GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_FRAG17147.2-1988|SPU_010556	108	18	24	1	7	0	21	8
HE_FRAG7821.0-804|SPU_026620	94	40	9	0	0	0	17	2
HE_CONTIG4941|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP236957_C8_SEQ1.725-1071|SPU_021196	0	0	0	0	0	0	4	0
HE_CONTIG616|SPU_008700	5628	342	1476	18	3514	200	329	75
HE_FRAG11786.0-1485|SPU_007676	206	96	38	7	2	0	72	67
HE_COMP234444_C4_SEQ1.120-1776|SPU_013974	217	25	9	0	0	0	22	0
HE_CONTIG4764|SPU_027365	2	2	1	0	0	0	5	45
HE_COMP233433_C12_SEQ1.0-1350|SPU_009822	2886	161	117	14	366	1	216	10
HE_CONTIG318|SPU_009456	142	15	127	0	3	1	24	5
HE_FRAG7363.0-3117|SPU_003747	3815	75	279	2	96	0	152	92
HE_CONTIG739|SPU_009136	293	239	282	1	15	10	10	2
HE_CONTIG4624|SPU_005982	17	0	11	0	3	0	69	10
HE_FRAG5160.927-1380|SPU_021660	3	0	0	0	0	0	0	0
HE_CONTIG35|SPU_002234	396	81	360	8	33	0	249	6
HE_COMP242126_C0_SEQ1.287-492|UNKNOWN	13	0	1	0	4	0	0	0
HE_COMP229728_C2_SEQ1.9-306|SPU_004390	0	0	0	0	0	0	5	0
HE_COMP221287_C0_SEQ1.2-299|SPU_012008	0	0	0	0	0	0	0	0
HE_CONTIG3846|SPU_009151	82	18	7	1	0	0	23	11
HE_COMP236549_C0_SEQ1.6-2715|SPU_021316	2606	193	347	47	54	0	394	72
HE_CONTIG199|SPU_020638	1	0	29	0	0	0	4	0
HE_FRAG3312.0-1068|SPU_015290	11	0	0	0	4	0	19	8
HE_COMP237139_C1_SEQ1.264-513|SPU_014677	3	0	3	0	0	0	4	0
HE_COMP245475_C1_SEQ2.1332-7803|SPU_021896	916	172	87	6	43	7	93	26
HE_COMP238362_C5_SEQ2.21-222|SPU_017709	2	4	5	0	0	0	3	5
HE_FRAG15141.0-2715|SPU_012736	141	67	91	6	14	0	49	34
HE_FRAG8469.223-514|UNKNOWN	41	0	17	0	0	0	2	0
HE_CONTIG4293|SPU_012471	374	1	37	4	0	0	11	3
HE_FRAG21631.10-630|SPU_027004	9386	3	3719	217	1462	0	1449	433
HE_COMP244521_C1_SEQ1.0-1801|SPU_004323	146	11	121	0	1	0	11	0
HE_COMP237710_C8_SEQ4.237-558|SPU_017267	0	0	0	0	0	0	2	0
HE_COMP237891_C3_SEQ1.0-5313|SPU_019226	3410	111	595	16	53	5	65	24
HE_CONTIG3470|SPU_002072	7	0	5	0	0	0	14	0
HE_CONTIG3166|SPU_005644	8	0	5	0	1	0	15	0
HE_COMP238517_C0_SEQ1.59-848|SPU_021557	142	52	89	0	13	4	25	10
HE_CONTIG3671|SPU_012237	0	0	0	0	0	0	42	0
HE_COMP232595_C0_SEQ1.111-155|UNKNOWN	0	0	0	0	0	0	4	0
HE_FRAG8225.2-2484|SPU_007505	96	8	61	0	4	0	12	1
HE_CONTIG1714|SPU_004798	2	8	1	0	3	0	2	45
HE_CONTIG1811|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG973.405-470|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG12715.0-2268|SPU_005907	0	0	0	0	0	0	51	0
HE_CONTIG2932|SPU_008780	29	0	38	0	0	0	12	0
HE_COMP233148_C2_SEQ1.77-113|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2238|SPU_001075	0	0	0	0	0	0	30	0
HE_COMP244900_C5_SEQ1.209-251|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232485_C0_SEQ11.0-117|UNKNOWN	629	0	21	0	0	0	7	0
HE_COMP244210_C4_SEQ3.36-72|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3695|SPU_001191	941	178	56	0	0	0	119	1
HE_FRAG9753.90-130|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4342|SPU_011767	1305	630	395	23	21	7	545	260
HE_CONTIG2825|SPU_000046	303	119	314	0	0	0	90	78
HE_COMP240686_C11_SEQ3.2-2561|SPU_021196	238	26	32	1	9	1	34	15
HE_CONTIG1475|SPU_024581	188	0	84	3	14	0	87	14
HE_CONTIG1871|SPU_011646	1	0	0	0	0	0	2	0
HE_FRAG14701.1302-2082|SPU_006055	50	6	2	0	5	0	25	19
HE_CONTIG684|UNKNOWN	0	0	0	0	0	0	13	0
HE_CONTIG66|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3410|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4486|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP228720_C3_SEQ1.0-876|SPU_030148	2	0	102	0	2	0	31	0
HE_CONTIG3977|SPU_012655	48595	8404	42347	1511	3861	728	9138	4362
HE_COMP241641_C1_SEQ1.0-363|SPU_011241	144	27	156	2	0	0	2	0
HE_CONTIG1990|UNKNOWN	0	0	75	0	0	0	2	0
HE_CONTIG1414|SPU_013100	67319	4454	13042	4547	13	0	4838	4974
HE_FRAG2392.120-1017|SPU_004889	300	15	10	0	2	0	125	10
HE_COMP245722_C1_SEQ8.9-57|UNKNOWN	0	2	2	0	0	1	1	0
HE_FRAG2042.21-1020|SPU_028754	74	27	6	0	1	0	10	25
HE_FRAG8174.399-3120|SPU_023610	209	58	132	4	2	0	37	17
HE_CONTIG1262|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1253|SPU_019205	634	94	148	0	0	0	93	2
HE_COMP213219_C1_SEQ1.51-195|SPU_015159	0	0	0	0	0	0	1	0
HE_COMP233889_C9_SEQ20.26-1328|SPU_007543	187	1	20	1	0	0	16	3
HE_COMP239147_C2_SEQ1.0-1232|SPU_019032	100	16	19	0	3	0	10	8
HE_CONTIG2588|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP221244_C3_SEQ1.0-146|SPU_019034	0	0	0	0	0	0	1	0
HE_FRAG2559.93-330|UNKNOWN	36	2	0	0	0	0	3	0
HE_COMP238090_C1_SEQ1.0-2319|SPU_021797	239	0	27	0	6	0	47	8
HE_COMP231961_C1_SEQ3.91-133|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP231927_C6_SEQ1.0-338|SPU_004860	457	0	267	0	0	0	111	0
HE_FRAG13918.96-1464|SPU_021806	3	1	3	0	0	0	1	0
HE_CONTIG3049|SPU_001545	0	0	0	0	0	0	6	0
HE_CONTIG119|SPU_026390	23	2	17	0	6	0	23	85
HE_COMP181690_C0_SEQ2.150-189|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG2556.0-1344|SPU_024035	619	31	113	17	64	0	55	21
HE_FRAG15456.1413-1986|SPU_000246	225	47	103	2	30	0	3	0
HE_CONTIG3993|SPU_002656	6270	106	16	0	24	0	110	119
HE_FRAG5199.0-2946|SPU_003868	204	27	67	0	39	2	22	2
HE_COMP232919_C1_SEQ7.570-729|SPU_000038	1	0	0	0	3	0	1	0
HE_CONTIG4920|SPU_027167	4	6	0	0	0	0	203	12
HE_COMP231542_C2_SEQ1.963-2355|SPU_019270	0	0	0	0	0	0	47	0
HE_COMP232515_C1_SEQ1.1784-1892|UNKNOWN	0	0	0	0	0	0	5	0
HE_COMP233642_C3_SEQ1.65-170|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232594_C2_SEQ1.360-447|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG422|SPU_011114	8	0	901	417	0	6	17	9
HE_FRAG10309.15-138|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG4609|SPU_019002	2539	487	15651	967	51	0	2037	1028
HE_FRAG19540.0-447|SPU_020974	791	71	57	0	47	0	18	2
HE_FRAG4357.23-2567|UNKNOWN	99	6	103	10	2	0	11	11
HE_COMP215986_C2_SEQ1.3-210|SPU_021163	0	0	0	0	0	0	1	0
HE_FRAG10640.26-1177|SPU_018975	704	18	81	0	2	2	6	0
HE_FRAG2935.2-2559|SPU_017875	12	13	15	0	4	0	70	5
HE_COMP230274_C7_SEQ1.378-738|SPU_012692	0	0	0	0	0	0	0	0
HE_COMP236585_C1_SEQ1.0-672|SPU_020429	220	43	40	2	1	4	16	1
HE_COMP232685_C1_SEQ1.0-1548|SPU_002118	82	24	10	0	3	0	10	3
HE_CONTIG4032|SPU_008046	173	0	22	0	14	0	5	0
HE_FRAG13060.2771-4370|SPU_009319	159	83	4	0	9	0	54	0
HE_COMP247398_C1_SEQ1.0-402|SPU_023096	65	5	39	17	0	0	12	10
HE_CONTIG3413|SPU_017480	0	0	0	0	0	0	23	0
HE_COMP237710_C4_SEQ1.0-177|SPU_005844	0	0	0	0	0	0	2	0
HE_FRAG2803.258-600|SPU_021624	0	0	0	0	0	0	3	0
HE_CONTIG2399|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG4152|UNKNOWN	280	232	82	1	0	0	12	5
HE_CONTIG5057|SPU_011043	0	0	13	0	0	0	2	0
HE_FRAG14624.407-1128|SPU_026780	177	69	22	0	14	0	28	34
HE_CONTIG1623|UNKNOWN	0	1	1	0	0	0	1	9
HE_COMP224166_C4_SEQ1.423-573|SPU_012500	0	0	0	0	0	0	1	0
HE_CONTIG4648|SPU_006079	23	8	45	0	0	0	7	0
HE_FRAG10950.0-504|SPU_005340	173	0	78	0	5	0	2	0
HE_FRAG2949.282-1461|SPU_010219	84	13	32	0	1	0	6	2
HE_CONTIG3858|SPU_027974	244	1	63	0	0	0	32	13
HE_COMP244338_C6_SEQ1.8-1128|SPU_018210	832	54	58	0	10	4	192	6
HE_FRAG6135.122-1038|SPU_006999	85	155	7	0	0	0	44	61
HE_FRAG17829.0-1077|SPU_013257	454	20	0	0	10	0	6	0
HE_FRAG1468.15-1404|SPU_002876	0	0	0	0	0	0	51	0
HE_CONTIG319|UNKNOWN	0	0	0	0	0	0	5	0
HE_COMP233407_C3_SEQ2.2475-8601|SPU_022974	1014	161	0	0	20	0	112	113
HE_COMP233439_C1_SEQ1.0-1089|SPU_020371	4584	417	2590	23	0	0	512	10
HE_CONTIG838|SPU_003683	254	57	16	0	0	0	24	3
HE_CONTIG4384|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG2647.0-1599|SPU_021773	165	39	11	3	0	0	28	3
HE_FRAG4823.0-1280|SPU_001584	6021	514	170	0	109	0	305	125
HE_CONTIG4338|SPU_016018	116	23	0	0	3	4	2	6
HE_FRAG23006.54-1236|SPU_015538	84	42	23	0	0	0	7	24
HE_FRAG5295.4-4784|SPU_014937	0	0	0	0	0	0	93	0
HE_CONTIG2918|SPU_027570	9	5	1	0	9	0	121	7
HE_COMP231275_C1_SEQ1.3-207|SPU_006655	0	0	0	0	0	0	0	0
HE_COMP242835_C1_SEQ15.1119-1242|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG4865|SPU_014092	3	0	3	0	1	0	26	6
HE_FRAG1083.174-1401|SPU_010354	673	134	95	2	134	0	53	25
HE_FRAG1661.0-519|SPU_012711	746	149	81	0	1	0	7	0
HE_COMP241061_C3_SEQ1.158-374|SPU_003399	0	0	0	0	0	0	2	0
HE_CONTIG4906|UNKNOWN	16	9	0	0	0	0	32	37
HE_FRAG11821.111-1068|SPU_020157	70	5	1	0	1	0	56	3
HE_FRAG19410.23-869|SPU_009644	547	149	204	45	3	0	101	21
HE_COMP228962_C0_SEQ1.0-1151|SPU_024449	3682	165	5000	83	1852	211	940	0
HE_COMP245954_C2_SEQ1.1302-2907|SPU_010570	140	33	46	5	0	0	35	24
HE_FRAG3894.15-1179|SPU_028425	257	0	32	0	0	0	5	0
HE_COMP227042_C1_SEQ1.4-70|UNKNOWN	0	0	0	0	0	0	22	0
HE_COMP246753_C1_SEQ1.0-1110|SPU_019420	0	0	0	0	0	0	0	0
HE_COMP238683_C5_SEQ21.47-98|UNKNOWN	0	0	0	0	0	0	7	0
HE_FRAG14701.0-1299|SPU_006055	145	0	0	0	3	0	34	0
HE_COMP236988_C2_SEQ2.27-1551|SPU_014476	7	0	4	0	0	0	77	0
HE_CONTIG1139|SPU_021138	0	0	0	0	0	0	17	0
HE_COMP239943_C1_SEQ1.702-888|SPU_019613	6	0	2	0	1	0	0	0
HE_FRAG1757.237-3050|SPU_008719	113	0	0	0	2	0	138	0
HE_FRAG14033.0-2145|SPU_011353	66	17	519	19	40	2	45	6
HE_FRAG14899.0-609|SPU_014313	128	19	80	10	15	0	5	0
HE_COMP187125_C1_SEQ1.168-2019|SPU_007385	0	0	0	0	0	0	29	0
HE_CONTIG5225|UNKNOWN	0	0	1	0	0	0	1	4
HE_FRAG19798.0-651|SPU_005257	1802	368	446	0	86	0	112	1
HE_COMP234309_C7_SEQ1.0-2073|SPU_002427	9643	157	0	0	61	0	64	2
HE_FRAG22865.3396-4527|SPU_015884	0	0	0	0	3	0	49	9
HE_FRAG5671.150-486|SPU_010101	175	9	3	0	294	1	171	12
HE_FRAG18619.363-4047|SPU_002052	131	5	27	0	3	0	23	1
HE_FRAG11039.4584-4788|SPU_001346	22	0	0	0	0	0	1	0
HE_FRAG6633.0-1601|SPU_019081	1118	205	2244	4	217	191	85	160
HE_COMP238374_C4_SEQ1.60-274|SPU_022753	0	0	0	0	0	0	3	0
HE_FRAG5388.32-401|SPU_019547	61	23	2	0	0	1	1	3
HE_COMP236416_C3_SEQ1.151-2508|SPU_010452	126	21	20	0	0	0	43	33
HE_COMP233916_C4_SEQ1.0-735|SPU_002490	424	0	12	0	23	0	60	0
HE_CONTIG3750|SPU_016025	213	18	11	1	0	0	33	12
HE_COMP228306_C0_SEQ1.0-435|SPU_016200	1144	0	1272	0	253	0	942	0
HE_FRAG1936.2-1094|SPU_026260	483	17	68	0	22	0	14	25
HE_COMP237393_C3_SEQ2.12-1548|UNKNOWN	66	2	92	8	11	0	4	3
HE_COMP236395_C4_SEQ2.12-357|SPU_015319	81	1	6	0	0	0	30	1
HE_CONTIG89|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG4378.860-1893|SPU_023158	41	8	31	0	0	0	25	5
HE_FRAG9778.275-1728|SPU_019319	386	59	13	9	22	23	136	0
HE_CONTIG5040|SPU_010766	83	7	18	0	3	6	27	22
HE_FRAG1729.0-1737|SPU_017837	3463	8	3927	746	200	0	1274	938
HE_FRAG12575.1029-1221|SPU_007011	0	0	0	0	0	0	0	0
HE_CONTIG1431|SPU_028741	411	9	39	0	34	10	21	2
HE_FRAG5084.48-564|SPU_014631	0	0	0	0	0	0	51	0
HE_COMP240976_C1_SEQ1.432-2835|SPU_019775	132	21	13	1	6	0	28	3
HE_COMP237107_C4_SEQ1.0-249|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP231015_C2_SEQ1.0-4176|SPU_012998	593	22	35	1	14	0	47	7
HE_COMP244108_C0_SEQ3.612-996|SPU_021641	0	0	0	0	0	0	9	0
HE_FRAG6043.50-440|UNKNOWN	183	3	59	15	7	0	43	38
HE_FRAG10779.432-618|SPU_018602	0	0	0	0	0	0	4	0
HE_COMP244936_C3_SEQ2.0-3054|SPU_001161	456	123	83	0	30	0	193	50
HE_COMP244362_C10_SEQ1.0-816|SPU_011467	163	5	40	0	4	7	10	0
HE_COMP238306_C6_SEQ1.1044-1212|UNKNOWN	112	0	25	0	33	0	91	0
HE_FRAG7827.0-756|SPU_007995	464	52	40	0	1	0	15	11
HE_COMP247342_C4_SEQ6.0-55|UNKNOWN	7	10	3	2	7	0	6	29
HE_COMP227690_C10_SEQ1.495-1248|SPU_016177	0	0	0	0	0	0	5	0
HE_COMP220217_C0_SEQ1.0-741|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG3821|SPU_009142	0	0	0	0	0	0	51	0
HE_COMP245047_C2_SEQ1.54-129|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG14172.0-1488|UNKNOWN	76	0	160	0	30	0	25	0
HE_CONTIG1143|SPU_006936	497	49	26	0	7	0	74	54
HE_CONTIG2888|SPU_001488	0	0	0	0	0	0	5	0
HE_FRAG18205.1-4193|SPU_000501	285	9	63	2	13	0	85	0
HE_COMP238431_C1_SEQ1.8-1938|SPU_022207	337	27	34	0	6	0	24	0
HE_CONTIG5061|SPU_001248	0	0	0	0	0	0	0	0
HE_FRAG15801.0-3990|SPU_025622	657	78	803	25	91	15	57	0
HE_CONTIG4740|SPU_003614	10	0	10	2	24	0	13	12
HE_COMP225165_C0_SEQ1.0-161|UNKNOWN	50495	90	10	0	0	0	1134	37
HE_CONTIG2029|UNKNOWN	1882	2364	542	1050	746	1046	643	2357
HE_COMP234991_C3_SEQ1.915-2202|SPU_010831	139	12	8	0	18	0	8	13
HE_CONTIG3677|UNKNOWN	19	10	69	0	25	0	5	0
HE_CONTIG4702|SPU_001010	532	0	25	0	91	0	20	0
HE_FRAG1238.1-944|SPU_009775	1008	45	250	21	12	0	15	7
HE_CONTIG1174|SPU_008603	16	0	0	0	0	0	1	0
HE_FRAG20468.0-1863|SPU_019568	765	127	689	117	9	0	140	37
HE_COMP232000_C2_SEQ1.45-1521|SPU_011416	447	52	3655	351	179	0	151	32
HE_CONTIG654|SPU_002328	424	2	1	0	7	0	105	0
HE_FRAG14553.4-3300|SPU_003449	2560	872	30	0	45	7	852	348
HE_CONTIG3053|SPU_005062	130	0	20	0	1	0	14	0
HE_FRAG46.0-1101|SPU_003889	0	0	0	0	0	0	49	0
HE_FRAG7386.351-1194|SPU_006057	261	74	377	5	23	0	14	57
HE_CONTIG1401|SPU_019416	0	0	0	0	0	0	0	0
HE_COMP235289_C0_SEQ7.115-148|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1044|SPU_001153	225	0	143	0	0	0	33	4
HE_FRAG3404.0-1710|SPU_022534	151	34	67	4	18	2	16	24
HE_FRAG8118.8-1079|SPU_019599	322	5	10	0	0	0	4	16
HE_FRAG4736.0-1451|SPU_003233	6275	12	13	0	0	0	140	0
HE_COMP232003_C1_SEQ1.0-1230|SPU_012238	0	0	0	0	0	0	3	0
HE_FRAG10112.0-3179|SPU_027338	191	7	427	29	23	0	62	6
HE_COMP239098_C0_SEQ1.0-2304|SPU_010110	24	0	0	0	0	0	59	0
HE_COMP241357_C4_SEQ7.1-33|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP239756_C11_SEQ1.1-52|UNKNOWN	1	3	0	1	0	5	0	99
HE_COMP233993_C2_SEQ1.0-1506|SPU_021237	0	0	0	0	0	0	50	0
HE_FRAG15987.0-203|SPU_000627	719	0	112	0	4	0	718	0
HE_CONTIG1724|SPU_024999	0	0	0	0	0	0	9	0
HE_CONTIG4193|SPU_000835	2816	371	1632	97	1	0	175	7
HE_COMP241600_C5_SEQ1.2-419|SPU_001152	1580	0	589	0	0	0	20	0
HE_CONTIG4006|UNKNOWN	88	0	16	0	0	0	14	0
HE_CONTIG4760|SPU_014427	20	0	8	0	0	0	61	9
HE_CONTIG164|SPU_009609	56	1	3	2	8	0	49	7
HE_COMP244755_C0_SEQ21.15-1497|SPU_005160	10	1	152	8	6	7	10	23
HE_FRAG13622.0-815|SPU_009311	86	10	102	0	1	0	9	3
HE_COMP241107_C2_SEQ1.332-1421|SPU_011879	60	0	2	0	0	0	206	0
HE_COMP234427_C9_SEQ1.107-222|UNKNOWN	2	0	0	0	0	0	3	9
HE_CONTIG4843|SPU_028003	206	76	32	0	15	12	49	1
HE_FRAG16172.1640-2828|SPU_022011	1154	651	587	74	30	0	276	216
HE_FRAG12230.1229-2638|SPU_017040	47	6	48	0	10	0	4	2
HE_CONTIG5041|SPU_018743	0	0	0	0	0	0	19	0
HE_FRAG3957.0-3462|SPU_030066	642	0	9	1	20	0	12	0
HE_CONTIG4035|SPU_014348	0	0	0	0	0	0	3	0
HE_FRAG949.9-2310|SPU_011174	437	60	120	0	119	6	10	8
HE_FRAG5792.0-1383|UNKNOWN	153	2	43	0	0	0	19	0
HE_COMP234657_C3_SEQ1.5-1545|SPU_027070	4321	475	3085	2	0	0	851	253
HE_FRAG4089.0-4320|SPU_024383	687	64	60	0	7	0	51	21
HE_CONTIG3471|UNKNOWN	77	16	1	0	0	0	8	4
HE_COMP228868_C0_SEQ1.0-1623|SPU_011298	130	6	116	11	2	0	7	0
HE_CONTIG4081|SPU_019627	7	0	5	0	0	0	1	0
HE_FRAG8303.0-2403|SPU_022835	205	22	64	2	0	2	35	5
HE_FRAG23344.624-768|SPU_013065	0	0	0	0	0	0	1	0
HE_FRAG4058.48-1446|SPU_014718	243	22	476	0	8	0	40	19
HE_FRAG18900.0-1065|SPU_010671	42	1	11	0	7	0	19	2
HE_CONTIG2059|SPU_006356	0	0	0	0	0	0	0	0
HE_CONTIG1575|SPU_008650	315	116	279	0	230	117	214	0
HE_COMP235621_C6_SEQ1.0-2298|SPU_009520	1210	19	7	0	183	0	52	3
HE_COMP231961_C2_SEQ1.14-1764|SPU_001752	309	67	201	21	0	0	36	27
HE_COMP226253_C7_SEQ1.0-152|SPU_011191	478	506	5	6	0	0	3	75
HE_FRAG11886.87-1785|SPU_018789	170	11	178	3	0	0	20	12
HE_CONTIG1084|UNKNOWN	54	0	3	0	0	0	2	0
HE_CONTIG2228|SPU_019592	433	75	2	0	3	0	26	22
HE_FRAG14989.750-936|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG20410.78-2304|SPU_006054	176	61	13	0	6	2	56	17
HE_COMP235289_C0_SEQ2.115-148|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG12856.162-1668|UNKNOWN	3	0	87	7	6	0	21	0
HE_FRAG8923.9-1317|SPU_028138	228	5	19	0	1	0	9	10
HE_COMP229618_C6_SEQ1.78-667|SPU_013623	0	0	0	0	0	0	2	0
HE_FRAG11514.639-1389|SPU_019508	82	34	9	1	1	0	13	24
HE_CONTIG2433|SPU_011175	113	0	4	0	9	1	5	0
HE_COMP234392_C9_SEQ1.0-1575|SPU_007284	0	0	0	0	0	0	5	0
HE_FRAG20981.0-2907|SPU_012870	128	0	18	0	3	0	48	0
HE_FRAG14444.11-4460|SPU_002735	245	15	167	24	0	8	66	15
HE_COMP236184_C4_SEQ12.75-114|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1495|SPU_016576	6	1	3	0	1	0	0	0
HE_COMP234707_C2_SEQ6.143-227|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG2397|SPU_024518	26	8	16	0	15	2	1	1
HE_CONTIG4318|SPU_028814	0	0	0	0	0	0	2	0
HE_CONTIG3180|SPU_023329	0	0	0	0	0	0	4	0
HE_CONTIG1516|SPU_013581	161	1	41	1	2	0	1	4
HE_COMP233624_C2_SEQ2.0-597|SPU_025771	297	9	37	0	68	46	5	1
HE_FRAG5678.233-635|SPU_013564	382	47	225	1	39	24	82	44
HE_CONTIG3144|SPU_020803	0	0	0	0	0	0	13	0
HE_CONTIG106|SPU_028738	0	0	0	0	0	0	9	0
HE_FRAG12887.177-1230|SPU_010115	415	225	35	0	42	2	46	96
HE_CONTIG4978|SPU_028677	72	4	47	1	19	0	16	1
HE_COMP204527_C0_SEQ1.1-176|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG7270.432-585|SPU_013114	0	0	0	0	0	0	4	0
HE_CONTIG105|SPU_022396	20	12	11	4	0	0	12	37
HE_FRAG4339.0-1188|SPU_021944	0	0	0	0	0	0	36	0
HE_CONTIG234|SPU_014393	0	0	0	0	0	0	8	0
HE_FRAG10518.0-1845|SPU_000961	8236	577	404	1	699	72	908	302
HE_COMP239014_C0_SEQ1.0-1107|SPU_026173	142	22	61	3	2	6	14	4
HE_COMP203376_C0_SEQ1.0-969|SPU_008112	1653	6	1193	24	5	0	220	240
HE_COMP245677_C0_SEQ2.0-5020|SPU_026199	1672	177	3176	155	582	81	220	80
HE_FRAG18059.0-4532|SPU_023837	460	58	150	5	31	4	64	19
HE_COMP233078_C1_SEQ2.168-2001|SPU_011588	114	0	1	0	0	0	14	0
HE_FRAG23269.0-2471|SPU_018291	408	107	99	0	6	2	82	13
HE_COMP229008_C0_SEQ1.148-177|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG10789.0-3861|SPU_025162	508	112	420	54	12	0	85	14
HE_COMP237710_C8_SEQ5.3-228|SPU_017267	0	0	0	0	0	0	1	0
HE_COMP228204_C0_SEQ1.26-110|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG9747.0-1350|SPU_017877	23	0	4	1	2	0	3	0
HE_COMP233808_C0_SEQ1.0-993|SPU_015351	1464	62	194	1	79	35	82	67
HE_COMP229300_C0_SEQ1.0-570|SPU_023122	72	6	0	0	5	10	5	3
HE_FRAG10586.27-828|SPU_021888	318	55	15	0	0	0	2	8
HE_COMP239021_C2_SEQ1.0-1134|SPU_008871	306	124	251	15	0	0	82	20
HE_CONTIG4276|SPU_007354	1521	79	53	0	63	0	144	19
HE_COMP237343_C4_SEQ1.1-1623|SPU_022609	227	11	46	2	21	1	57	1
HE_CONTIG5274|UNKNOWN	0	0	0	0	0	0	79	0
HE_COMP234291_C1_SEQ1.330-540|SPU_021260	0	0	5	0	2	0	1	0
HE_FRAG9845.0-2493|SPU_016995	2518	697	321	95	59	14	245	343
HE_CONTIG223|SPU_014637	873	2	21	0	1	0	3	0
HE_FRAG10334.225-504|UNKNOWN	0	0	0	0	0	0	9	0
HE_FRAG3412.1908-2025|SPU_013425	0	0	0	0	0	0	0	0
HE_CONTIG1129|SPU_011299	36	7	5	0	0	0	5	0
HE_CONTIG2468|SPU_027983	2243	229	541	0	21	0	232	17
HE_CONTIG4984|SPU_030165	500	320	346	90	2	12	291	170
HE_FRAG10373.0-2835|SPU_003499	6	0	0	0	0	0	46	0
HE_CONTIG2601|SPU_015489	83	35	5	0	19	0	20	9
HE_COMP233860_C0_SEQ1.45-5838|SPU_027526	167	11	168	2	10	0	40	0
HE_CONTIG4872|SPU_018222	232	27	0	0	1	7	58	16
HE_FRAG8096.506-1304|SPU_024830	473	14	342	35	1	0	40	43
HE_COMP235248_C2_SEQ1.4-74|UNKNOWN	0	0	1	0	0	0	3	0
HE_COMP238012_C0_SEQ1.1332-1899|SPU_024802	67	11	18	0	0	0	0	0
HE_CONTIG2137|SPU_009444	99	0	324	0	0	0	50	1
HE_FRAG997.3-1455|SPU_010805	1595	102	62	0	283	0	12	0
HE_COMP246104_C3_SEQ2.0-990|SPU_022877	858	0	208	29	87	0	39	0
HE_FRAG15571.153-2370|SPU_000675	460	172	1403	60	39	7	268	143
HE_CONTIG4515|SPU_002464	94	0	89	0	56	0	1	0
HE_COMP229169_C8_SEQ2.0-1653|SPU_012370	127	9	19	0	5	0	4	3
HE_COMP231808_C0_SEQ1.3-1038|UNKNOWN	348	27	217	14	0	0	25	1
HE_COMP239743_C15_SEQ1.356-527|SPU_015359	0	0	0	0	0	0	1	0
HE_CONTIG4944|SPU_014102	323	56	116	0	0	0	48	54
HE_COMP235329_C9_SEQ3.12-42|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG14811.2-2214|SPU_001586	1261	176	141	8	12	5	91	96
HE_FRAG1137.216-852|SPU_013563	133	1	0	0	19	0	4	2
HE_FRAG10897.57-1800|SPU_005604	1556	169	227	0	2	0	106	77
HE_COMP229768_C3_SEQ1.0-858|SPU_018922	647	83	65	1	27	0	25	40
HE_COMP230643_C2_SEQ1.5-38|UNKNOWN	0	0	0	0	0	0	5	0
HE_COMP239682_C8_SEQ2.11-47|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG20062.0-3060|SPU_007970	293	29	233	20	32	10	37	20
HE_FRAG9544.165-1848|SPU_007914	260	108	360	1	35	0	144	101
HE_CONTIG3050|SPU_022213	1832	33	37	0	1	0	259	171
