GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_CONTIG251|SPU_017527	62	2	44	0	0	0	10	2
HE_FRAG23425.4833-13971|SPU_003582	547	163	555	39	29	3	226	101
HE_FRAG7735.0-4215|SPU_014793	3253	57	1611	12	411	1	300	367
HE_CONTIG5022|SPU_011538	1089	151	1125	14	142	14	264	51
HE_CONTIG1457|SPU_015422	50	4	123	0	7	1	2	4
HE_CONTIG3084|SPU_018073	322	54	671	12	24	3	66	57
HE_FRAG21623.2-2297|SPU_002425	114	16	217	10	5	0	37	12
HE_COMP226351_C0_SEQ1.0-1329|SPU_028593	3216	182	1884	19	40	0	285	14
HE_FRAG12847.0-2189|SPU_015271	43	13	107	1	2	0	18	1
HE_FRAG14496.0-825|SPU_001304	108	16	85	23	0	1	35	15
HE_COMP238725_C3_SEQ1.0-1173|SPU_018046	170	27	97	6	0	0	19	19
HE_FRAG881.0-1581|SPU_026468	209	69	352	50	10	0	69	29
HE_COMP243900_C1_SEQ5.0-2790|SPU_005405	471	49	372	21	5	0	176	92
HE_FRAG6771.21-1824|SPU_024348	426	24	351	0	94	7	27	3
HE_FRAG6733.0-951|SPU_012671	98	41	44	4	0	0	24	8
HE_COMP241242_C3_SEQ4.3-69|UNKNOWN	0	2	10	19	199	348	43	243
HE_FRAG16627.729-1809|SPU_002725	136	56	220	12	6	0	23	1
HE_CONTIG2179|SPU_018974	1557	101	686	26	0	1	119	33
HE_CONTIG3088|SPU_022680	886	83	412	4	51	1	81	37
HE_COMP241656_C5_SEQ1.0-548|SPU_010692	15458	5	15183	1	17086	621	182	174
HE_COMP241986_C6_SEQ1.1553-2576|SPU_018012	0	0	0	0	0	0	22	0
HE_FRAG5768.0-1809|SPU_022560	141	19	69	1	15	0	13	0
HE_CONTIG938|SPU_004129	0	0	0	0	0	0	2	0
HE_COMP215629_C0_SEQ1.15-126|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG4052|UNKNOWN	0	0	0	0	1	0	0	5
HE_FRAG16884.0-1078|SPU_016064	113	0	87	1	11	0	10	5
HE_COMP232268_C1_SEQ1.21-1062|SPU_023270	114	17	133	1	4	1	16	0
HE_FRAG8849.108-594|SPU_015848	847	269	6	0	0	0	218	28
HE_COMP236979_C0_SEQ1.0-1701|SPU_008009	199	47	348	12	2	3	25	2
HE_COMP236305_C0_SEQ1.0-1551|SPU_002901	99	29	30	0	9	0	17	4
HE_CONTIG3125|SPU_017259	243	10	168	17	0	0	45	11
HE_CONTIG4672|SPU_009289	183	4	34	0	1	0	11	0
HE_COMP246148_C1_SEQ1.0-603|SPU_025186	197	0	8	0	0	0	4	0
HE_CONTIG5037|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG2810|UNKNOWN	0	0	1	1	32	237	49	142
HE_COMP236083_C9_SEQ1.165-381|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG18384.2235-6416|SPU_024633	817	93	537	41	41	4	152	24
HE_CONTIG722|SPU_022343	61	22	4	0	1	0	13	18
HE_COMP238611_C0_SEQ2.88-166|UNKNOWN	0	17	0	34	0	2	0	187
HE_COMP235567_C0_SEQ1.0-1644|SPU_012032	144	0	148	1	0	0	6	0
HE_CONTIG4969|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP240468_C0_SEQ1.0-1986|SPU_028235	888	247	1175	40	78	0	109	48
HE_FRAG7238.0-3651|SPU_028149	395	3	232	2	55	0	51	1
HE_CONTIG5139|SPU_011807	0	0	0	0	0	0	0	0
HE_FRAG22306.159-4005|SPU_002223	76	10	36	3	5	1	34	19
HE_CONTIG3948|SPU_023362	68	4	94	0	0	0	19	5
HE_CONTIG381|SPU_030074	0	0	0	0	0	0	5	0
HE_FRAG23420.0-2064|SPU_009356	1900	170	561	0	800	0	810	279
HE_CONTIG3152|SPU_017500	24	2	6	0	0	0	7	2
HE_FRAG1668.12-1593|SPU_013944	2585	119	1333	40	29	0	113	38
HE_COMP236083_C9_SEQ1.414-630|SPU_011933	0	0	0	0	0	0	0	0
HE_COMP237390_C1_SEQ1.2-1364|SPU_017473	129	33	45	1	8	3	14	7
HE_CONTIG1207|UNKNOWN	0	5	0	0	0	1	1	30
HE_FRAG1019.2-1118|SPU_014509	62	5	53	6	0	0	22	1
HE_FRAG9555.0-2826|SPU_026892	785	148	534	40	3	0	198	75
HE_CONTIG5079|SPU_003072	44	6	49	2	0	0	1	0
HE_FRAG3550.0-1676|SPU_020143	188	16	141	3	11	0	32	7
HE_COMP239343_C0_SEQ1.3-44|UNKNOWN	4	0	12	0	16	0	5	0
HE_FRAG2991.0-1508|SPU_020871	43	4	3	0	5	0	13	0
HE_FRAG15033.0-1020|SPU_003345	210	0	73	0	0	0	24	0
HE_CONTIG1398|SPU_004704	76	11	103	8	0	0	40	6
HE_FRAG10054.33-857|SPU_001934	118	41	28	2	3	0	6	9
HE_FRAG8276.30-555|SPU_007309	60	5	15	0	0	0	10	0
HE_CONTIG2298|SPU_014336	92	0	65	0	5	0	1	0
HE_COMP223776_C1_SEQ1.138-405|SPU_014487	0	0	0	0	0	0	0	0
HE_COMP240173_C0_SEQ1.0-2289|SPU_008906	214	55	249	3	12	2	34	9
HE_COMP241583_C1_SEQ2.423-939|SPU_023722	6	0	4	0	3	0	2	0
HE_CONTIG1611|SPU_025340	29	0	5	0	0	0	30	3
HE_CONTIG5145|UNKNOWN	30	9	2	0	1	0	5	22
HE_FRAG2458.111-1098|SPU_005198	354	43	133	2	0	0	36	1
HE_CONTIG3015|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP236657_C4_SEQ3.579-621|UNKNOWN	0	0	1	0	0	0	7	0
HE_COMP233843_C3_SEQ1.90-949|SPU_014308	5	0	53	3	1	0	2	0
HE_COMP196926_C0_SEQ1.76-252|SPU_026086	3	3	0	0	1	0	0	0
HE_COMP234417_C5_SEQ1.1-153|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3227|SPU_016546	148	39	43	4	12	1	175	354
HE_COMP223034_C0_SEQ1.0-171|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG11482.257-362|SPU_023714	0	0	0	0	0	0	1	0
HE_FRAG13800.0-1247|SPU_009949	1295	130	1084	15	295	33	187	17
HE_FRAG83.387-684|SPU_000063	0	0	7	0	3	0	1	0
HE_FRAG8321.0-780|UNKNOWN	202	0	359	38	3	0	33	2
HE_FRAG7456.114-159|UNKNOWN	0	0	8	0	0	0	0	0
HE_CONTIG4965|SPU_022413	0	0	0	0	0	0	0	0
HE_CONTIG4150|SPU_024418	101	14	30	1	0	0	15	5
HE_COMP232313_C11_SEQ1.1125-5211|SPU_004895	1	0	2	0	0	0	89	0
HE_COMP231547_C0_SEQ1.0-720|SPU_020267	155	18	139	0	27	0	79	13
HE_COMP238331_C5_SEQ1.0-1662|SPU_028698	581	0	355	0	17	0	81	3
HE_CONTIG1773|SPU_022010	251	77	108	50	122	29	10	11
HE_COMP232686_C0_SEQ1.18-1965|SPU_013822	151	22	214	13	0	0	24	1
HE_COMP240868_C0_SEQ1.0-2571|SPU_009255	701	0	486	4	43	0	36	0
HE_CONTIG2636|SPU_022588	13	0	107	7	1	0	12	0
HE_CONTIG2236|SPU_016504	105	23	42	3	9	0	46	150
HE_CONTIG4060|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG2243.63-1536|SPU_017636	804	53	478	11	0	0	36	0
HE_CONTIG908|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG3602.0-1632|SPU_003438	818	124	758	34	229	0	142	40
HE_FRAG8078.279-3369|SPU_013744	193	23	128	34	16	0	86	27
HE_FRAG103.129-495|SPU_011434	0	0	0	0	0	0	4	0
HE_FRAG6030.0-696|SPU_009124	434	0	314	0	0	0	48	0
HE_COMP246005_C0_SEQ11.1512-1635|SPU_006088	0	0	0	0	0	0	12	0
HE_COMP236298_C0_SEQ1.0-579|SPU_017832	17	0	6	0	0	0	0	0
HE_CONTIG2199|SPU_002355	13	2	57	25	1	0	2	139
HE_FRAG2138.230-978|UNKNOWN	0	0	0	0	0	0	13	0
HE_CONTIG661|SPU_020558	0	0	0	0	0	0	14	4
HE_COMP244569_C9_SEQ11.121-151|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG7715.14-1343|SPU_002775	255	45	118	6	8	2	22	16
HE_COMP232625_C0_SEQ1.1028-1418|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG4451|SPU_008462	0	0	0	0	0	0	28	0
HE_CONTIG1499|SPU_007017	0	0	0	0	9	4	0	0
HE_FRAG6192.0-1470|SPU_011124	125	26	138	0	9	2	41	11
HE_COMP232585_C11_SEQ1.240-357|SPU_014777	0	0	0	0	0	0	0	0
HE_COMP234903_C4_SEQ1.33-2115|SPU_003937	172	37	141	5	5	0	47	4
HE_COMP230725_C14_SEQ1.42-846|SPU_013125	69	14	59	0	27	5	17	30
HE_COMP235588_C5_SEQ1.33-939|SPU_013380	142	4	68	0	3	0	5	6
HE_FRAG9715.93-393|SPU_011499	0	0	0	0	0	0	3	0
HE_FRAG14246.0-2516|SPU_023609	115	25	175	3	9	5	34	17
HE_CONTIG1939|SPU_017413	490	83	970	67	63	7	192	26
HE_FRAG2366.12-276|UNKNOWN	8	0	134	12	15	1	46	58
HE_CONTIG5125|SPU_026490	996	140	851	1	0	0	4	0
HE_COMP236300_C1_SEQ1.0-648|SPU_014365	69	0	71	0	15	0	6	0
HE_COMP235816_C7_SEQ2.0-935|SPU_007027	245	78	247	19	1	0	44	12
HE_COMP231784_C4_SEQ17.3-180|SPU_000736	9	6	7	11	1	5	2	28
HE_COMP233459_C0_SEQ6.0-528|SPU_028608	50	0	52	0	2	0	2	0
HE_COMP241075_C3_SEQ2.9-528|SPU_028637	29	0	27	0	5	0	1	0
HE_COMP236442_C1_SEQ1.4-46|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP237096_C5_SEQ1.2-66|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP242575_C4_SEQ1.0-1444|SPU_028904	280	0	135	1	11	0	23	1
HE_CONTIG3530|SPU_004248	94	13	153	1	33	2	23	6
HE_CONTIG350|SPU_028847	0	0	0	0	0	0	1	0
HE_COMP239065_C4_SEQ1.0-642|SPU_005787	112	5	214	10	82	0	13	2
HE_FRAG5353.1-2888|SPU_020894	18	2	85	0	73	0	416	0
HE_FRAG3225.1-693|SPU_013854	30	5	16	3	1	0	9	0
HE_CONTIG3687|SPU_000354	178	7	408	39	74	0	32	4
HE_COMP232178_C0_SEQ25.0-266|SPU_015000	0	0	0	0	0	0	5	0
HE_CONTIG3472|SPU_022563	2	0	0	0	0	0	25	0
HE_COMP230201_C2_SEQ1.7-1938|SPU_019737	44	0	25	0	6	0	15	0
HE_CONTIG3999|UNKNOWN	2	0	0	0	0	0	0	0
HE_FRAG14391.9-7711|SPU_009015	402	6	314	15	6	0	65	9
HE_COMP243433_C7_SEQ1.69-537|SPU_022887	158	3	88	2	9	0	19	6
HE_CONTIG3372|SPU_018833	993	1	1272	97	725	14	5	0
HE_COMP231648_C0_SEQ1.0-1278|SPU_002124	551	73	140	0	71	15	56	15
HE_COMP236984_C0_SEQ1.9-2745|SPU_007462	0	0	0	0	0	0	22	0
HE_FRAG20519.0-1136|SPU_003067	543	7	688	34	7	0	45	4
HE_CONTIG3004|SPU_000721	0	0	0	0	0	0	10	0
HE_COMP238611_C0_SEQ1.115-166|UNKNOWN	0	0	0	2	2	1	1	4
HE_CONTIG2440|SPU_024592	5	5	10	0	0	0	21	30
HE_COMP241914_C0_SEQ1.0-1001|SPU_006196	872	199	898	24	718	167	396	125
HE_FRAG9213.0-1094|SPU_020907	162	0	153	9	1	0	33	5
HE_FRAG7165.42-1029|SPU_023262	208	6	116	8	0	0	48	18
HE_COMP212351_C0_SEQ1.0-342|SPU_019118	1664	0	2816	0	0	0	31	0
HE_COMP239343_C0_SEQ1.2-44|UNKNOWN	0	3	0	0	26	1	10	2
HE_CONTIG865|SPU_016790	801	0	359	0	80	0	10	0
HE_COMP246765_C5_SEQ33.111-531|SPU_016145	0	0	0	0	0	0	30	0
HE_COMP233762_C13_SEQ2.0-579|SPU_005727	0	0	0	0	0	0	9	0
HE_CONTIG327|SPU_000342	33	0	19	5	4	0	15	6
HE_COMP231523_C2_SEQ6.42-303|UNKNOWN	0	0	0	0	0	0	10	0
HE_CONTIG1222|UNKNOWN	110	2	92	4	49	0	12	6
HE_CONTIG4446|SPU_014288	53	15	12	0	0	0	11	2
HE_COMP235988_C1_SEQ1.0-606|SPU_018124	103	25	103	0	0	0	27	0
HE_FRAG9901.87-1545|SPU_016337	162	11	171	0	11	0	10	4
HE_COMP235602_C0_SEQ3.0-768|SPU_017903	912	42	384	18	20	2	257	63
HE_CONTIG3044|SPU_008011	773	2	202	0	0	0	8	18
HE_FRAG4578.0-1380|SPU_002481	0	0	0	0	0	0	1	0
HE_FRAG13853.0-431|SPU_024577	611	145	786	5	30	0	137	17
HE_CONTIG642|UNKNOWN	7	3	48	0	0	0	8	4
HE_COMP243427_C2_SEQ1.87-1160|SPU_016241	22	1	69	0	1	0	12	0
HE_CONTIG3002|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG5206|SPU_020844	56	2	63	0	6	0	15	4
HE_COMP235450_C0_SEQ1.0-1023|SPU_006242	37	0	19	0	2	0	22	0
HE_COMP247435_C5_SEQ1.0-692|SPU_017303	0	0	0	0	0	0	54	0
HE_FRAG7054.166-1503|SPU_023347	48	2	82	0	33	0	10	0
HE_FRAG20266.3-41|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2801|SPU_013100	7	0	10889	13	7	0	121	2
HE_COMP228415_C0_SEQ1.540-747|SPU_000395	7481	2	5659	485	1055	0	164	6
HE_FRAG8062.0-1047|SPU_021333	85	17	98	14	11	0	24	7
HE_COMP231389_C2_SEQ1.0-1581|SPU_009013	267	6	110	2	0	0	45	0
HE_CONTIG3395|SPU_016793	692	90	651	0	38	0	54	32
HE_COMP242668_C5_SEQ2.0-1455|SPU_005691	2872	279	5253	324	213	19	915	248
HE_CONTIG3279|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP246381_C3_SEQ1.39-81|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG18740.0-618|SPU_012442	52	43	131	7	13	0	24	31
HE_CONTIG2183|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP226305_C2_SEQ1.312-951|SPU_006992	0	0	0	0	0	0	3	0
HE_COMP226619_C1_SEQ1.0-240|SPU_012979	0	0	0	0	0	0	1	0
HE_COMP235001_C0_SEQ1.0-2414|SPU_019276	1543	107	1532	29	76	1	160	44
HE_FRAG21282.267-396|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG2837|SPU_025639	194	1	80	3	0	0	32	5
HE_COMP233094_C2_SEQ1.126-180|UNKNOWN	12	0	0	2	1	0	0	8
HE_CONTIG2621|SPU_004804	4	4	2	0	0	0	35	0
HE_COMP225826_C8_SEQ1.0-159|UNKNOWN	0	0	0	0	12	0	2	0
HE_COMP235792_C4_SEQ1.0-1248|SPU_023882	44	0	48	0	3	0	5	2
HE_FRAG21727.0-2031|SPU_005269	187	10	269	0	22	0	22	14
HE_COMP243008_C9_SEQ2.0-2508|SPU_004988	126	0	53	0	14	5	0	1
HE_COMP230358_C1_SEQ3.1239-1764|UNKNOWN	0	0	0	0	0	0	23	0
HE_CONTIG609|SPU_015950	246	46	116	5	5	0	33	2
HE_CONTIG2827|SPU_022824	3	5	8	0	0	0	0	0
HE_COMP232680_C0_SEQ1.27-765|SPU_012212	11	3	7	0	0	0	13	1
HE_FRAG17894.1788-6708|SPU_017283	227	64	360	39	7	2	78	19
HE_COMP233065_C1_SEQ1.389-428|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP231291_C3_SEQ1.522-891|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG5442.0-2136|SPU_017289	1334	342	4645	129	8	0	436	146
HE_CONTIG4589|SPU_012814	369	20	519	11	15	0	48	10
HE_FRAG23153.0-847|SPU_020989	137	17	44	0	10	0	15	0
HE_FRAG14641.59-2447|SPU_011018	134	34	144	10	1	0	29	20
HE_COMP236179_C10_SEQ1.117-1275|SPU_014914	65	0	147	0	0	0	6	8
HE_FRAG890.0-900|SPU_018978	1215	42	879	71	2	0	235	44
HE_COMP229697_C9_SEQ2.3-360|SPU_025666	0	0	0	0	0	0	2	0
HE_COMP236959_C3_SEQ1.0-3957|SPU_013576	129	4	104	0	10	0	17	0
HE_CONTIG2288|SPU_009305	0	0	0	0	0	0	19	0
HE_CONTIG2906|SPU_005630	0	0	0	0	0	0	17	0
HE_COMP246614_C4_SEQ1.0-627|SPU_007960	1688	643	2992	79	45	0	495	85
HE_COMP247199_C3_SEQ2.14-4484|SPU_005397	516	77	519	66	40	8	75	36
HE_CONTIG2330|SPU_017267	0	0	0	0	0	0	0	0
HE_COMP235727_C0_SEQ1.9-561|SPU_012915	420	22	569	20	0	0	1	0
HE_CONTIG3010|SPU_017082	2289	83	2409	317	5	0	533	160
HE_CONTIG4437|SPU_026867	813	147	528	28	39	10	231	79
HE_COMP242503_C2_SEQ1.74-1545|SPU_019101	0	0	0	0	3	0	39	0
HE_COMP244363_C1_SEQ1.0-2946|SPU_002341	861	61	452	13	113	0	177	2
HE_COMP240257_C1_SEQ1.0-4503|SPU_025997	317	9	1913	62	60	0	82	5
HE_CONTIG4786|UNKNOWN	1	0	1	0	0	0	23	0
HE_FRAG22999.303-1542|SPU_023295	633	0	324	1	116	0	80	0
HE_FRAG17172.67-115|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP242731_C5_SEQ2.302-336|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3550|UNKNOWN	34	0	36	0	38	0	0	4
HE_CONTIG3724|SPU_003531	881	45	1253	72	132	5	124	35
HE_COMP234964_C12_SEQ1.2-584|SPU_028544	26	0	144	1	0	0	12	2
HE_CONTIG5077|SPU_021859	384	39	217	0	0	0	31	0
HE_COMP231643_C0_SEQ1.21-639|SPU_022778	372	0	187	0	33	0	88	0
HE_FRAG249.0-770|UNKNOWN	0	0	0	0	0	0	18	0
HE_COMP244786_C1_SEQ1.23-2652|SPU_006305	0	0	0	0	0	0	64	0
HE_FRAG19275.105-925|SPU_023189	20	22	23	2	2	0	11	15
HE_FRAG9205.69-414|SPU_014125	0	0	0	0	0	0	3	0
HE_CONTIG1193|UNKNOWN	75	12	151	11	6	1	7	0
HE_CONTIG1465|SPU_000478	84	7	166	14	10	0	5	0
HE_COMP234353_C1_SEQ1.219-378|SPU_008635	0	0	0	0	0	0	0	0
HE_FRAG13174.3161-4730|SPU_025518	211	87	117	26	2	3	142	70
HE_COMP202305_C0_SEQ1.285-375|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP230596_C0_SEQ2.0-1308|SPU_020274	1079	4	731	26	230	7	184	46
HE_COMP235288_C3_SEQ1.11-1002|SPU_008040	265	30	70	1	2	0	61	29
HE_COMP246988_C3_SEQ1.0-1665|SPU_002320	559	35	583	17	27	11	60	8
HE_CONTIG5219|SPU_007057	134	23	277	4	58	0	17	4
HE_CONTIG379|SPU_002029	10	0	16	0	4	0	55	0
HE_COMP223632_C1_SEQ1.19-187|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG421.567-2139|SPU_013904	60	0	37	0	0	0	12	2
HE_FRAG7966.0-3429|SPU_007379	961	190	1006	2	173	20	137	11
HE_CONTIG4854|SPU_022157	88	1	63	2	14	0	15	0
HE_CONTIG1315|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP241082_C3_SEQ1.0-2163|SPU_027656	521	4	399	0	9	0	8	2
HE_COMP244335_C3_SEQ1.29-1073|SPU_013588	172	11	286	19	1	2	58	27
HE_COMP241375_C2_SEQ10.216-591|SPU_020218	0	0	0	0	0	0	75	0
HE_COMP246791_C3_SEQ4.471-597|SPU_020083	92	4	121	3	1	0	46	2
HE_CONTIG4844|SPU_014594	3088	848	2418	287	669	0	280	1131
HE_CONTIG1440|SPU_014830	0	0	0	0	0	0	20	0
HE_COMP239593_C3_SEQ1.18-825|SPU_002319	68	39	102	10	0	0	30	9
HE_FRAG5234.0-3108|SPU_026664	374	35	604	46	0	0	68	40
HE_COMP246252_C7_SEQ5.1296-1338|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG20754.75-139|UNKNOWN	126	291	11	151	74	40	29	373
HE_FRAG19824.0-882|SPU_027359	13	2	27	0	0	0	3	0
HE_FRAG2440.196-824|UNKNOWN	16	3	15	0	1	0	1	0
HE_COMP240466_C4_SEQ1.28-61|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG2246|SPU_012890	46	1	0	0	0	0	1	3
HE_FRAG17134.543-1371|SPU_022171	9	1	26	3	0	0	27	3
HE_FRAG983.708-1083|SPU_017648	0	0	0	0	0	0	8	0
HE_CONTIG4171|SPU_001207	227	40	115	0	17	0	34	0
HE_CONTIG594|SPU_004304	71	10	26	0	0	0	3	1
HE_FRAG12493.1632-3531|SPU_005938	0	0	0	0	0	0	53	0
HE_FRAG8637.0-2769|SPU_004022	0	0	0	0	0	0	30	0
HE_CONTIG110|SPU_017107	111	11	68	0	2	0	5	0
HE_COMP233722_C1_SEQ1.285-681|SPU_027271	0	0	0	0	1	0	7	3
HE_CONTIG3604|SPU_025903	2276	147	1647	2	97	4	342	31
HE_CONTIG2076|SPU_002236	21	0	10	0	5	0	47	0
HE_COMP243522_C3_SEQ1.207-249|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG17700.4011-4896|SPU_018720	25	0	24	0	0	0	21	5
HE_COMP244442_C2_SEQ1.0-2335|SPU_020898	567	54	935	32	0	0	68	12
HE_FRAG16875.0-1227|SPU_000236	662	95	1008	0	3	0	102	0
HE_COMP217072_C1_SEQ1.0-102|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG6725.720-1016|SPU_022857	0	0	0	0	0	0	9	0
HE_FRAG4487.0-1725|SPU_003461	93	0	86	1	29	3	15	0
HE_FRAG18660.0-549|SPU_028205	162	1	90	0	9	0	51	0
HE_CONTIG2110|SPU_006907	213	0	275	16	6	0	57	5
HE_COMP230902_C3_SEQ1.105-252|SPU_015716	0	0	0	0	0	0	1	0
HE_CONTIG2043|SPU_020058	0	0	0	0	0	0	6	0
HE_FRAG9511.0-1005|SPU_012659	148	6	79	0	7	0	16	2
HE_FRAG330.2-851|SPU_005576	54	0	312	0	16	0	10	7
HE_COMP240800_C5_SEQ3.0-2402|SPU_015188	306	15	173	0	18	0	61	6
HE_CONTIG2887|SPU_003929	283	39	669	174	1	0	239	168
HE_FRAG10366.2370-4224|SPU_018464	732	120	609	143	24	11	183	109
HE_CONTIG4331|SPU_017709	38	0	0	0	0	0	20	0
HE_COMP229608_C0_SEQ1.120-240|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP232222_C8_SEQ2.2-39|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP208462_C1_SEQ1.6-348|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP246707_C6_SEQ1.111-147|UNKNOWN	0	0	2	2	4	4	1	0
HE_FRAG9015.0-843|SPU_028169	0	0	0	0	0	0	16	0
HE_FRAG10605.15-1395|SPU_002146	330	103	123	0	0	0	13	18
HE_COMP230628_C4_SEQ1.0-543|SPU_025966	0	0	0	0	0	0	3	0
HE_FRAG4785.0-1878|SPU_011189	574	25	434	9	70	6	22	18
HE_CONTIG4059|SPU_021262	127	42	20	0	2	0	47	53
HE_FRAG7064.0-1734|SPU_025467	269	36	177	13	45	11	47	12
HE_CONTIG2929|SPU_022945	0	0	0	0	0	0	14	0
HE_COMP242323_C3_SEQ7.6-168|SPU_019938	0	1	0	0	0	0	2	3
HE_CONTIG5146|UNKNOWN	54	22	19	9	1	0	29	13
HE_CONTIG1604|SPU_000570	75	5	317	0	54	0	16	0
HE_CONTIG871|SPU_005355	372	22	346	10	14	0	89	42
HE_FRAG3200.98-1943|SPU_001186	87	4	172	4	8	0	9	0
HE_FRAG18654.0-2583|SPU_006466	236	18	435	0	20	0	59	13
HE_COMP242549_C1_SEQ1.0-1934|SPU_020786	52	0	34	0	22	2	9	0
HE_COMP233789_C2_SEQ1.2-47|UNKNOWN	2	0	0	0	0	1	4	3
HE_FRAG16727.0-1068|SPU_021167	157	37	221	39	9	12	57	64
HE_COMP230829_C3_SEQ1.0-729|SPU_000909	0	0	0	0	0	0	0	0
HE_COMP230217_C5_SEQ1.342-567|SPU_026513	0	0	0	0	0	0	3	0
HE_FRAG19793.0-1718|SPU_020262	166	6	133	1	7	0	15	1
HE_COMP229537_C2_SEQ1.93-534|SPU_017293	0	0	0	0	0	0	4	0
HE_CONTIG3853|SPU_021867	0	0	0	0	0	0	2	0
HE_COMP239756_C2_SEQ3.790-1055|SPU_017531	0	0	0	0	0	0	1	0
HE_CONTIG1898|SPU_021437	1	0	0	0	0	0	5	0
HE_COMP237764_C4_SEQ18.3-189|SPU_000304	0	0	0	0	0	0	3	0
HE_COMP242537_C0_SEQ1.68-668|SPU_000403	212	6	140	0	0	0	26	0
HE_COMP225508_C1_SEQ1.7-226|SPU_014013	0	0	0	0	0	0	1	0
HE_COMP230066_C3_SEQ1.167-335|SPU_015696	0	0	0	0	0	0	0	0
HE_FRAG5451.678-1230|SPU_004653	254	3	35	4	286	23	37	10
HE_CONTIG3415|SPU_017829	302	0	89	0	0	0	3	6
HE_FRAG1272.0-1325|SPU_025302	165	0	133	5	33	7	26	0
HE_COMP233209_C0_SEQ3.288-435|SPU_008817	0	0	8	0	0	0	2	0
HE_CONTIG3192|SPU_026500	3	0	0	0	0	0	0	0
HE_COMP246523_C4_SEQ1.35-749|SPU_002023	11	7	117	3	2	0	10	2
HE_CONTIG3576|SPU_008751	9	0	1	0	11	0	5	0
HE_CONTIG1189|SPU_014746	287	12	115	0	0	0	14	0
HE_COMP246760_C1_SEQ3.330-525|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG23079.843-936|SPU_021165	174	0	156	0	20	0	105	0
HE_COMP231677_C6_SEQ1.0-291|UNKNOWN	0	0	0	0	0	0	15	0
HE_CONTIG5159|UNKNOWN	5	0	6	0	0	0	0	0
HE_CONTIG3580|SPU_002816	0	0	0	0	0	0	13	0
HE_CONTIG2723|SPU_002874	609	118	711	1	107	9	88	38
HE_FRAG7541.0-2037|SPU_023834	480	45	937	39	4	4	81	16
HE_CONTIG2792|SPU_007275	46	1	100	12	2	0	20	3
HE_CONTIG3723|SPU_022408	0	0	0	0	0	0	4	0
HE_CONTIG4321|UNKNOWN	19	20	0	3	0	0	22	112
HE_COMP245961_C1_SEQ1.41-113|UNKNOWN	93	33	83	4	0	0	135	293
HE_COMP242362_C2_SEQ3.0-3885|SPU_000599	156	8	124	0	9	0	24	6
HE_CONTIG1156|SPU_011529	0	0	35	2	0	0	7	1
HE_COMP232301_C0_SEQ1.0-939|SPU_028735	2945	585	3844	3	705	58	308	97
HE_FRAG10035.0-3660|SPU_013103	1494	265	1465	129	30	5	310	71
HE_COMP211817_C3_SEQ1.465-546|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP230367_C3_SEQ1.0-615|SPU_016042	77	9	52	0	1	0	27	3
HE_CONTIG3582|UNKNOWN	33	2	32	0	1	0	13	1
HE_COMP226171_C1_SEQ1.0-811|SPU_012157	4	0	5	0	0	0	18	0
HE_COMP230267_C0_SEQ1.1911-2226|SPU_026800	0	0	0	0	0	0	13	0
HE_COMP244388_C1_SEQ3.1185-1248|UNKNOWN	294	0	2255	1	0	0	4	0
HE_CONTIG12|SPU_002817	1360	0	1108	0	2	0	158	0
