GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_COMP242462_C2_SEQ3.0-3303|SPU_003651	750	96	727	263	0	0	214	102
HE_FRAG2776.144-2181|SPU_027964	402	58	416	45	0	0	110	61
HE_FRAG11623.0-855|SPU_027420	62	2	212	34	10	0	40	15
HE_COMP240286_C3_SEQ1.0-1077|UNKNOWN	300	66	277	99	0	1	134	30
HE_COMP229433_C6_SEQ1.361-636|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP229551_C0_SEQ1.0-411|SPU_004349	130	0	193	21	0	0	9	0
HE_COMP246968_C3_SEQ1.0-129|SPU_010591	2	3	1	0	0	0	0	0
HE_COMP233402_C1_SEQ16.0-2853|SPU_015771	116	0	90	5	11	3	12	3
HE_FRAG7871.525-1260|SPU_012244	31	4	24	1	0	0	7	6
HE_COMP228844_C0_SEQ2.2310-2457|SPU_028475	0	0	0	0	0	0	3	0
HE_FRAG16559.708-939|SPU_006499	7	0	9	0	0	0	20	0
HE_CONTIG2323|SPU_015009	1001	268	1236	69	193	14	259	401
HE_CONTIG4700|SPU_008465	408	7	502	22	29	1	31	1
HE_FRAG21940.0-789|SPU_004478	34	1	8	0	0	0	11	3
HE_CONTIG1700|SPU_013407	0	0	0	0	0	0	195	0
HE_CONTIG5162|SPU_010829	16213	0	9075	0	1003	0	425	0
HE_FRAG513.0-1035|SPU_023894	0	0	0	0	0	0	3	0
HE_COMP246909_C6_SEQ1.0-1305|SPU_003903	87	0	101	0	9	0	1	0
HE_FRAG113.96-1398|SPU_028329	29	0	214	0	9	0	22	0
HE_FRAG1318.97-2011|SPU_011716	104	13	42	0	0	0	11	0
HE_FRAG4107.180-276|UNKNOWN	7	0	3	0	0	0	4	4
HE_CONTIG5029|SPU_024312	121	26	341	22	0	0	23	15
HE_FRAG23393.0-8313|SPU_017173	290	185	660	70	44	7	133	92
HE_FRAG13143.5022-7809|SPU_022200	350	16	361	57	11	0	58	5
HE_FRAG2329.227-272|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG2976.102-186|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP236349_C4_SEQ1.0-585|SPU_016196	6	3	1	0	0	0	2	1
HE_CONTIG4197|SPU_027720	93	9	84	2	2	2	33	16
HE_FRAG17021.0-3012|SPU_002214	529	66	740	15	6	0	78	34
HE_COMP232029_C0_SEQ1.8-2142|SPU_012229	147	2	109	1	20	0	11	1
HE_FRAG20265.0-1152|SPU_024689	231	0	12	1	0	0	5	0
HE_COMP247162_C0_SEQ2.108-145|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP235021_C4_SEQ2.167-230|UNKNOWN	1	0	10	0	0	0	7	1
HE_COMP225853_C0_SEQ1.0-168|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG2940|SPU_028120	3	0	3	0	0	0	24	0
HE_COMP236150_C3_SEQ1.66-486|SPU_013089	267	36	19	0	0	0	91	0
HE_COMP231832_C2_SEQ1.175-1424|SPU_012704	92	0	47	0	1	0	21	2
HE_CONTIG4369|SPU_013307	98	31	67	3	0	0	36	38
HE_CONTIG264|SPU_006282	0	0	0	0	0	0	1	0
HE_FRAG2518.0-2571|SPU_012328	21	0	15	0	8	0	75	0
HE_CONTIG1230|SPU_005070	144	25	106	5	7	1	28	36
HE_FRAG12177.0-273|SPU_009360	1056	199	651	169	0	0	8	2
HE_FRAG10920.1701-1908|UNKNOWN	0	0	2	0	0	0	42	30
HE_CONTIG4450|SPU_019632	25612	5320	41437	3864	238	0	6840	1714
HE_FRAG6976.0-603|SPU_005572	26963	8	24065	153	3061	0	213	8
HE_FRAG5444.3-1560|SPU_014924	0	0	0	0	0	0	51	0
HE_FRAG8438.27-606|SPU_027516	149	11	19	0	0	0	3	1
HE_COMP229767_C0_SEQ2.996-3213|SPU_006063	99	10	110	0	2	0	12	5
HE_COMP230434_C1_SEQ1.870-936|UNKNOWN	7	0	5	0	0	0	0	0
HE_COMP234701_C1_SEQ6.6-49|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG18584.0-1536|SPU_022020	232	9	98	14	4	0	12	15
HE_CONTIG649|SPU_007634	169	10	99	16	44	2	61	5
HE_CONTIG3160|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG8408.222-3066|SPU_024309	0	0	0	0	0	0	32	0
HE_COMP210028_C1_SEQ1.15-162|SPU_005900	0	0	0	0	0	0	27	0
HE_FRAG9602.0-722|SPU_027271	44	28	15	0	1	0	18	1
HE_FRAG10651.20-350|SPU_010200	5	0	15	0	0	0	5	5
HE_FRAG4119.42-945|SPU_003010	1794	7	70	55	20	0	52	112
HE_FRAG19263.212-335|SPU_022505	0	0	0	0	0	0	3	0
HE_COMP240962_C1_SEQ1.65-303|SPU_008312	93	14	92	0	41	24	24	0
HE_COMP235138_C0_SEQ1.0-1797|SPU_011446	92	16	245	0	2	0	4	10
HE_FRAG14450.2-47|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP234963_C0_SEQ2.51-294|SPU_003402	1487	0	1438	0	0	0	12	0
HE_CONTIG2990|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG846|UNKNOWN	8	0	5	0	1	0	11	5
HE_COMP232510_C0_SEQ7.23-62|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG1352|SPU_000856	0	0	0	0	0	0	20	0
HE_CONTIG1316|SPU_007169	0	0	0	0	0	0	98	0
HE_COMP246027_C0_SEQ2.0-1137|SPU_007485	278	21	124	6	202	5	132	1
HE_COMP233175_C7_SEQ1.225-504|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG535.0-2241|SPU_025343	148	4	177	0	24	1	4	0
HE_FRAG18260.1-1668|SPU_018718	141	74	312	74	4	0	78	25
HE_COMP242245_C3_SEQ1.0-3117|SPU_015751	1129	43	901	39	51	0	148	26
HE_COMP227097_C0_SEQ1.21-231|SPU_008423	0	0	0	0	0	0	2	0
HE_FRAG9528.82-1164|UNKNOWN	206	0	57	0	8	0	7	0
HE_COMP230707_C0_SEQ1.75-1278|SPU_018308	291	0	46	0	0	0	2	0
HE_COMP233206_C2_SEQ1.0-1149|SPU_023201	401	152	73	6	0	0	92	13
HE_FRAG1838.96-1692|SPU_007947	42	0	148	3	2	0	3	0
HE_CONTIG3484|SPU_023197	66	0	98	0	12	0	15	0
HE_COMP232582_C0_SEQ1.1-371|SPU_013135	1084	999	2374	1037	2	0	320	723
HE_COMP240949_C1_SEQ26.0-2355|SPU_007302	130	17	67	7	17	1	22	3
HE_CONTIG1755|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG4919|SPU_001012	225	45	139	1	14	4	27	12
HE_FRAG21305.105-1053|SPU_005959	159	36	25	0	4	14	2	0
HE_CONTIG1293|SPU_019800	32	0	36	0	0	0	21	0
HE_FRAG19503.677-728|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP231413_C5_SEQ14.363-420|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG1268|SPU_018168	9	1	14	0	0	0	15	3
HE_CONTIG4633|SPU_018535	309	24	285	0	46	0	25	0
HE_COMP230775_C1_SEQ1.0-1068|SPU_014005	231	141	640	0	26	2	85	95
HE_CONTIG1696|SPU_001464	20855	2894	981	187	363	331	3729	1044
HE_COMP224329_C3_SEQ1.1-68|UNKNOWN	0	38	0	3	0	0	0	62
HE_COMP234294_C7_SEQ1.30-1533|SPU_014729	385	117	177	8	11	6	19	12
HE_FRAG6754.18-1761|SPU_004945	1259	208	41	2	0	0	78	37
HE_CONTIG2119|SPU_022445	204	2	164	0	34	0	13	0
HE_CONTIG4097|SPU_006769	315	47	159	22	6	1	85	86
HE_FRAG9843.33-2220|SPU_008454	89	21	140	8	0	0	20	16
HE_FRAG8499.65-305|SPU_006214	393	67	231	0	0	0	8	58
HE_CONTIG1826|SPU_019703	49	3	16	2	4	0	15	1
HE_COMP226904_C1_SEQ1.2-44|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG4639|SPU_007674	68	8	23	32	34	3	9	0
HE_FRAG10986.0-1524|SPU_004612	139	2	142	5	14	0	7	1
HE_COMP233799_C1_SEQ1.2-45|UNKNOWN	0	0	5	0	0	0	0	0
HE_COMP246105_C0_SEQ1.3-333|SPU_027782	9	0	9	0	3	0	6	0
HE_COMP237856_C3_SEQ2.0-924|SPU_022003	321	20	197	9	0	0	22	1
HE_FRAG21578.0-2532|SPU_028918	1244	153	100	0	22	0	107	77
HE_FRAG17703.3-633|SPU_007213	553	1	659	0	0	0	9	2
HE_COMP232222_C8_SEQ2.2-46|UNKNOWN	0	2	1	0	0	2	0	2
HE_FRAG865.0-1568|SPU_009142	37	0	57	1	0	0	5	0
HE_COMP238379_C2_SEQ1.0-948|SPU_019955	124	7	118	0	30	0	38	2
HE_CONTIG1804|SPU_015278	71	9	17	0	0	0	10	10
HE_FRAG6066.2193-2586|UNKNOWN	35	0	0	0	1	0	8	1
HE_COMP244745_C0_SEQ1.26-1244|SPU_001425	0	0	0	0	0	0	40	0
HE_FRAG20084.2-4104|SPU_003919	1361	88	908	101	23	0	170	138
HE_CONTIG3665|SPU_010725	590	0	434	0	21	0	22	0
HE_FRAG20082.0-285|SPU_008878	411	0	382	0	8	0	8	0
HE_COMP236486_C6_SEQ1.0-1209|SPU_012520	156	6	55	15	6	1	28	6
HE_FRAG10692.2390-3158|SPU_012003	14	0	1	0	0	0	8	2
HE_COMP228560_C2_SEQ1.30-99|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG11046.0-758|SPU_008825	108	11	7	0	0	0	9	5
HE_CONTIG4414|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG3355.3-1138|SPU_010300	184	0	533	51	0	0	17	0
HE_FRAG16246.0-1659|SPU_022270	3208	192	7039	5	129	0	196	1
HE_COMP234498_C0_SEQ1.0-1046|SPU_015148	1251	87	552	1	168	0	88	1
HE_CONTIG1163|SPU_024124	0	0	0	0	0	0	5	0
HE_COMP230691_C7_SEQ10.0-408|SPU_013837	50	2	7	1	4	0	84	32
HE_FRAG14037.0-451|SPU_018023	86	43	44	0	5	0	2	0
HE_COMP241903_C1_SEQ2.72-1752|SPU_003105	473	30	539	73	0	0	72	0
HE_CONTIG5078|SPU_008259	632	28	49	2	3	0	63	19
HE_COMP226527_C1_SEQ1.0-168|SPU_022393	0	0	0	0	0	0	2	0
HE_FRAG2630.0-2127|SPU_009530	435	61	1205	6	0	0	67	40
HE_CONTIG1644|UNKNOWN	0	88	0	69	2	550	0	194
HE_COMP232253_C2_SEQ2.93-267|SPU_002278	0	0	0	0	0	0	1	0
HE_FRAG18437.3-3054|SPU_000243	78	15	66	4	3	0	33	17
HE_COMP232346_C2_SEQ4.600-876|SPU_027658	0	0	0	0	0	0	8	0
HE_CONTIG1601|SPU_011628	15	0	7	3	5	0	20	11
HE_CONTIG3003|SPU_028248	111	1	100	6	4	0	14	3
HE_COMP239090_C2_SEQ1.0-69|UNKNOWN	0	0	0	0	0	0	3	0
HE_FRAG3440.120-1530|SPU_016267	456	0	676	2	0	0	36	0
HE_CONTIG3193|SPU_022923	1935	315	335	1	1	3	134	497
HE_FRAG13566.33-1836|UNKNOWN	50	0	38	5	0	1	1	7
HE_COMP237575_C1_SEQ1.0-2123|SPU_010764	1262	217	1168	80	54	14	129	31
HE_COMP205149_C0_SEQ1.2-245|UNKNOWN	0	0	0	0	0	0	4	0
HE_FRAG581.50-1380|SPU_011064	1087	31	529	85	17	0	110	20
HE_CONTIG2850|SPU_017118	0	0	0	0	0	0	10	0
HE_COMP244589_C2_SEQ1.36-1026|UNKNOWN	63	3	17	0	0	0	4	0
HE_COMP235361_C2_SEQ3.0-1665|SPU_002613	124	0	107	9	72	0	57	4
HE_FRAG4789.1452-1652|SPU_010067	0	0	0	0	0	0	2	0
HE_CONTIG641|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3670|SPU_024205	0	0	0	0	0	0	5	0
HE_CONTIG4583|SPU_016665	199	37	246	6	7	0	28	16
HE_FRAG20458.356-2873|SPU_028411	1494	133	719	56	39	0	180	126
HE_COMP237525_C1_SEQ4.6-1121|SPU_017206	405	30	277	54	2	0	32	0
HE_COMP242429_C3_SEQ1.0-1815|SPU_005308	165	38	183	0	4	0	46	3
HE_COMP239726_C3_SEQ1.0-2201|SPU_019111	455	16	380	19	37	3	99	25
HE_FRAG18069.60-1161|SPU_001879	8	1	75	4	1	0	44	14
HE_FRAG9683.0-2370|SPU_017430	1118	201	1298	108	157	13	454	216
HE_CONTIG364|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP233141_C0_SEQ1.0-1854|SPU_001497	214	0	154	0	2	0	11	0
HE_FRAG10108.4-248|SPU_005433	975	118	944	1	0	0	11	1
HE_COMP246607_C2_SEQ1.141-189|UNKNOWN	3	0	1	0	14	15	2	4
HE_CONTIG3743|SPU_028198	0	0	0	0	0	0	12	0
HE_COMP229729_C2_SEQ1.1503-1710|SPU_002420	0	0	0	0	0	0	0	0
HE_COMP231696_C4_SEQ1.96-297|SPU_024249	0	0	0	0	0	0	1	0
HE_CONTIG564|SPU_020220	150	18	43	1	16	1	33	11
HE_CONTIG2507|SPU_023057	106	30	151	22	5	0	22	18
HE_FRAG22737.0-244|SPU_004116	861	608	184	1	1	0	314	679
HE_FRAG5785.0-2874|SPU_028458	175	3	185	10	2	1	24	2
HE_FRAG10403.1-1164|SPU_013377	53	0	185	0	25	0	9	4
HE_CONTIG1202|SPU_016663	7484	357	2261	132	315	3	971	453
HE_FRAG21188.29-312|SPU_009702	2	0	4	0	0	0	9	0
HE_COMP237064_C10_SEQ4.72-114|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP235616_C3_SEQ1.7-113|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG1002.1620-2787|SPU_011176	0	0	0	0	0	0	15	0
HE_FRAG2887.1500-1824|SPU_004922	0	0	0	0	0	0	26	0
HE_CONTIG4347|SPU_013360	0	0	0	0	0	0	11	0
HE_FRAG16771.2304-2613|SPU_023615	0	0	0	0	0	0	0	0
HE_CONTIG4829|SPU_023376	5	0	2	0	0	0	1	0
HE_FRAG7717.51-108|UNKNOWN	0	1	7	3	0	0	7	26
HE_CONTIG1671|UNKNOWN	0	0	0	0	0	0	13	0
HE_COMP244569_C9_SEQ5.121-151|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG3157|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG4617|SPU_021874	16	0	16	0	0	0	64	0
HE_FRAG3112.0-2406|SPU_005258	325	88	122	1	6	0	61	40
HE_FRAG23153.966-1597|SPU_012367	442	0	50	0	0	0	4	0
HE_COMP237422_C0_SEQ2.8-222|SPU_024381	1	0	0	1	0	1	10	3
HE_COMP226846_C4_SEQ2.2-167|SPU_006975	0	0	0	0	0	0	2	0
HE_CONTIG2655|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP243625_C2_SEQ1.4-1584|SPU_012964	222	28	88	5	32	0	6	0
HE_FRAG23291.2-130|UNKNOWN	1368	929	2	1	0	0	1382	2131
HE_COMP233465_C3_SEQ2.2-2152|SPU_024071	134	0	252	10	3	0	13	2
HE_COMP229839_C3_SEQ1.9-279|SPU_022690	0	0	0	0	0	0	2	0
HE_FRAG1128.1229-1802|SPU_003769	0	0	0	0	0	0	3	0
HE_CONTIG4454|SPU_025726	1157	45	553	4	70	15	40	57
HE_FRAG1179.122-344|UNKNOWN	0	0	0	0	0	0	24	0
HE_FRAG10951.42-132|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3156|SPU_028640	0	0	0	0	0	0	10	0
HE_FRAG2482.0-315|UNKNOWN	4	0	2	0	0	0	7	0
HE_FRAG17728.3-690|SPU_019996	28	16	35	15	0	0	32	25
HE_FRAG4474.0-1584|SPU_025527	291	36	442	34	47	6	18	0
HE_CONTIG4569|UNKNOWN	3	10	3	0	1	0	3	60
HE_COMP238683_C5_SEQ16.47-98|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG2314|SPU_016216	72	3	44	3	0	0	23	1
HE_COMP181020_C0_SEQ1.7-110|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP233799_C1_SEQ2.2-44|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP239932_C3_SEQ4.122-161|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG6720.2884-3010|UNKNOWN	1	0	0	0	0	0	0	58
HE_CONTIG4590|SPU_028607	164	33	91	17	0	0	8	18
HE_FRAG15117.0-3819|SPU_027509	180	0	130	0	27	0	15	2
HE_COMP234959_C1_SEQ1.2-1635|SPU_018482	434	54	301	46	1	0	65	14
HE_FRAG13481.0-4428|SPU_018860	917	45	551	11	71	0	73	8
HE_FRAG14053.222-1896|SPU_026495	68	8	65	0	13	0	9	1
HE_CONTIG2920|UNKNOWN	14	0	0	0	0	0	1	4
HE_COMP241940_C4_SEQ1.0-598|SPU_002375	7	0	73	9	0	0	1	1
HE_FRAG7057.267-528|SPU_017131	6	0	0	0	0	0	4	0
HE_FRAG9548.0-2094|SPU_018378	379	48	421	79	16	0	61	26
HE_COMP242422_C6_SEQ1.7-1059|SPU_002852	17252	21	9645	635	9	1	136	55
HE_FRAG19018.0-3552|SPU_021302	4165	1064	3087	319	426	27	509	129
HE_FRAG9355.0-1743|SPU_007551	82	6	201	0	6	0	19	1
HE_COMP234976_C2_SEQ1.81-4309|SPU_024044	1613	36	1670	72	56	0	152	11
HE_COMP238446_C5_SEQ1.0-795|SPU_018062	106	13	80	25	0	0	26	11
HE_CONTIG2085|SPU_018444	75	5	24	0	6	0	22	1
HE_CONTIG1310|UNKNOWN	0	0	0	2	0	0	1	158
HE_CONTIG3803|SPU_020861	13	0	41	0	11	0	39	1
HE_FRAG9656.0-1038|SPU_021488	20	3	0	0	6	0	19	0
HE_FRAG9280.0-846|SPU_018492	61	0	17	2	4	0	29	5
HE_COMP236639_C1_SEQ1.0-1583|SPU_019224	273	1	148	6	13	0	9	0
HE_FRAG19363.0-1626|SPU_017791	0	0	0	0	0	0	25	0
HE_COMP235122_C2_SEQ3.9-1740|SPU_020608	104	14	72	5	12	0	15	0
HE_FRAG14274.2121-4299|SPU_008958	116	12	162	8	15	0	21	5
HE_COMP240857_C4_SEQ2.0-174|SPU_024310	86	0	65	0	83	0	4	0
HE_FRAG481.1299-1494|SPU_004347	0	0	0	0	0	0	0	0
HE_COMP241424_C2_SEQ1.2-1511|SPU_023947	491	30	199	0	44	6	36	2
HE_CONTIG1792|SPU_006637	15	2	124	23	3	0	13	10
HE_COMP242639_C7_SEQ4.38-98|UNKNOWN	10	0	5	10	52	71	5	67
HE_COMP237613_C1_SEQ1.151-199|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP239788_C1_SEQ2.1-2207|SPU_025427	300	59	395	24	28	0	66	35
HE_COMP246707_C6_SEQ1.118-154|UNKNOWN	1	0	0	3	8	3	3	2
HE_COMP232855_C2_SEQ1.27-998|SPU_014282	241	66	270	13	12	0	34	6
HE_COMP241995_C10_SEQ1.6-48|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG4688|SPU_016655	263	33	190	2	1	1	67	6
HE_FRAG23186.2-7224|SPU_027310	374	86	79	1	42	3	110	15
HE_COMP239318_C1_SEQ1.474-1479|SPU_018490	88	37	24	0	0	0	14	2
HE_COMP229165_C5_SEQ2.84-189|UNKNOWN	2	3	0	0	0	0	0	14
HE_COMP232873_C0_SEQ1.0-1512|SPU_015596	117	5	683	76	0	0	102	51
HE_CONTIG2095|SPU_028442	38	0	9	3	0	0	13	15
HE_FRAG6260.2160-2307|SPU_001440	0	0	0	0	0	0	1	0
HE_FRAG17000.0-2073|SPU_002533	303	0	173	13	5	0	52	8
HE_FRAG1172.11-1007|SPU_022205	194	0	261	6	7	1	5	0
HE_CONTIG2844|SPU_002117	89	29	35	2	0	0	55	29
HE_FRAG18656.0-2084|SPU_020546	334	0	2	0	53	0	68	0
HE_CONTIG3494|SPU_008971	0	0	0	0	0	0	2	0
HE_COMP240685_C3_SEQ1.0-548|UNKNOWN	1136	162	186	0	124	0	6	1
HE_CONTIG4141|SPU_017229	0	0	0	0	0	0	7	0
HE_FRAG6429.30-126|SPU_013033	0	0	0	0	0	0	5	0
HE_FRAG20868.324-390|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP238681_C0_SEQ1.1245-1665|SPU_028500	0	0	0	0	0	0	7	0
HE_COMP246136_C7_SEQ1.9-252|SPU_026399	0	0	0	0	0	0	5	0
HE_COMP232576_C2_SEQ1.91-201|UNKNOWN	1	0	0	0	0	0	1	7
HE_COMP235547_C4_SEQ1.27-806|SPU_026419	76	0	155	2	1	1	4	5
HE_FRAG11609.268-1381|SPU_019332	154	12	191	21	51	7	7	13
HE_COMP243366_C0_SEQ1.507-1004|UNKNOWN	0	0	0	0	0	0	19	0
HE_COMP232350_C1_SEQ8.510-768|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP244005_C3_SEQ1.0-318|SPU_015091	0	0	60	0	1	0	3	2
HE_FRAG1340.111-1574|SPU_003908	0	0	0	0	0	0	15	0
HE_COMP222496_C0_SEQ1.23-65|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG19046.2304-8785|SPU_009464	1195	39	152	2	76	1	27	10
HE_FRAG17258.2130-3449|SPU_002939	1269	119	602	72	38	0	357	87
HE_FRAG3600.18-783|SPU_012518	0	0	176	25	0	0	29	4
HE_CONTIG4002|SPU_003288	846	116	468	8	72	0	186	2
HE_COMP240514_C2_SEQ2.260-1595|SPU_026815	483	17	110	0	5	0	86	35
HE_CONTIG120|SPU_009373	128	6	79	0	0	0	17	49
HE_FRAG15805.1239-2235|SPU_026847	23	0	17	0	0	0	10	0
HE_FRAG6092.2-1398|SPU_007515	1878	283	1114	1	1	0	87	65
HE_COMP236125_C1_SEQ1.215-320|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP233107_C6_SEQ1.0-768|SPU_008797	395	0	191	24	0	0	28	23
HE_CONTIG3298|SPU_018751	110	13	36	3	0	0	10	8
HE_CONTIG2215|SPU_026898	1614	332	788	16	233	7	157	51
HE_COMP234843_C11_SEQ1.0-714|UNKNOWN	0	0	0	0	0	0	14	0
HE_COMP236760_C0_SEQ7.240-690|SPU_028116	0	0	0	0	0	0	5	0
HE_COMP241228_C3_SEQ1.0-537|UNKNOWN	1581	563	714	4	130	97	194	10
HE_FRAG22898.0-1221|SPU_026860	280	25	259	20	46	0	11	2
HE_COMP225434_C0_SEQ1.0-42|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG5235|SPU_006957	117	0	94	0	19	0	38	0
HE_COMP246843_C1_SEQ1.14-1670|SPU_003655	1950	97	1287	99	87	0	144	1
HE_COMP236717_C3_SEQ1.48-93|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP243623_C1_SEQ1.0-312|SPU_019173	0	0	0	0	0	0	7	0
HE_COMP245494_C2_SEQ1.1380-1707|UNKNOWN	249	1	167	0	30	0	0	0
HE_CONTIG1777|SPU_022103	141	5	23	0	18	0	8	3
HE_COMP225119_C1_SEQ1.240-1337|SPU_014374	0	0	0	0	0	0	21	0
HE_CONTIG1419|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP242349_C1_SEQ1.0-228|UNKNOWN	84	15	48	1	19	0	3	0
HE_FRAG1725.44-2393|SPU_016843	929	129	541	25	32	0	82	41
HE_CONTIG4127|SPU_006836	1	0	2	0	2	0	53	0
HE_FRAG19221.0-444|SPU_011354	229	29	159	0	0	0	121	1
HE_COMP239497_C4_SEQ1.459-1062|UNKNOWN	21	0	34	0	0	0	14	0
HE_COMP221777_C0_SEQ1.6-177|SPU_022542	0	0	0	0	0	0	4	0
HE_CONTIG3408|SPU_024623	478	172	501	12	27	3	81	14
HE_COMP234741_C1_SEQ1.150-1272|SPU_024998	104	5	138	24	0	0	3	28
HE_COMP189622_C1_SEQ1.78-273|SPU_011793	0	0	0	0	0	0	7	0
HE_COMP231237_C0_SEQ1.42-132|SPU_027546	0	0	0	0	0	0	2	0
HE_COMP236687_C1_SEQ1.0-1746|SPU_011725	3234	260	2753	1	87	0	217	22
HE_COMP232562_C2_SEQ3.0-324|SPU_013736	0	0	0	0	0	0	3	0
HE_FRAG23177.0-4107|SPU_027391	190	12	57	0	8	0	29	16
HE_COMP238931_C4_SEQ1.45-99|UNKNOWN	0	0	0	0	1	1	0	9
HE_CONTIG1001|SPU_011918	939	259	625	93	54	28	322	172
HE_CONTIG457|UNKNOWN	136	31	27	12	4	3	53	10
HE_FRAG20147.222-1191|SPU_027270	11	0	14	0	2	1	2	1
HE_COMP229818_C0_SEQ1.0-1638|SPU_025948	83	4	178	14	0	0	15	1
HE_COMP229860_C0_SEQ1.0-311|SPU_015294	3787	0	3763	1	3	0	82	0
HE_CONTIG4063|SPU_020460	0	0	0	0	0	0	34	0
HE_FRAG12682.0-3960|SPU_021048	151	1	104	0	16	0	26	5
HE_FRAG5479.0-2820|SPU_003348	3131	65	2599	158	109	6	420	11
HE_COMP239288_C0_SEQ5.30-75|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG4004|SPU_021973	0	0	0	0	0	0	3	0
HE_COMP238551_C1_SEQ14.205-243|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG21797.0-52|UNKNOWN	3	3	5	0	0	0	12	0
HE_FRAG5375.0-1281|SPU_008258	272	30	237	0	65	0	24	0
HE_CONTIG3933|SPU_002455	21	0	17	0	4	0	5	1
HE_FRAG14209.186-527|SPU_011604	84	0	45	1	3	0	1	0
HE_FRAG4409.12-1746|SPU_004881	117	11	63	3	2	0	9	12
HE_FRAG8353.0-45|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG4707|SPU_024555	389	45	86	8	33	10	7	5
HE_CONTIG848|SPU_012545	204	2	222	16	0	0	54	24
HE_FRAG14091.0-1899|SPU_006348	80	9	63	10	0	0	16	5
HE_COMP230735_C12_SEQ1.25-1097|SPU_017301	111	0	432	0	0	0	2	0
HE_COMP239533_C8_SEQ1.117-1401|SPU_020885	0	0	0	0	0	0	37	0
HE_FRAG3120.0-975|SPU_015622	205	23	93	0	0	0	20	14
HE_FRAG7922.54-1116|SPU_006332	104	16	84	8	3	0	22	8
HE_CONTIG3603|SPU_011333	152	15	201	5	0	0	14	4
HE_COMP142460_C0_SEQ1.3-558|SPU_013156	0	0	31	0	2	0	7	0
HE_FRAG3331.0-834|SPU_023686	580	64	739	77	37	15	42	69
HE_CONTIG4824|UNKNOWN	2246	183	64	6	133	15	215	66
HE_COMP245052_C0_SEQ1.0-1548|SPU_028728	1115	68	749	29	102	13	86	10
HE_FRAG22797.1243-6219|SPU_018862	285	27	127	0	0	0	31	5
HE_COMP242346_C0_SEQ1.0-133|UNKNOWN	1	0	0	0	0	0	1	11
HE_FRAG2287.65-1022|SPU_028851	19	0	54	2	2	0	9	1
HE_CONTIG615|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP229086_C0_SEQ2.51-243|SPU_003108	0	0	1	0	0	0	0	0
HE_COMP233663_C0_SEQ2.75-1104|UNKNOWN	18	0	107	0	2	2	13	0
HE_FRAG151.0-3285|SPU_026886	1571	1	632	79	35	0	41	468
HE_COMP241621_C1_SEQ1.0-1287|SPU_017256	656	18	271	11	28	0	30	1
HE_CONTIG4832|SPU_018956	0	0	0	0	0	0	6	0
HE_COMP237247_C13_SEQ1.102-178|UNKNOWN	0	0	0	0	0	0	6	0
HE_FRAG18567.0-1925|SPU_007461	206	24	197	10	36	0	23	5
HE_COMP227125_C0_SEQ1.0-713|SPU_002942	156	46	103	27	51	11	81	53
