GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_COMP234318_C0_SEQ1.0-849|SPU_000594	5	0	0	0	1	0	1	0
HE_CONTIG2587|SPU_014897	699	11	20	1	6	0	8	12
HE_COMP230248_C5_SEQ1.0-449|SPU_021973	0	0	4	0	8	0	16	0
HE_FRAG4631.29-2120|SPU_004217	1579	102	995	0	128	0	108	1
HE_CONTIG2096|SPU_013343	0	0	0	0	0	0	1	0
HE_COMP240167_C2_SEQ1.0-797|SPU_019556	102	15	247	0	25	0	76	0
HE_CONTIG4938|SPU_012197	58	1	59	17	2	0	42	18
HE_CONTIG2052|SPU_027782	13	0	7	1	2	0	9	0
HE_COMP226758_C3_SEQ1.40-74|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP233942_C0_SEQ1.0-348|SPU_009700	216	0	274	0	10	0	32	0
HE_COMP237170_C0_SEQ2.0-1302|SPU_021982	393	17	698	27	11	0	89	17
HE_COMP229703_C0_SEQ1.2-605|SPU_025556	391	122	762	88	1	0	113	29
HE_COMP235289_C0_SEQ8.114-150|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP237672_C4_SEQ2.0-764|SPU_014324	31	13	14	0	4	1	4	1
HE_FRAG16854.0-1584|SPU_001826	386	80	518	26	0	0	136	124
HE_CONTIG4142|SPU_027169	0	0	0	0	0	0	4	0
HE_CONTIG3520|SPU_008511	50	0	35	1	0	0	5	12
HE_CONTIG4357|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP235681_C4_SEQ1.0-1697|SPU_018053	10	0	1	0	0	0	63	0
HE_COMP240897_C3_SEQ1.1287-1482|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP244624_C0_SEQ1.6-975|SPU_023905	207	7	105	3	0	0	19	15
HE_CONTIG3020|SPU_024592	243	24	99	12	5	0	118	62
HE_COMP230470_C1_SEQ2.10-184|UNKNOWN	46	9	2	0	0	0	0	0
HE_COMP236294_C0_SEQ3.0-1034|SPU_007935	68	7	6	3	0	0	21	2
HE_COMP231887_C0_SEQ1.351-702|SPU_019006	27	0	0	0	5	0	50	3
HE_CONTIG721|UNKNOWN	0	0	0	0	0	0	14	0
HE_CONTIG4870|SPU_008259	4	0	0	0	0	0	4	0
HE_FRAG707.0-1361|SPU_014628	251	3	11	0	26	0	13	0
HE_FRAG18653.0-2967|SPU_005048	413	235	324	25	0	0	144	107
HE_COMP236184_C4_SEQ11.75-114|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2108|SPU_011496	58	0	9	0	0	0	1	1
HE_FRAG9767.0-1251|SPU_030226	143	64	298	23	26	4	32	21
HE_CONTIG3528|SPU_009474	0	0	0	0	0	0	18	0
HE_COMP238474_C8_SEQ1.5-896|SPU_000053	118	11	26	2	0	0	41	77
HE_COMP229284_C0_SEQ1.129-261|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG3789|UNKNOWN	0	0	0	0	0	0	7	0
HE_CONTIG3322|SPU_024419	677	63	22	0	22	1	102	18
HE_COMP224713_C2_SEQ1.152-254|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP236105_C4_SEQ1.0-315|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP241371_C2_SEQ7.46-91|UNKNOWN	0	0	0	0	0	0	4	6
HE_COMP235079_C2_SEQ1.95-143|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP233183_C8_SEQ2.0-666|SPU_013863	585	1	143	4	45	0	7	0
HE_COMP233589_C0_SEQ1.0-1035|SPU_014810	1206	401	4442	5	531	81	195	79
HE_COMP226941_C1_SEQ1.99-291|SPU_021603	0	0	0	0	0	0	5	0
HE_FRAG13764.1722-2877|SPU_027090	17	0	35	0	6	0	30	5
HE_COMP237894_C0_SEQ1.0-2141|SPU_018120	250	37	873	56	46	0	80	5
HE_COMP229086_C0_SEQ1.0-603|SPU_003108	0	0	0	0	0	0	0	0
HE_FRAG2236.0-1055|SPU_016574	227	17	56	0	19	0	17	0
HE_CONTIG4185|SPU_014446	247	28	289	0	11	2	48	12
HE_CONTIG3769|SPU_003231	0	0	0	0	0	0	4	0
HE_COMP231696_C4_SEQ1.291-500|SPU_024249	0	0	0	0	0	0	2	0
HE_COMP247442_C7_SEQ1.0-666|UNKNOWN	36	0	1	0	0	0	13	0
HE_CONTIG1048|SPU_017600	1226	131	960	47	11	0	123	27
HE_FRAG3936.68-1742|SPU_027946	0	0	0	0	0	0	95	0
HE_FRAG4950.210-768|SPU_014716	0	0	0	0	0	0	4	0
HE_COMP246187_C2_SEQ1.0-1016|SPU_017942	2162	229	1592	136	136	2	52	7
HE_COMP235953_C0_SEQ1.60-1305|SPU_015238	387	185	51	1	6	0	29	10
HE_CONTIG2380|SPU_007818	11	0	9	0	2	0	7	5
HE_FRAG6730.330-1115|SPU_005680	6	4	28	13	0	0	9	8
HE_CONTIG599|SPU_017115	2	0	14	0	3	0	1	0
HE_FRAG19014.1152-1428|SPU_001652	0	0	0	0	0	0	5	0
HE_FRAG6592.0-696|SPU_007598	7385	1025	11669	8	304	0	1286	345
HE_CONTIG3785|SPU_009841	2	0	0	0	4	0	12	0
HE_CONTIG1715|SPU_011566	7394	343	693	21	23	0	258	95
HE_FRAG15753.860-1802|SPU_008639	17	8	5	0	0	0	11	35
HE_FRAG2216.0-2490|SPU_028265	510	19	553	26	39	0	72	0
HE_COMP237379_C5_SEQ1.0-558|SPU_021236	153	0	251	19	0	0	32	0
HE_COMP247158_C3_SEQ1.0-312|SPU_012512	269	35	445	3	1229	0	12	26
HE_CONTIG3835|SPU_014832	7431	371	2624	1	1600	0	300	38
HE_COMP237143_C7_SEQ2.512-2342|UNKNOWN	177	5	110	4	6	0	24	0
HE_FRAG10920.2018-2078|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG18423.2-3734|SPU_025776	169	53	89	1	3	0	53	21
HE_CONTIG2135|SPU_003552	67	1	83	4	6	0	302	0
HE_CONTIG4484|SPU_012151	4108	961	1108	0	343	81	1233	1
HE_CONTIG4383|SPU_001203	60	0	57	0	13	0	20	0
HE_CONTIG248|SPU_005300	17	0	9	0	2	0	8	1
HE_FRAG2376.252-288|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP229224_C0_SEQ1.79-115|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1730|SPU_022926	1963	663	63	5	118	26	245	175
HE_COMP234396_C2_SEQ1.111-348|SPU_021524	31	0	19	4	0	0	7	9
HE_FRAG10911.123-2733|SPU_008899	543	69	232	18	7	0	74	41
HE_FRAG2625.62-1521|SPU_004732	3962	1	2553	14	670	0	105	5
HE_CONTIG4958|SPU_007289	16	2	0	0	0	0	11	4
HE_FRAG13514.89-2895|SPU_005963	882	107	567	133	47	2	143	15
HE_FRAG12108.51-276|SPU_002693	31	0	6	0	0	0	19	0
HE_COMP235572_C0_SEQ1.9-114|UNKNOWN	5	0	0	0	1	0	2	4
HE_CONTIG54|SPU_018594	38	6	6	0	3	0	7	5
HE_FRAG15844.92-2652|SPU_000779	236	30	69	5	2	0	41	13
HE_CONTIG5006|SPU_026733	115	55	11	0	0	0	19	11
HE_COMP239459_C11_SEQ7.31-393|SPU_004001	561	26	1280	1	3	1	28	8
HE_CONTIG2757|SPU_023433	47	6	27	0	4	2	8	4
HE_FRAG2979.2202-5681|SPU_000195	349	1	45	1	6	0	83	0
HE_FRAG15725.0-495|SPU_020379	213	90	6	0	0	0	70	32
HE_CONTIG129|UNKNOWN	52	22	33	0	2	0	9	0
HE_FRAG20139.3-1236|SPU_002262	0	0	0	0	0	0	121	0
HE_CONTIG1474|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP232275_C0_SEQ2.5-1548|SPU_007658	0	0	0	0	0	0	279	0
HE_CONTIG3402|SPU_002173	0	0	0	0	0	0	207	0
HE_FRAG566.1173-1533|SPU_014829	0	0	0	0	0	0	2	0
HE_FRAG10112.3648-5706|UNKNOWN	97	1	375	15	18	0	60	24
HE_COMP231011_C1_SEQ1.278-491|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG19809.123-1692|SPU_012637	160	40	81	31	14	1	63	22
HE_FRAG7127.1419-1908|SPU_008575	311	54	199	30	0	0	89	0
HE_FRAG7538.0-501|SPU_018674	338	55	70	8	11	1	40	0
HE_FRAG21699.1614-1878|SPU_017709	18	32	0	0	0	0	47	74
HE_CONTIG3405|SPU_004078	23	0	37	0	0	0	7	0
HE_FRAG9541.0-639|SPU_002815	0	0	0	0	0	0	4	0
HE_FRAG16368.5-3857|SPU_024688	693	5	271	0	29	0	45	0
HE_CONTIG551|UNKNOWN	0	0	0	0	0	0	39	0
HE_COMP245000_C2_SEQ1.153-193|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232386_C17_SEQ1.1047-1485|SPU_010555	0	0	0	0	0	0	1	0
HE_FRAG8493.71-1682|SPU_007196	46	3	172	4	0	0	10	6
HE_FRAG20064.0-915|SPU_010939	488	28	859	87	65	0	205	34
HE_COMP231826_C7_SEQ1.213-435|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG460|UNKNOWN	2	3	1	2	0	0	2	15
HE_CONTIG539|SPU_010062	236	58	11	0	22	1	50	44
HE_CONTIG4132|SPU_016738	1392	1	2523	170	0	0	48	1
HE_FRAG9352.0-2865|SPU_006419	130	9	110	25	2	0	64	17
HE_FRAG1699.115-678|SPU_021071	313	30	402	152	0	0	50	101
HE_FRAG19806.2-4020|SPU_000142	958	206	794	59	38	2	255	108
HE_COMP236657_C4_SEQ3.577-619|UNKNOWN	0	0	0	0	0	0	8	0
HE_FRAG9784.0-4473|SPU_015180	196	13	152	1	27	1	46	2
HE_CONTIG2057|SPU_013333	34	0	8	0	0	0	2	1
HE_CONTIG3980|SPU_025635	94	0	12	0	7	0	9	1
HE_CONTIG4344|SPU_018524	696	61	84	0	28	0	83	32
HE_CONTIG4018|SPU_016805	19	0	5	0	0	0	3	0
HE_FRAG18452.27-1380|SPU_019297	29	0	16	0	12	0	45	0
HE_COMP240229_C6_SEQ1.34-76|UNKNOWN	2	0	0	1	8	0	3	0
HE_CONTIG781|SPU_013804	1613	68	1029	61	21	0	93	40
HE_COMP247399_C0_SEQ6.0-6012|SPU_000526	3431	1009	2902	50	144	5	552	302
HE_FRAG11487.0-458|SPU_000014	272	5	45	0	126	1	11	0
HE_CONTIG4104|SPU_010417	204	19	240	29	4	0	87	57
HE_COMP232552_C5_SEQ1.0-2115|SPU_028216	125	8	5	0	7	0	59	0
HE_CONTIG1705|SPU_010031	0	0	0	0	0	0	62	0
HE_COMP234129_C0_SEQ1.0-1491|SPU_028017	26	0	3	0	1	0	33	4
HE_COMP170525_C0_SEQ1.491-1096|SPU_002191	12	0	40	2	6	0	11	1
HE_COMP234945_C0_SEQ2.60-969|SPU_007244	201	27	4	0	1	0	25	0
HE_COMP247279_C3_SEQ2.0-3984|SPU_012563	4174	108	322	1	18	7	46	3
HE_CONTIG2268|SPU_000826	6	0	128	2	16	0	13	36
HE_COMP233114_C3_SEQ1.0-614|SPU_007273	61	32	0	0	2	6	2	0
HE_CONTIG1702|SPU_023313	75	8	4	0	0	0	0	2
HE_FRAG5913.0-818|SPU_012850	794	153	813	36	36	2	62	11
HE_CONTIG3631|SPU_027498	171	15	148	0	1	0	43	0
HE_CONTIG3589|SPU_018598	511	0	334	0	11	0	4	0
HE_FRAG15048.0-1842|SPU_004383	250	41	146	5	7	1	27	15
HE_COMP238524_C5_SEQ1.2-761|SPU_013520	0	0	0	0	0	0	15	0
HE_COMP241500_C1_SEQ1.1998-3435|SPU_030224	214	20	61	9	8	1	49	12
HE_FRAG10625.0-1218|SPU_019418	706	260	199	27	57	3	313	112
HE_CONTIG3864|SPU_016273	1260	119	225	12	24	0	67	8
HE_FRAG15020.9-1797|SPU_028357	2602	73	453	33	0	0	133	21
HE_FRAG2128.84-693|SPU_013752	862	11	29	0	0	0	468	18
HE_FRAG1621.117-1785|SPU_011187	162	8	43	2	0	0	9	2
HE_CONTIG4251|SPU_020886	0	0	0	0	0	0	1	0
HE_FRAG17666.99-216|UNKNOWN	58	86	103	0	2	0	2	2
HE_FRAG3967.86-509|SPU_016611	144	48	128	0	0	0	23	20
HE_CONTIG3335|SPU_001505	170	21	64	0	5	0	68	0
HE_FRAG9369.2-2214|SPU_024337	1011	63	31	27	1	3	61	86
HE_CONTIG3946|SPU_017584	1199	198	1255	113	79	19	345	105
HE_COMP240967_C2_SEQ1.0-5291|SPU_011685	577	34	408	19	35	4	135	16
HE_COMP219277_C0_SEQ1.0-483|SPU_005585	0	0	0	0	0	0	17	0
HE_CONTIG1371|SPU_003483	95	19	99	1	5	0	14	13
HE_CONTIG57|SPU_001780	8047	1047	6709	129	570	4	1589	435
HE_COMP237897_C9_SEQ1.285-2463|SPU_028724	188	5	125	6	0	0	28	0
HE_CONTIG5133|SPU_012485	0	0	0	0	2	1	1	3
HE_CONTIG2324|SPU_019854	2	0	20	0	0	0	4	0
HE_COMP237600_C1_SEQ1.0-4236|SPU_014812	334	21	180	6	8	0	25	0
HE_FRAG168.378-633|SPU_023209	0	0	0	0	0	0	2	0
HE_FRAG8565.600-1407|SPU_025989	115	19	73	12	1	0	30	4
HE_COMP226270_C2_SEQ1.94-241|SPU_026914	0	0	0	0	0	0	4	0
HE_FRAG20676.103-157|UNKNOWN	0	0	0	0	10	0	1	1
HE_COMP232054_C1_SEQ1.0-264|SPU_026954	163	2	67	5	1	0	36	23
HE_COMP239473_C0_SEQ1.75-3489|SPU_004277	530	61	388	5	4	0	66	13
HE_FRAG20206.2-1005|SPU_018656	1436	916	735	69	0	0	1041	503
HE_FRAG12594.33-69|UNKNOWN	2	0	0	0	0	0	5	6
HE_COMP239865_C1_SEQ1.42-1332|SPU_005218	577	43	1081	6	4	1	29	95
HE_FRAG21688.165-381|UNKNOWN	11	6	0	0	0	0	7	0
HE_FRAG1553.30-1278|SPU_020612	0	0	0	0	0	0	12	0
HE_CONTIG4808|SPU_020641	133	0	75	0	1	0	13	0
HE_COMP232978_C12_SEQ1.69-120|UNKNOWN	13	0	23	1	0	0	11	24
HE_FRAG4591.90-1038|SPU_022753	0	0	0	0	0	0	17	0
HE_FRAG1004.218-1130|SPU_022658	169	95	155	10	20	0	2	10
HE_COMP232240_C1_SEQ1.99-936|UNKNOWN	0	0	0	0	0	0	44	0
HE_COMP223971_C0_SEQ1.360-519|SPU_015821	0	0	0	0	0	0	2	0
HE_COMP233332_C1_SEQ1.576-1848|SPU_021666	135	0	75	0	2	0	6	0
HE_CONTIG4754|UNKNOWN	28	5	90	33	2	4	20	17
HE_COMP241358_C0_SEQ1.0-1494|SPU_018894	36	2	12	0	25	3	29	0
HE_CONTIG5001|SPU_026801	0	0	0	0	0	0	22	0
HE_FRAG6024.276-421|UNKNOWN	0	0	0	0	0	0	9	0
HE_CONTIG1540|SPU_025548	38	0	150	0	4	0	16	67
HE_CONTIG3548|UNKNOWN	24	0	35	40	0	0	10	13
HE_CONTIG991|SPU_010088	1	8	1	0	0	0	32	1
HE_CONTIG84|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP238398_C5_SEQ1.73-127|UNKNOWN	5	0	1	0	0	0	0	0
HE_COMP244738_C3_SEQ1.0-4568|SPU_027403	783	36	791	30	84	5	109	14
HE_FRAG6312.0-1659|SPU_004868	48	1	167	7	3	1	14	1
HE_CONTIG4440|SPU_009053	1009	350	322	49	0	0	297	271
HE_COMP232766_C1_SEQ3.82-113|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2165|SPU_025579	176	1	153	2	0	0	52	37
HE_COMP236655_C5_SEQ1.0-1035|SPU_022770	817	7	465	69	66	6	94	106
HE_CONTIG512|SPU_014957	988	229	730	1	48	0	259	126
HE_CONTIG41|SPU_021199	533	30	33	0	17	0	5	23
HE_FRAG272.0-363|SPU_012071	13	0	482	0	0	0	2	0
HE_CONTIG1936|UNKNOWN	1	0	2	0	0	0	14	3
HE_COMP242921_C4_SEQ1.129-167|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP241328_C0_SEQ1.77-770|SPU_028353	624	0	44	9	0	0	122	42
HE_COMP231693_C0_SEQ1.6-213|SPU_021677	0	0	0	0	0	0	13	0
HE_CONTIG3201|SPU_025436	0	0	0	0	0	0	70	0
HE_FRAG2898.0-347|SPU_018845	0	0	0	0	0	0	2	0
HE_CONTIG337|SPU_024592	50	15	2	0	0	0	78	211
HE_COMP226694_C1_SEQ1.11-197|SPU_007850	3	1	2	2	1	0	5	4
HE_CONTIG4489|UNKNOWN	0	0	0	0	0	0	17	0
HE_FRAG2645.30-1332|SPU_012263	126	27	85	5	8	0	20	2
HE_COMP242826_C1_SEQ1.1449-1755|SPU_017531	0	0	0	0	0	0	5	0
HE_CONTIG1537|SPU_009851	479	24	123	11	18	16	106	19
HE_COMP230637_C5_SEQ1.1197-1266|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP187777_C0_SEQ1.0-309|SPU_028392	0	0	0	0	0	0	1	0
HE_COMP233789_C2_SEQ1.2-44|UNKNOWN	0	0	0	0	0	0	0	7
HE_CONTIG3774|SPU_017629	222	40	183	0	0	0	2	2
HE_COMP228090_C0_SEQ1.0-1179|SPU_027906	0	0	0	0	0	0	41	0
HE_CONTIG1306|SPU_015323	7279	522	6940	0	755	2	620	36
HE_COMP240417_C3_SEQ6.204-375|SPU_009018	0	0	0	0	0	0	2	0
HE_COMP235744_C0_SEQ7.118-161|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP232322_C0_SEQ1.0-489|SPU_003830	1215	1	655	18	0	0	200	205
HE_COMP232264_C1_SEQ1.0-1788|SPU_002528	784	172	55	0	52	0	27	0
HE_COMP238582_C1_SEQ1.69-1722|SPU_018544	677	87	63	0	34	0	63	3
HE_FRAG20947.0-753|SPU_023646	400	131	234	34	0	0	266	66
HE_FRAG18138.1707-2073|SPU_009159	0	0	0	0	0	0	2	0
HE_FRAG1787.9-5484|SPU_013435	0	0	0	0	0	0	53	0
HE_COMP243996_C1_SEQ1.0-243|SPU_013917	0	0	0	0	0	0	3	0
HE_FRAG8865.0-1638|SPU_002993	35	10	33	0	16	0	17	0
HE_FRAG13698.0-696|SPU_015605	217	0	422	0	8	0	15	0
HE_COMP240166_C9_SEQ1.30-1539|SPU_019360	64	0	716	4	0	0	64	12
HE_COMP240106_C0_SEQ1.435-1842|SPU_023689	183	3	4	0	8	0	11	0
HE_FRAG7004.255-542|SPU_013874	34	0	0	0	1	0	85	0
HE_COMP242932_C5_SEQ1.0-7038|SPU_007720	2265	229	627	35	275	10	144	6
HE_CONTIG4077|SPU_001490	0	0	0	0	0	0	8	0
HE_FRAG14819.405-573|UNKNOWN	0	0	0	0	0	0	16	0
HE_FRAG1502.0-588|SPU_000795	156	19	7	0	6	0	19	25
HE_COMP236664_C3_SEQ1.0-666|SPU_026634	281	38	109	17	60	26	70	33
HE_COMP232387_C3_SEQ1.2208-2298|UNKNOWN	0	0	0	0	0	0	7	0
HE_COMP232311_C3_SEQ1.0-680|SPU_012431	339	0	250	0	43	0	43	0
HE_COMP233776_C5_SEQ1.105-153|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3570|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG6044.0-990|SPU_027965	24	7	18	7	4	0	20	2
HE_CONTIG5019|SPU_007985	0	0	0	0	0	0	32	0
HE_CONTIG2084|SPU_012278	270	28	144	1	8	0	32	9
HE_COMP233178_C3_SEQ1.0-993|SPU_024964	30	2	77	0	6	0	10	1
HE_FRAG11682.0-462|SPU_003136	0	0	23	0	3	0	1	0
HE_COMP238467_C1_SEQ2.5-105|UNKNOWN	0	1	0	0	0	0	0	28
HE_FRAG19067.264-555|UNKNOWN	3	0	2	0	2	0	12	0
HE_FRAG12162.0-507|UNKNOWN	76	4	9	0	2	0	2	1
HE_FRAG18772.165-1245|SPU_015593	130	9	43	0	16	1	29	0
HE_COMP234953_C0_SEQ5.0-420|SPU_015600	18	0	10	0	0	0	6	0
HE_COMP233836_C1_SEQ3.0-1439|SPU_002294	706	109	423	20	0	2	51	25
HE_COMP207573_C1_SEQ1.15-99|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP235049_C2_SEQ2.16-1739|SPU_012041	150	27	38	0	0	0	29	10
HE_FRAG16380.17-821|SPU_000664	49	35	10	5	0	0	20	23
HE_CONTIG1986|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP230320_C0_SEQ1.0-967|SPU_002295	11235	17	4797	0	3083	6	1588	12
HE_CONTIG3231|SPU_023733	148	21	160	3	20	0	73	12
HE_COMP243385_C1_SEQ2.797-1241|SPU_016368	0	0	0	0	0	0	17	0
HE_FRAG16200.39-2574|SPU_028556	383	69	376	12	3	0	63	19
HE_CONTIG1109|SPU_017709	3	0	0	0	0	0	38	6
HE_FRAG10743.9-3027|SPU_004630	31	1	18	0	0	0	84	3
HE_CONTIG3336|SPU_004353	1059	894	126	1	31	0	250	12
HE_FRAG8248.345-612|SPU_030059	0	0	0	0	0	0	5	0
HE_CONTIG3453|SPU_026550	1	0	4	0	1	0	3	0
HE_FRAG7022.23-2867|SPU_015688	881	21	584	21	15	0	60	20
HE_CONTIG5152|SPU_016172	560	33	498	76	110	3	79	2
HE_COMP227357_C6_SEQ1.63-309|SPU_027136	0	0	0	0	0	0	12	0
HE_COMP245075_C2_SEQ3.471-537|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP237771_C3_SEQ1.0-975|UNKNOWN	321	33	41	0	64	3	94	27
HE_FRAG2316.2-3659|SPU_019755	1140	77	258	15	144	36	125	32
HE_FRAG21807.0-3537|SPU_026095	824	259	444	5	18	12	299	138
HE_CONTIG2102|SPU_001893	0	0	0	0	0	0	3	0
HE_COMP238339_C1_SEQ2.480-696|SPU_007659	0	0	0	0	0	0	4	0
HE_COMP237611_C0_SEQ2.56-644|SPU_005273	921	94	161	39	43	0	138	81
HE_COMP238230_C1_SEQ23.1-313|SPU_023468	0	0	0	0	0	0	15	0
HE_FRAG23193.7947-9606|SPU_001401	432	107	226	31	34	9	140	137
HE_COMP217416_C1_SEQ1.0-420|SPU_004637	0	0	0	0	0	0	4	0
HE_FRAG20474.1212-6630|SPU_013347	190	25	88	2	19	0	102	10
HE_COMP232923_C5_SEQ7.105-182|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG3315|SPU_017799	2	0	3	0	0	0	10	0
HE_COMP244960_C0_SEQ2.0-2751|SPU_012736	194	15	141	36	11	0	55	18
HE_COMP238368_C9_SEQ1.71-233|UNKNOWN	54	3	5	0	0	0	1	0
HE_COMP240910_C1_SEQ2.696-888|SPU_017709	0	0	0	0	0	0	6	0
HE_COMP230979_C0_SEQ1.0-1860|SPU_010857	1331	59	324	11	66	33	123	8
HE_FRAG65.1370-1511|SPU_005882	0	0	0	0	0	0	0	0
HE_COMP245606_C8_SEQ1.2463-6042|SPU_028683	64	7	125	7	2	0	46	3
HE_CONTIG4375|SPU_003490	410	20	242	14	0	0	19	861
HE_FRAG17023.4458-5046|SPU_013427	7	5	3	0	0	0	19	0
HE_COMP233810_C8_SEQ6.39-207|SPU_013065	0	0	0	0	0	0	142	0
HE_COMP233762_C12_SEQ2.0-2660|SPU_018796	28	0	95	0	16	0	149	0
HE_COMP233112_C8_SEQ17.795-948|SPU_013541	0	0	0	0	0	0	0	0
HE_COMP225257_C1_SEQ1.107-1361|SPU_028351	0	0	7	0	0	0	37	0
HE_FRAG12898.774-1731|SPU_028583	245	0	753	0	100	2	25	0
HE_COMP230514_C0_SEQ2.0-345|UNKNOWN	202	62	88	2	63	22	49	31
HE_FRAG539.552-768|UNKNOWN	0	0	0	0	0	0	16	0
HE_FRAG3614.1-61|UNKNOWN	0	11	0	0	1	0	2	17
HE_CONTIG782|SPU_016030	1	6	6	3	0	0	2	70
HE_CONTIG4997|SPU_028803	0	0	0	0	0	0	24	0
HE_FRAG8335.0-1602|SPU_012834	284	71	84	2	3	0	2	30
HE_FRAG2373.387-512|SPU_022468	0	0	0	0	0	0	2	0
HE_CONTIG4109|SPU_007403	510	35	38	0	0	0	29	20
HE_COMP241818_C0_SEQ2.0-935|SPU_009892	147	37	375	25	0	0	44	13
HE_COMP244819_C1_SEQ3.1923-5307|SPU_026623	0	0	0	0	0	0	11	0
HE_CONTIG1678|SPU_000486	303	57	1	0	0	0	23	2
HE_FRAG5597.87-531|SPU_007885	2442	136	30	0	0	0	389	30
HE_FRAG14653.2-1208|SPU_005373	2660	380	209	29	46	46	281	0
HE_CONTIG2915|SPU_000251	274	90	30	0	0	0	6	20
HE_COMP229471_C0_SEQ2.76-1094|SPU_011755	0	0	0	0	0	0	2	0
HE_CONTIG3091|SPU_009452	54	20	5	0	0	0	17	0
HE_FRAG10090.2-710|SPU_002211	150	40	5	0	3	0	20	10
HE_COMP234944_C4_SEQ1.9-1329|SPU_015488	0	0	0	0	0	0	39	0
HE_COMP230863_C5_SEQ1.0-818|SPU_000077	1332	333	1182	13	718	79	318	15
HE_COMP222842_C1_SEQ1.61-103|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP245863_C5_SEQ5.334-419|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG3879|SPU_005989	0	0	0	0	0	0	9	0
HE_COMP232603_C4_SEQ3.78-672|SPU_010282	474	0	1211	0	0	0	59	0
HE_COMP236203_C0_SEQ1.0-1724|SPU_009980	1508	117	454	12	20	0	190	37
HE_FRAG3588.0-1092|SPU_007312	3794	224	4635	8	2118	170	881	10
HE_CONTIG2494|SPU_021598	2	0	13	4	9	0	3	0
HE_CONTIG2261|UNKNOWN	21	0	7	0	0	0	1	3
HE_CONTIG4114|SPU_019921	12	0	8	0	1	0	36	0
HE_FRAG5278.62-461|SPU_013079	50	51	2	0	0	0	41	63
HE_COMP238173_C7_SEQ1.0-2151|SPU_013689	139	1	136	8	2	0	23	9
HE_COMP238826_C3_SEQ1.123-216|UNKNOWN	0	0	0	0	0	0	7	0
HE_FRAG4515.108-501|SPU_017709	5	19	5	0	1	0	6	15
HE_COMP232731_C2_SEQ5.354-1611|SPU_027280	401	0	13	0	0	0	8	2
HE_CONTIG5135|SPU_023409	840	170	53	0	21	3	223	54
HE_COMP246635_C2_SEQ1.0-993|SPU_017780	427	107	1331	54	77	0	135	174
HE_COMP232687_C0_SEQ2.5-41|UNKNOWN	0	0	0	0	9	0	0	0
HE_COMP236076_C0_SEQ1.24-411|SPU_018351	17	0	19	0	0	0	2	0
HE_CONTIG1236|UNKNOWN	0	3	0	1	0	4	0	76
HE_FRAG515.0-1629|SPU_002935	193	10	283	0	35	4	36	6
HE_COMP236403_C0_SEQ1.17-323|SPU_011083	266	0	89	0	1	0	27	0
HE_CONTIG523|SPU_012081	120	8	18	0	0	0	17	28
HE_FRAG12939.1-759|SPU_028429	0	0	0	0	0	0	22	0
HE_COMP230789_C1_SEQ1.33-1305|SPU_001297	131	0	69	0	0	0	16	2
HE_COMP244761_C2_SEQ7.5-50|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG6193.36-1533|SPU_008133	107	4	115	2	0	0	29	15
HE_COMP239365_C7_SEQ1.1626-3240|SPU_007221	348	48	2	0	0	0	20	0
HE_FRAG6191.0-2325|SPU_002687	3474	968	348	11	15	0	828	231
HE_FRAG4028.8-2873|SPU_025920	192	14	260	10	13	0	13	0
HE_FRAG10540.0-2241|SPU_018647	121	45	70	2	14	2	41	13
HE_CONTIG3623|SPU_003221	431	87	212	88	18	0	85	80
HE_CONTIG1979|SPU_002445	0	0	0	0	0	0	13	0
HE_FRAG8832.0-1635|SPU_001174	100	20	65	0	7	1	26	9
