GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_CONTIG1416|UNKNOWN	0	96	2	156	5	128	4	2783
HE_FRAG21088.39-1095|SPU_016045	756	105	323	0	240	9	232	1
HE_COMP236138_C1_SEQ1.0-636|SPU_004669	280	6	42	0	0	0	3	0
HE_CONTIG2644|SPU_026787	89	28	47	1	2	3	5	2
HE_CONTIG753|UNKNOWN	2	776	12	523	13	990	3	998
HE_FRAG14443.42-1221|SPU_014747	303	0	240	15	0	0	26	0
HE_COMP238340_C5_SEQ1.12-525|SPU_007169	0	0	0	0	0	0	3	0
HE_COMP239159_C3_SEQ1.0-1118|SPU_019357	120	20	69	0	8	0	28	6
HE_CONTIG695|SPU_018168	0	0	0	0	2	4	23	0
HE_CONTIG3006|UNKNOWN	25	17	23	0	0	0	1	3
HE_COMP240145_C1_SEQ2.0-1383|SPU_012503	15	0	39	0	16	0	42	0
HE_COMP221734_C0_SEQ1.128-212|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3843|SPU_019259	0	0	0	0	0	0	74	0
HE_COMP230929_C10_SEQ1.2-143|UNKNOWN	1	0	3	0	1	0	4	3
HE_FRAG19271.111-770|SPU_022332	341	129	48	0	51	0	67	69
HE_COMP239869_C1_SEQ1.309-785|SPU_020860	0	0	0	0	0	0	1	0
HE_FRAG21511.33-4332|SPU_028064	381	60	730	7	15	1	44	16
HE_FRAG14979.57-2055|SPU_019644	201	29	10	0	24	1	23	0
HE_COMP237302_C1_SEQ1.0-2151|SPU_005312	376	122	200	24	47	12	150	40
HE_COMP230523_C0_SEQ1.0-1341|SPU_022771	1351	34	683	11	48	0	77	19
HE_FRAG21495.0-2295|SPU_008054	867	73	300	30	74	9	135	18
HE_CONTIG4496|SPU_024462	0	0	0	0	0	0	6	0
HE_COMP232986_C1_SEQ1.354-390|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP226158_C0_SEQ1.93-282|SPU_020658	0	0	0	0	0	0	0	0
HE_COMP231110_C0_SEQ1.6-1149|SPU_022929	0	0	0	0	0	0	12	0
HE_FRAG15385.212-650|SPU_013951	0	0	0	0	0	0	46	0
HE_FRAG11037.121-166|UNKNOWN	0	0	0	0	25	13	0	0
HE_CONTIG2186|SPU_024243	0	0	0	0	0	0	15	0
HE_CONTIG502|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP226619_C3_SEQ1.324-459|SPU_012979	0	0	0	0	0	0	4	0
HE_CONTIG724|SPU_019078	845	227	92	0	1	0	81	3
HE_COMP239215_C4_SEQ1.31-85|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG1450|SPU_011657	0	0	0	0	0	0	8	0
HE_CONTIG4135|SPU_007720	0	0	0	0	0	0	17	0
HE_CONTIG669|UNKNOWN	0	0	0	0	0	0	8	0
HE_COMP242964_C2_SEQ1.15-1419|SPU_020412	1417	443	807	36	96	52	312	79
HE_FRAG14900.0-1766|SPU_004292	1294	423	6096	208	47	0	797	333
HE_COMP245401_C2_SEQ17.228-318|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP234399_C4_SEQ4.27-69|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG8302.72-1062|SPU_020398	98	11	139	30	1	0	4	1
HE_COMP202405_C0_SEQ1.0-105|SPU_010180	0	0	0	0	0	0	0	0
HE_COMP247598_C1_SEQ1.0-10827|SPU_027371	1865	916	4130	1101	95	45	1230	945
HE_FRAG5169.153-2031|SPU_017320	0	0	0	0	0	0	28	0
HE_CONTIG5175|SPU_016816	60	10	12	0	6	0	15	3
HE_CONTIG292|SPU_022575	33	3	25	0	11	0	44	3
HE_COMP243835_C0_SEQ8.270-309|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG3722.1125-1230|SPU_008640	109	0	2	0	2	0	3	0
HE_COMP243020_C1_SEQ1.75-1563|SPU_000836	2	0	62	0	11	0	22	0
HE_COMP229390_C2_SEQ1.52-109|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG10561.92-149|UNKNOWN	0	0	3	0	20	0	3	0
HE_COMP239607_C1_SEQ2.0-4412|SPU_015342	764	44	1176	217	33	0	79	42
HE_CONTIG1104|SPU_007410	42	0	100	0	0	0	11	0
HE_FRAG14944.60-1257|SPU_016022	0	0	0	0	0	0	40	0
HE_CONTIG126|SPU_026056	0	0	0	0	0	0	9	0
HE_COMP232515_C4_SEQ2.1044-1707|SPU_025242	15	0	0	0	0	0	14	0
HE_COMP230279_C0_SEQ3.389-831|SPU_005401	388	137	72	0	37	0	27	0
HE_FRAG10436.0-1488|SPU_016414	1127	321	278	51	91	23	156	52
HE_FRAG10034.0-4853|SPU_015882	2260	290	2226	109	73	10	228	40
HE_FRAG5984.1322-1524|SPU_028132	0	0	0	0	0	0	1	0
HE_CONTIG2373|SPU_003261	4	22	27	11	0	0	17	35
HE_COMP231564_C1_SEQ1.0-1076|SPU_019817	337	3	843	3	71	4	60	40
HE_COMP242732_C7_SEQ1.57-1287|SPU_007939	1467	9	1132	126	23	0	353	8
HE_CONTIG1869|SPU_026154	45	6	398	41	8	8	34	5
HE_CONTIG28|SPU_017669	40	11	74	0	1	0	0	0
HE_COMP246420_C2_SEQ1.0-1944|SPU_006808	251	20	337	8	17	0	70	1
HE_COMP231762_C0_SEQ1.102-564|SPU_013383	193	0	136	16	2	0	15	0
HE_FRAG702.0-2292|SPU_026498	49	1	15	1	25	1	46	0
HE_CONTIG5122|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP243765_C0_SEQ11.211-250|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP230873_C4_SEQ1.0-2490|SPU_001860	392	60	156	4	0	0	104	16
HE_FRAG13195.0-675|SPU_005298	1399	46	442	69	0	0	457	11
HE_CONTIG3064|SPU_026407	401	49	24	0	2	0	4	0
HE_FRAG8040.18-3471|SPU_009757	438	19	121	10	1	0	59	18
HE_FRAG3652.0-1354|SPU_027521	63	0	1018	60	24	0	70	5
HE_FRAG16982.242-416|SPU_005582	0	0	0	0	0	0	10	0
HE_FRAG15076.15-144|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG4328|SPU_016699	774	63	527	52	64	6	134	3
HE_FRAG484.8-75|UNKNOWN	0	2	0	0	0	0	0	4
HE_CONTIG1803|UNKNOWN	4	0	6	0	0	0	4	0
HE_FRAG15473.0-1428|SPU_024491	24	27	43	0	0	0	21	6
HE_CONTIG5214|SPU_010533	10	11	24	0	0	0	8	9
HE_FRAG20409.0-1746|SPU_018924	3396	680	3156	43	133	49	133	204
HE_CONTIG3540|SPU_018107	528	119	424	64	46	17	183	87
HE_FRAG8918.603-1797|SPU_002680	4738	882	859	637	35	21	452	995
HE_CONTIG2913|SPU_013997	11	0	6	0	0	0	6	6
HE_CONTIG3495|SPU_009417	37	0	247	13	0	0	29	0
HE_FRAG4924.3-935|SPU_004344	322	0	301	10	0	0	7	0
HE_COMP240198_C5_SEQ1.77-1400|SPU_017200	61	19	13	0	0	0	12	2
HE_COMP233496_C0_SEQ1.77-113|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG8775.675-2427|SPU_001595	44	6	312	18	7	0	28	8
HE_CONTIG889|UNKNOWN	1	0	5	0	0	0	6	12
HE_CONTIG5028|SPU_005672	364	0	143	10	11	0	48	0
HE_CONTIG4173|UNKNOWN	66	0	25	0	15	1	9	0
HE_FRAG17312.135-1217|SPU_013706	85	0	59	24	0	0	4	4
HE_FRAG6709.0-2205|SPU_005537	424	77	147	2	4	0	55	14
HE_COMP239197_C4_SEQ1.3-183|SPU_005153	0	0	0	0	0	0	3	0
HE_COMP240194_C2_SEQ1.84-1146|SPU_003840	0	0	0	0	0	0	22	0
HE_COMP239583_C11_SEQ3.3-519|SPU_015218	0	0	0	0	0	0	3	0
HE_FRAG3152.0-1542|SPU_021377	1292	135	584	68	85	0	225	28
HE_COMP236312_C1_SEQ1.52-104|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG12764.0-1167|SPU_009271	359	74	96	0	22	0	60	55
HE_FRAG12944.0-3489|SPU_005868	1826	969	3725	287	504	144	794	588
HE_COMP226408_C2_SEQ1.0-219|SPU_028539	0	0	0	0	0	0	3	0
HE_CONTIG5244|SPU_006672	726	288	403	106	23	0	223	56
HE_COMP230358_C1_SEQ3.363-693|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG11611.168-1778|SPU_003832	302	58	458	166	227	11	44	25
HE_COMP228783_C2_SEQ3.141-1509|SPU_000040	81	0	38	2	0	0	25	2
HE_FRAG20690.237-1245|SPU_003839	932	252	311	114	44	0	264	276
HE_COMP227874_C2_SEQ1.447-821|SPU_016610	56	0	22	0	0	0	8	0
HE_COMP238683_C5_SEQ14.47-98|UNKNOWN	0	0	0	0	0	0	6	0
HE_CONTIG2657|SPU_006790	201	58	76	7	36	6	66	5
HE_CONTIG102|SPU_011334	0	0	0	0	0	0	2	0
HE_FRAG18272.102-3876|SPU_026219	7	0	5	0	0	0	125	0
HE_FRAG4478.0-582|SPU_010780	144	10	27	5	32	3	35	0
HE_COMP238594_C2_SEQ13.0-1119|SPU_003593	241	42	229	4	46	2	56	14
HE_FRAG12714.600-8649|SPU_004269	168	5	316	15	52	0	145	10
HE_CONTIG5171|SPU_011434	1	0	0	0	2	0	14	0
HE_CONTIG2653|SPU_026555	975	115	118	16	11	1	124	65
HE_COMP178284_C0_SEQ1.0-243|SPU_027119	0	0	0	0	0	0	2	0
HE_FRAG10453.2-2118|SPU_019535	9	0	2	0	7	0	58	0
HE_CONTIG2141|SPU_006712	0	0	0	0	0	0	1	0
HE_COMP239281_C0_SEQ1.16-1841|SPU_006180	198	1	71	5	6	0	15	4
HE_FRAG16329.2187-4734|SPU_004272	0	0	0	0	0	0	85	0
HE_COMP238178_C1_SEQ1.3-1005|SPU_027869	162	25	323	17	27	0	10	1
HE_CONTIG5023|SPU_023378	113	144	32	22	0	0	63	264
HE_CONTIG1004|SPU_007539	56	33	12	0	4	0	30	1
HE_COMP235093_C6_SEQ1.216-1040|SPU_023013	0	0	0	0	0	0	48	0
HE_FRAG5276.9-1149|UNKNOWN	29	0	9	5	9	0	39	0
HE_CONTIG1340|SPU_011913	1	0	3	0	0	0	23	37
HE_CONTIG4664|SPU_003120	63	35	49	8	0	0	40	34
HE_COMP236184_C4_SEQ6.75-114|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG11246.0-1878|SPU_027768	856	102	68	2	62	0	133	35
HE_FRAG17533.162-2229|SPU_011195	108	10	211	23	7	3	59	19
HE_COMP224251_C0_SEQ2.68-140|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG212|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG861|SPU_005448	874	14	216	39	61	8	66	42
HE_FRAG3056.0-114|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP243226_C1_SEQ1.0-1533|SPU_004591	204	0	17	0	9	0	18	0
HE_COMP244081_C1_SEQ4.0-1497|SPU_009378	0	0	0	0	0	0	25	0
HE_FRAG12197.11-1890|SPU_005650	161	20	139	7	0	0	83	5
HE_COMP235868_C3_SEQ1.0-1692|SPU_004762	2914	275	3735	81	340	259	139	164
HE_FRAG10407.3-257|SPU_013947	18	0	6	2	0	0	28	16
HE_FRAG10198.3-551|SPU_028240	1074	5	3387	3	2	0	781	14
HE_FRAG17075.1-2655|SPU_021971	20	0	67	16	0	0	46	3
HE_FRAG3629.174-213|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG7620.20-3533|SPU_019315	1608	164	1068	352	0	0	170	331
HE_FRAG13976.6-1839|SPU_005348	0	0	0	0	0	0	12	0
HE_FRAG14025.0-1998|SPU_016418	0	0	0	0	5	0	33	0
HE_FRAG2016.0-951|SPU_019007	166	2	80	3	12	4	26	1
HE_FRAG5063.0-2801|SPU_012887	862	153	801	91	111	21	165	152
HE_FRAG15379.0-924|SPU_023034	130	23	28	4	0	0	48	7
HE_FRAG6333.2-2535|SPU_019745	302	17	162	11	20	1	44	14
HE_CONTIG5089|SPU_026804	1	0	0	0	0	0	7	9
HE_FRAG548.2-1838|UNKNOWN	260	40	258	34	0	0	107	38
HE_COMP233065_C1_SEQ2.389-431|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP233096_C0_SEQ2.2-665|SPU_014896	109	15	29	0	0	0	5	0
HE_COMP226191_C3_SEQ1.0-267|SPU_011222	2	5	1	7	0	0	9	7
HE_FRAG8183.0-1043|SPU_020019	782	224	530	0	13	0	299	1
HE_COMP238529_C3_SEQ1.150-213|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG1270|SPU_003417	256	0	245	6	17	0	5	0
HE_COMP243830_C0_SEQ1.746-3475|SPU_003250	0	0	0	0	0	0	71	0
HE_CONTIG1659|SPU_013329	5493	7	30589	18	3877	0	1429	487
HE_CONTIG312|SPU_005842	0	0	0	0	0	0	20	0
HE_COMP236624_C1_SEQ1.30-2556|SPU_012816	7025	630	4328	47	837	0	1527	85
HE_CONTIG1841|UNKNOWN	912	781	30	233	1	137	421	3019
HE_COMP237478_C3_SEQ1.6-1188|SPU_017262	20	0	6	0	0	0	40	0
HE_CONTIG2581|SPU_003783	16	22	32	0	0	0	3	0
HE_COMP226883_C1_SEQ1.522-699|UNKNOWN	0	0	0	0	0	0	5	0
HE_COMP246864_C5_SEQ1.174-321|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP243045_C0_SEQ1.35-79|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP226453_C0_SEQ1.462-1293|SPU_010842	0	0	0	0	0	0	3	0
HE_COMP230870_C1_SEQ1.24-390|SPU_024463	0	0	0	0	0	0	2	0
HE_COMP238518_C2_SEQ1.0-1968|SPU_023332	390	10	38	0	10	0	12	0
HE_COMP235574_C2_SEQ4.54-692|SPU_027430	124	1	29	0	0	0	6	12
HE_CONTIG4305|UNKNOWN	4853	26	2	0	0	0	44	32
HE_CONTIG4364|UNKNOWN	0	0	0	0	0	0	16	0
HE_CONTIG3501|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG4119|SPU_014383	408	17	1	0	0	0	18	39
HE_CONTIG5254|SPU_007225	0	0	0	0	0	0	21	0
HE_COMP193334_C0_SEQ1.105-232|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG5200|SPU_009554	0	0	0	0	0	0	1	0
HE_COMP241395_C2_SEQ1.0-882|SPU_004938	340	192	256	15	11	7	62	1
HE_FRAG18128.33-1215|SPU_008852	744	221	301	27	1	18	114	44
HE_CONTIG1722|SPU_026218	40	1	163	36	1	0	25	6
HE_COMP232370_C0_SEQ1.51-1221|SPU_004473	0	0	0	0	0	0	51	0
HE_COMP194836_C0_SEQ1.1-156|UNKNOWN	0	20	0	2	0	0	0	252
HE_CONTIG4050|SPU_012479	0	0	0	0	0	0	5	0
HE_COMP230355_C0_SEQ1.45-2559|SPU_002066	76	3	198	8	17	0	50	7
HE_CONTIG3831|SPU_023314	110	88	49	0	0	0	5	9
HE_COMP241451_C1_SEQ2.707-1082|SPU_028049	0	0	0	0	0	0	2	0
HE_FRAG5232.2-856|SPU_002631	719	0	403	23	1	0	55	12
HE_COMP246101_C1_SEQ1.171-1026|SPU_025139	197	0	97	0	52	0	10	0
HE_COMP247629_C7_SEQ1.0-1137|SPU_027579	1552	0	2582	0	249	0	95	189
HE_COMP236957_C3_SEQ1.43-100|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP231207_C11_SEQ1.519-771|SPU_023399	0	0	0	0	0	0	0	0
HE_CONTIG3674|SPU_009963	36	17	18	0	0	0	10	13
HE_COMP243584_C5_SEQ1.762-801|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1466|SPU_023867	0	0	0	0	0	0	0	0
HE_COMP239010_C0_SEQ1.188-2300|SPU_007750	371	33	173	17	17	0	71	46
HE_FRAG9888.1243-1376|SPU_006226	4	0	11	0	0	0	0	2
HE_CONTIG503|SPU_020756	168	55	1	0	0	0	290	6
HE_FRAG4991.307-1085|UNKNOWN	7	0	18	0	0	0	22	0
HE_COMP241778_C1_SEQ5.465-509|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG3962.0-3074|SPU_000169	173	27	26	0	33	0	25	5
HE_FRAG5971.2574-3609|SPU_022446	178	22	17	2	16	0	36	2
HE_FRAG12748.5-1427|SPU_016006	2914	581	259	15	0	0	223	363
HE_FRAG4303.275-1638|SPU_011928	0	0	0	0	0	0	0	0
HE_COMP240611_C3_SEQ2.57-312|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP244177_C0_SEQ1.0-3291|SPU_015797	1930	328	1493	108	87	3	363	150
HE_FRAG17633.0-2922|SPU_004893	1490	152	798	34	115	12	197	11
HE_FRAG1847.138-2480|SPU_003152	323	0	120	0	29	0	23	0
HE_FRAG1959.196-369|UNKNOWN	3	0	0	0	0	0	6	18
HE_FRAG17982.17-1860|SPU_017117	1356	139	357	1	128	0	5	34
HE_FRAG3716.0-1269|SPU_006181	421	38	360	0	2	0	52	0
HE_COMP238708_C2_SEQ1.2-2204|SPU_003844	126	17	34	0	11	1	46	12
HE_FRAG4699.0-1080|UNKNOWN	17	0	132	6	13	0	5	0
HE_CONTIG3149|SPU_028156	5	2	2	0	0	0	30	4
HE_COMP236119_C1_SEQ2.0-1263|SPU_004297	368	28	476	1	42	0	117	0
HE_CONTIG3075|UNKNOWN	0	811	5	197	1050	13451	406	17465
HE_COMP242728_C6_SEQ3.0-395|SPU_000909	0	0	0	0	0	0	0	0
HE_FRAG2942.621-1110|SPU_007878	141	35	30	0	0	0	25	0
HE_FRAG7866.0-2487|SPU_021028	432	2	183	23	34	0	26	9
HE_CONTIG1701|SPU_024397	1414	59	871	86	36	9	342	240
HE_FRAG5654.15-1484|SPU_017967	620	42	2471	370	85	28	196	11
HE_COMP230485_C4_SEQ1.3-2942|SPU_021973	13	0	5	0	0	0	63	0
HE_FRAG19384.0-657|SPU_018324	907	56	294	0	30	0	257	26
HE_FRAG15391.12-1008|SPU_023420	68	11	91	0	0	0	21	12
HE_FRAG1311.453-1248|SPU_009583	0	0	0	0	0	0	16	0
HE_COMP232245_C11_SEQ5.0-1662|SPU_018796	770	211	50	5	0	0	189	8
HE_CONTIG4258|SPU_011302	0	0	0	0	0	0	3	0
HE_COMP235130_C10_SEQ1.0-450|SPU_006322	100	21	32	9	11	0	64	11
HE_CONTIG2232|SPU_021585	9	0	3	0	21	0	73	0
HE_FRAG12223.180-319|UNKNOWN	1	0	136	0	0	0	5	9
HE_COMP233811_C1_SEQ1.115-726|SPU_008113	29	0	4	0	0	0	0	0
HE_COMP232705_C0_SEQ4.1075-1118|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2509|SPU_004468	257	37	55	0	6	1	57	71
HE_CONTIG1857|SPU_028462	42	2	32	1	5	0	93	5
HE_CONTIG75|SPU_022601	0	0	0	0	0	0	8	0
HE_COMP228723_C1_SEQ1.165-618|SPU_026586	0	0	0	0	0	0	3	0
HE_COMP239217_C0_SEQ2.24-1125|SPU_003806	1468	1173	115	10	5	0	747	671
HE_CONTIG4767|SPU_014262	0	0	0	0	0	0	3	0
HE_COMP245124_C1_SEQ1.0-3099|SPU_018063	365	120	138	6	2	1	55	24
HE_FRAG11589.0-300|SPU_008828	238	134	284	0	12	0	7	1
HE_COMP235288_C4_SEQ1.0-132|UNKNOWN	24	0	3	0	0	0	0	0
HE_COMP241386_C1_SEQ15.21-291|SPU_004773	0	0	0	0	0	0	33	0
HE_FRAG13426.1-290|UNKNOWN	182	22	104	0	0	0	34	0
HE_CONTIG2667|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP228700_C4_SEQ1.520-636|UNKNOWN	2	126	0	0	51629	951	0	3
HE_CONTIG528|SPU_025833	19	0	0	0	3	0	121	0
HE_COMP232705_C0_SEQ6.370-413|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2603|SPU_004726	0	0	0	0	0	0	19	0
HE_COMP230737_C1_SEQ1.66-261|SPU_024933	0	0	0	0	0	0	4	0
HE_FRAG19831.870-948|UNKNOWN	21	15	7	0	0	0	2	0
HE_COMP233089_C2_SEQ13.161-195|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG17137.60-765|SPU_007685	21	3	51	4	0	0	5	2
HE_COMP240448_C0_SEQ4.0-2265|SPU_002614	221	7	231	6	7	0	29	0
HE_COMP246968_C1_SEQ1.4-40|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP227835_C3_SEQ5.48-282|SPU_015571	0	0	0	0	0	0	0	0
HE_COMP245510_C4_SEQ1.17-56|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP230863_C4_SEQ1.0-1872|SPU_008702	366	0	722	0	223	0	291	0
HE_FRAG18653.3052-3160|UNKNOWN	19	0	9	0	1	0	6	0
HE_CONTIG2791|UNKNOWN	0	116	5	15	3	3	1	54
HE_COMP239852_C2_SEQ3.0-2112|SPU_012299	301	0	348	0	55	0	19	0
HE_FRAG11300.41-514|SPU_001736	110	0	7	0	8	0	2	0
HE_COMP244868_C4_SEQ1.142-193|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP233939_C5_SEQ1.0-1455|SPU_001937	162	23	259	17	4	0	4	6
HE_FRAG673.227-308|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP228894_C4_SEQ1.33-309|SPU_008485	0	0	0	0	0	0	1	0
HE_FRAG4186.90-228|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG18711.0-933|SPU_006306	6131	500	200	0	0	0	21	2
HE_FRAG2616.68-2564|SPU_021391	16853	4086	1549	33	573	114	707	1194
HE_COMP246344_C1_SEQ1.1-49|UNKNOWN	3	21	0	21	0	2	0	29
HE_COMP236997_C0_SEQ2.1236-3084|SPU_018712	1084	53	246	1	33	3	47	0
HE_FRAG14227.540-687|SPU_005410	0	0	0	0	0	0	6	0
HE_CONTIG2722|SPU_006189	241	1	130	26	1	0	64	8
HE_CONTIG4382|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG2028.0-1236|SPU_012698	112	35	239	0	32	0	10	1
HE_FRAG5109.78-3009|SPU_014784	2651	107	2541	110	32	0	212	58
HE_COMP233172_C2_SEQ1.74-530|SPU_006732	761	199	112	0	3	0	175	209
HE_FRAG5235.1224-1646|SPU_016920	0	0	0	0	0	0	21	0
HE_COMP225101_C3_SEQ1.6-144|SPU_018197	0	0	0	0	0	0	1	0
HE_COMP230200_C0_SEQ1.62-558|SPU_002333	271	45	27	0	0	0	26	31
HE_COMP228913_C0_SEQ7.0-1734|SPU_026987	1233	0	2512	0	874	1	197	47
HE_COMP225675_C1_SEQ1.0-420|SPU_001848	0	0	0	0	0	0	7	0
HE_FRAG2153.0-4215|SPU_001859	40	3	20	0	2	0	55	13
HE_FRAG6068.15-2562|SPU_026489	3	0	1	0	9	0	69	8
HE_COMP238683_C5_SEQ8.47-98|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP207970_C0_SEQ1.0-132|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG240.903-1188|SPU_022019	0	0	0	0	0	0	13	0
HE_CONTIG1353|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP236728_C5_SEQ1.0-1683|UNKNOWN	45	3	4	0	1	1	73	0
HE_COMP229580_C0_SEQ1.0-2385|SPU_004519	1743	240	615	0	453	0	102	8
HE_COMP230242_C0_SEQ1.72-405|SPU_015677	0	0	0	0	0	0	5	0
HE_FRAG3516.24-1865|SPU_017452	25	0	0	0	0	0	7	0
HE_CONTIG2256|SPU_011571	0	0	0	0	0	0	1	0
HE_COMP238040_C0_SEQ1.0-1575|SPU_004757	729	86	128	0	46	0	132	0
HE_CONTIG4259|SPU_018224	4	6	2	2	2	0	65	1
HE_FRAG5985.0-1452|SPU_004740	80	17	30	0	2	0	9	0
HE_CONTIG3153|SPU_008893	1587	148	1019	1	82	30	126	36
HE_FRAG10993.960-4683|SPU_006602	162	22	99	1	16	5	14	9
HE_FRAG8941.0-1232|SPU_002904	323	20	22	0	35	0	3	0
HE_CONTIG1379|SPU_019543	67	19	18	0	5	3	0	0
HE_FRAG22460.6-2390|SPU_026404	1318	381	811	150	140	19	346	344
HE_FRAG11915.0-1256|SPU_019184	94	5	864	0	43	0	44	0
HE_CONTIG1258|SPU_026229	475	20	18	0	93	2	12	0
HE_CONTIG738|SPU_006005	284	130	9	0	0	0	31	59
HE_CONTIG4045|SPU_027852	214	97	37	1	14	0	42	26
HE_COMP233977_C6_SEQ1.182-298|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP241820_C3_SEQ2.6-48|UNKNOWN	0	3	0	0	2	1	1	4
HE_COMP231854_C2_SEQ2.286-3581|SPU_018932	6053	35	2907	135	431	0	446	145
HE_COMP237183_C5_SEQ1.0-2622|SPU_003480	754	67	506	0	251	36	292	0
HE_COMP239164_C1_SEQ1.2859-4448|SPU_002330	113	17	160	9	3	0	44	22
HE_CONTIG1013|SPU_012185	6	0	42	0	1	0	26	2
HE_COMP238600_C0_SEQ1.0-213|UNKNOWN	105	0	36	10	15	0	1	3
HE_COMP229230_C1_SEQ1.54-1115|SPU_005786	41	0	108	4	0	0	5	0
HE_COMP71552_C0_SEQ1.27-246|SPU_015670	0	0	0	0	0	0	0	0
HE_FRAG17332.9-2142|SPU_009584	910	101	11	0	62	2	16	1
HE_COMP232492_C1_SEQ1.0-1569|SPU_023216	90	2	65	8	6	0	7	1
HE_COMP243923_C2_SEQ7.124-169|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG1121|SPU_007450	22	4	1	0	2	1	0	2
HE_COMP234032_C11_SEQ1.0-255|SPU_011571	0	0	0	0	0	0	0	0
HE_CONTIG3437|UNKNOWN	449	1556	43	649	2	6	427	1272
HE_FRAG3663.87-3636|SPU_028878	124	15	85	0	2	0	27	0
HE_FRAG21473.2616-2724|UNKNOWN	0	0	0	0	0	0	14	0
HE_COMP238360_C4_SEQ1.464-521|UNKNOWN	0	0	0	0	0	0	7	0
HE_FRAG20641.33-2943|SPU_028401	1402	462	657	30	11	0	51	47
HE_COMP236859_C4_SEQ6.16-142|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG169|SPU_010970	871	360	1123	50	2	0	328	132
HE_FRAG5741.28-2420|UNKNOWN	78	2	7	0	3	0	20	1
HE_FRAG7248.393-540|SPU_009322	0	0	0	0	0	0	0	0
HE_FRAG19764.0-2169|SPU_003378	267	5	20	0	10	1	21	6
HE_COMP244097_C7_SEQ1.1-204|SPU_004677	0	0	0	0	0	0	1	0
HE_COMP231926_C1_SEQ1.21-279|SPU_015967	0	0	0	0	0	0	14	0
HE_CONTIG3089|SPU_018362	26	0	2	0	0	0	18	2
HE_FRAG6981.86-1151|SPU_006474	34	7	55	8	0	0	26	5
HE_FRAG17172.53-92|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG3985|SPU_019006	56	3	4	0	0	0	17	18
HE_FRAG14281.42-96|UNKNOWN	1	3	0	0	0	0	4	29
HE_FRAG18953.3438-3915|SPU_002602	0	0	0	0	0	0	25	0
HE_FRAG2648.68-182|UNKNOWN	0	0	0	0	0	0	2	0
HE_FRAG9444.0-1541|SPU_025611	45	12	86	6	0	0	21	14
HE_COMP236083_C9_SEQ1.657-888|SPU_011933	0	0	0	0	0	0	0	0
HE_CONTIG471|UNKNOWN	232	5290	175	2497	207	3726	451	8213
HE_COMP244441_C1_SEQ11.2-1669|SPU_012876	77	4	5	0	0	0	5	0
HE_FRAG7757.0-525|SPU_002350	4	3	11	0	2	0	2	0
HE_FRAG21514.1632-1806|UNKNOWN	10	0	0	0	12	0	1	2
