GENE	he%sample1	he%sample2	he%sample3	ht%sample1	ht%sample2	ht%sample3	hy%sample1	hy%sample2	hy%sample3
HE_FRAG23267.4116-7998|SPU_008368	276	627	764	811	2074	700	35	219	212
HE_COMP236801_C4_SEQ2.152-215|UNKNOWN	69	108	75	43	55	27	4	12	13
HE_FRAG2527.68-1236|SPU_014752	406	890	1136	785	1384	1098	39	161	538
HE_CONTIG2820|SPU_013818	998	558	758	625	641	516	55	112	147
HE_COMP229213_C6_SEQ1.1128-3000|SPU_008222	64	62	151	189	264	172	3	13	2
HE_COMP239253_C1_SEQ2.144-2043|SPU_003078	2517	2573	3311	2073	2944	2536	71	154	226
HE_FRAG4876.102-2433|SPU_004436	3509	4119	5408	3487	6378	4546	387	1457	1693
HE_FRAG17765.249-455|SPU_012756	10	21	16	11	19	5	0	2	0
HE_FRAG5231.1-1538|SPU_003580	563	969	1140	2839	4383	3831	99	214	330
HE_CONTIG4235|SPU_015937	1989	1546	1891	3826	3492	4738	864	964	923
HE_FRAG10432.0-552|SPU_013287	3328	2172	2497	3819	4064	4716	1238	1464	1676
HE_CONTIG4525|SPU_011022	1004	2268	3197	875	2650	1057	44	548	400
HE_CONTIG4204|SPU_022846	1981	478	662	436	579	703	699	476	633
HE_CONTIG101|SPU_025702	766	782	917	989	1460	724	150	120	111
HE_FRAG11224.0-3136|SPU_011063	774	559	847	822	1050	1227	30	122	221
HE_FRAG20779.21-480|UNKNOWN	365	237	326	187	276	153	7	31	9
HE_COMP245100_C2_SEQ1.3897-3957|UNKNOWN	54	51	42	6	4	2	2	3	3
HE_COMP233226_C0_SEQ1.0-2499|SPU_025762	1011	1224	1754	2302	3359	1417	69	434	345
HE_CONTIG1275|UNKNOWN	209	168	156	421	406	260	38	36	78
HE_COMP243945_C2_SEQ1.0-717|SPU_025241	2693	4190	5016	3582	5463	3501	101	449	514
HE_FRAG19794.0-1637|SPU_020262	1986	678	852	1876	1209	1841	280	440	312
HE_COMP244823_C0_SEQ7.57-126|UNKNOWN	6714	2239	1653	1378	435	1982	43	34	53
HE_FRAG11276.0-4790|SPU_014037	1258	1835	3070	1893	3357	2189	239	705	771
HE_CONTIG3646|SPU_005335	49	63	106	116	207	150	16	32	43
HE_CONTIG4766|SPU_013342	93	64	107	230	381	379	236	342	683
HE_COMP235225_C7_SEQ1.57-878|SPU_022080	4937	6996	8209	13211	12598	13841	725	1951	2066
HE_FRAG21388.0-1616|SPU_016731	3361	2371	2790	1510	1853	1733	893	1075	938
HE_FRAG11273.1254-4050|SPU_019156	1963	2296	3170	2223	3306	2142	139	460	385
HE_FRAG498.1599-2708|SPU_028783	108535	51018	68357	83798	68026	117629	26993	21819	16498
HE_FRAG15578.0-3189|SPU_024766	2317	2870	3672	4365	8152	3308	210	830	1633
HE_FRAG4346.0-1194|SPU_008905	3876	4034	5322	3233	4698	3072	231	1043	914
HE_FRAG14208.54-1200|SPU_000280	677	334	446	1102	663	345	28	112	52
HE_COMP230275_C1_SEQ7.58-97|UNKNOWN	0	0	0	2	0	1	0	0	1
HE_COMP235421_C3_SEQ1.438-1190|SPU_001248	58	127	173	147	297	487	16	53	126
HE_CONTIG2660|SPU_001429	195	195	785	36	66	42	66	14	16
HE_FRAG11100.0-1338|SPU_002065	1531	1036	1598	1794	2574	998	32	245	182
HE_FRAG19419.36-2154|UNKNOWN	2097	2607	4281	2978	3562	3413	213	630	637
HE_FRAG3686.0-2421|SPU_013352	4488	2869	3848	2249	1394	2156	738	1105	1363
HE_CONTIG745|UNKNOWN	4	13	6	16	17	11	4	3	1
HE_COMP238524_C10_SEQ1.0-365|SPU_008374	16	21	24	3	23	10	0	2	5
HE_FRAG2930.0-2010|UNKNOWN	1826	1495	1687	1898	1823	1455	216	497	205
HE_COMP233158_C0_SEQ1.390-1059|SPU_020480	455	271	466	1017	816	1032	119	164	125
HE_FRAG4199.0-1017|SPU_023944	4744	2669	3028	4175	1928	2174	655	500	434
HE_CONTIG4907|UNKNOWN	28	37	37	37	50	20	2	8	5
HE_FRAG4999.270-1293|SPU_028861	16848	15890	21791	19009	18576	19644	1217	3238	3927
HE_COMP226670_C7_SEQ1.37-88|UNKNOWN	0	2	0	0	0	0	0	0	0
HE_COMP245327_C2_SEQ1.0-1785|SPU_007978	817	1144	1537	1643	2364	711	22	229	131
HE_CONTIG1975|SPU_008979	10001	7048	9243	8720	9417	9066	1790	3471	2423
HE_COMP233114_C4_SEQ1.0-4770|SPU_004356	434	1401	2057	1199	2633	1978	52	252	395
HE_COMP243892_C2_SEQ2.3-438|SPU_015745	83	128	229	610	1094	381	7	73	36
HE_COMP243280_C1_SEQ1.662-1001|SPU_019366	150	102	178	166	193	215	17	13	10
HE_CONTIG1858|SPU_014572	63	47	85	87	248	190	13	18	22
HE_FRAG18602.0-2681|SPU_014343	14239	16664	18801	26289	33078	30144	1412	5141	4989
HE_CONTIG5103|SPU_019554	10	6	10	45	207	110	6	13	30
HE_COMP244569_C9_SEQ4.121-151|UNKNOWN	0	0	1	0	1	0	0	0	0
HE_FRAG19745.0-9842|SPU_003269	4069	6087	7228	8333	14079	4221	139	810	517
HE_CONTIG1651|UNKNOWN	486	315	331	41	20	19	30	135	81
HE_CONTIG4057|SPU_001508	2847	2462	4806	8496	10612	10667	1655	2423	1545
HE_CONTIG1794|SPU_014339	2606	2195	2776	4919	2297	4176	1254	706	915
HE_FRAG6873.0-1899|SPU_025055	1267	826	656	1713	5360	3381	775	1602	883
HE_COMP208733_C1_SEQ1.0-257|SPU_012790	33	32	30	1457	624	519	92	102	21
HE_FRAG17091.12-753|SPU_013575	1012	1105	1622	2464	3777	1664	216	473	332
HE_COMP230248_C14_SEQ1.1224-1482|SPU_021958	72	86	96	94	307	253	140	33	80
HE_COMP235354_C5_SEQ3.12-87|UNKNOWN	94	119	130	125	163	161	22	34	25
HE_CONTIG2106|SPU_016408	314	177	211	226	302	267	86	60	55
HE_COMP234899_C0_SEQ1.429-1773|SPU_028744	587	523	780	1103	1248	1129	125	209	282
HE_CONTIG4475|UNKNOWN	1089	831	955	1095	1149	1040	113	234	140
HE_FRAG1557.144-365|UNKNOWN	290	111	139	238	178	90	57	68	18
HE_COMP235132_C7_SEQ1.6-2703|SPU_003890	862	2363	2910	1003	2226	1501	123	872	1037
HE_FRAG7602.9-1344|SPU_015977	2840	2383	3439	4949	3916	4804	1522	1524	1793
HE_FRAG7773.0-567|SPU_015214	3789	6273	6380	7062	4857	12505	1449	984	1793
HE_FRAG13833.0-546|SPU_021718	681	264	365	682	841	511	126	56	31
HE_COMP226994_C0_SEQ1.99-279|SPU_007451	22	18	29	135	65	149	2	6	1
HE_FRAG7038.1446-1875|SPU_024397	2108	1575	1968	3203	2629	2381	502	582	306
HE_FRAG5922.180-2358|SPU_015064	9485	8568	11094	8480	9399	8600	1144	3172	1747
HE_FRAG20848.13-3297|SPU_019401	2862	1487	3195	538	907	1002	376	508	306
HE_COMP247625_C0_SEQ7.125-227|SPU_011468	46	132	162	64	164	130	7	46	69
HE_CONTIG4574|SPU_026689	124	74	81	52	102	46	9	8	11
HE_COMP230993_C5_SEQ2.0-687|SPU_005194	110	479	434	758	1370	874	166	133	108
HE_COMP238339_C1_SEQ2.36-201|SPU_026314	32	89	45	5	5	7	1	6	1
HE_CONTIG2173|SPU_016058	7142	9400	11347	7076	8695	7525	129	855	764
HE_FRAG2858.0-2224|SPU_000280	1055	652	874	1535	955	1191	166	204	157
HE_FRAG7181.2373-2613|SPU_010579	384	429	661	806	2946	1681	74	248	240
HE_CONTIG5046|SPU_024599	1944	3881	4215	935	1903	696	51	347	217
HE_COMP229819_C4_SEQ1.60-756|SPU_016786	66	34	19	218	266	268	132	112	143
HE_COMP230178_C5_SEQ1.0-1770|SPU_025378	1461	6998	6911	804	3066	3746	646	1448	5149
HE_CONTIG4436|SPU_015344	79	179	203	80	680	233	242	80	339
HE_COMP238316_C6_SEQ1.59-659|SPU_023505	388	524	618	190	273	884	238	288	455
HE_COMP243903_C0_SEQ1.224-263|UNKNOWN	1	1	2	0	3	4	1	0	1
HE_COMP220447_C3_SEQ1.246-450|SPU_019127	21	12	17	15	16	14	4	5	3
HE_FRAG3764.0-2415|SPU_002673	1373	2741	3545	1877	3058	1267	200	1029	605
HE_FRAG8319.0-678|SPU_009025	156	162	295	243	378	234	33	36	30
HE_FRAG8046.0-2255|SPU_004471	5197	5240	6495	9020	12085	9366	1631	2472	2914
HE_CONTIG2629|SPU_006788	905	911	1127	1664	1912	1640	87	205	307
HE_COMP233438_C2_SEQ1.21-1215|SPU_023526	525	522	563	1176	1121	660	77	130	113
HE_CONTIG7|SPU_027979	3174	1618	1947	3023	1940	2302	1381	508	579
HE_FRAG20133.57-4911|SPU_026033	216	315	440	576	907	343	3	62	47
HE_CONTIG4122|SPU_012875	16018	12241	13322	28329	25326	16465	1345	3610	2472
HE_COMP245851_C0_SEQ1.3756-8091|SPU_008562	1878	2665	3771	1942	3411	2057	107	519	521
HE_CONTIG2475|SPU_003332	3480	2166	2532	1831	1437	1688	647	531	383
HE_CONTIG1933|SPU_012282	649696	164906	159128	542375	239318	404357	366703	193115	189736
HE_COMP236657_C4_SEQ4.405-447|UNKNOWN	20	24	13	20	33	17	11	9	5
HE_CONTIG2027|UNKNOWN	353	544	698	299	539	414	24	59	57
HE_CONTIG5010|SPU_020613	684	704	1739	1565	1745	1271	116	357	280
HE_FRAG18439.12-1842|SPU_021444	1777	1257	2282	2919	2930	2611	579	480	399
HE_FRAG15142.261-2799|SPU_027756	843	602	990	811	1569	1524	224	456	377
HE_COMP235349_C0_SEQ1.0-578|SPU_017891	376	279	237	3290	2075	2973	410	330	199
HE_FRAG5815.261-849|SPU_025444	60	13	104	56	42	65	29	15	3
HE_COMP245510_C4_SEQ1.8-50|UNKNOWN	0	1	0	3	10	9	0	0	0
HE_FRAG2927.1278-2160|SPU_004129	299	439	329	1305	436	375	85	221	43
HE_COMP236786_C2_SEQ1.0-2055|SPU_001621	1691	3138	4271	2928	4311	3414	133	679	771
HE_COMP244683_C6_SEQ1.0-6030|SPU_002895	212436	187702	394455	597848	318841	612911	16682	41519	38695
HE_COMP245680_C0_SEQ1.0-1611|SPU_020414	7199	5174	7480	8474	10862	4566	305	1268	689
HE_CONTIG1384|SPU_001614	636	1036	1383	801	1594	921	132	437	222
HE_FRAG9935.27-998|SPU_026971	1139	760	1229	1258	1565	911	472	279	222
HE_COMP239886_C0_SEQ2.243-1083|SPU_012200	160	200	261	641	556	176	7	71	40
HE_CONTIG4975|SPU_021409	9	11	3	4	11	16	7	17	12
HE_FRAG6053.1503-1758|SPU_007513	24	28	63	5	79	73	14	48	57
HE_FRAG13176.0-3114|SPU_019380	1825	1156	1856	1168	1332	873	305	259	614
HE_COMP246211_C0_SEQ1.6-1089|SPU_022354	1214	1646	1522	1811	1879	2142	204	306	715
HE_CONTIG5157|SPU_007635	132	190	248	173	340	109	9	23	25
HE_CONTIG3911|SPU_022948	1552	1722	3024	1523	1815	1369	163	261	305
HE_CONTIG1305|SPU_019282	2739	2204	2113	5180	3531	2094	370	327	191
HE_COMP231740_C1_SEQ2.609-1068|SPU_006282	37	64	84	13	96	67	0	5	2
HE_COMP240260_C10_SEQ1.0-2274|SPU_024689	4222	5109	6405	9634	11476	11293	1081	1737	1482
HE_FRAG11275.621-1527|SPU_011997	1122	960	1249	412	576	360	105	147	124
HE_COMP228798_C1_SEQ1.864-1143|UNKNOWN	5	16	11	3	1	0	0	0	0
HE_CONTIG3960|SPU_012413	32292	25337	30275	94729	69505	76442	10132	21911	19475
HE_CONTIG2148|SPU_005713	539	697	1013	4841	2360	2128	284	211	426
HE_FRAG18447.0-417|SPU_010685	12608	13887	18933	24061	16430	21982	1123	2475	2100
HE_COMP229807_C0_SEQ1.0-369|SPU_019206	8883	5266	5342	6166	5626	6416	3697	2206	1650
HE_COMP241417_C4_SEQ1.3-4287|SPU_019525	11266	4367	6329	11408	13411	15196	6392	2571	5653
HE_COMP175167_C0_SEQ1.71-137|UNKNOWN	29	33	40	48	68	35	1	7	5
HE_CONTIG2359|SPU_004372	40	98	137	216	99	54	9	8	8
HE_FRAG6910.138-366|UNKNOWN	485	460	585	955	902	796	175	73	64
HE_FRAG3297.15-1083|SPU_023886	3359	4633	6690	3686	6118	3222	372	1785	1683
HE_CONTIG5261|SPU_027599	3328	3157	2782	9435	9979	10159	1509	1110	1122
HE_CONTIG1928|SPU_008534	991	811	1127	1646	1787	1519	136	193	245
HE_FRAG2000.15-1641|SPU_025631	2020	1692	2427	957	1153	636	105	140	111
HE_FRAG14143.0-3345|SPU_021084	1490	2247	3146	3183	4825	3256	133	708	913
HE_CONTIG340|SPU_014428	618	367	836	1038	1249	685	70	186	100
HE_CONTIG2823|SPU_017602	15113	14040	16810	11265	16587	10870	995	2211	2060
HE_FRAG2343.162-2049|SPU_019097	2601	3932	2434	348	1027	326	450	3055	2384
HE_COMP225279_C1_SEQ1.7-317|SPU_028156	56	64	46	329	103	149	27	51	25
HE_CONTIG5179|SPU_026076	4994	4886	6280	5749	6550	6755	676	945	1070
HE_FRAG9193.273-1232|SPU_013851	759	484	764	543	894	572	35	73	125
HE_FRAG9708.0-294|SPU_003121	624	709	913	97	87	96	53	140	145
HE_COMP243797_C1_SEQ1.0-213|SPU_030082	1216	1876	2107	1818	1736	1882	134	149	211
HE_FRAG8737.0-3432|SPU_000680	761	622	1448	3034	4326	3468	48	632	556
HE_COMP236436_C1_SEQ1.0-702|SPU_001280	1773	1316	2040	4546	2930	3409	452	608	433
HE_FRAG8702.0-139|SPU_022797	790	278	475	162	74	96	179	153	68
HE_FRAG5738.15-75|UNKNOWN	48	25	33	3	12	7	0	1	4
HE_COMP235910_C12_SEQ1.0-306|SPU_009231	139	117	122	102	73	46	74	92	79
HE_COMP245985_C1_SEQ15.0-1059|SPU_023836	1412	1058	1471	872	1107	893	77	101	127
HE_FRAG14482.0-666|SPU_013450	777	1470	2258	1581	1675	2218	223	457	391
HE_CONTIG5027|UNKNOWN	37441	17981	19469	6338	5835	5207	5606	3348	2941
HE_FRAG852.3-375|SPU_003098	153	163	320	9	30	7	28	41	12
HE_FRAG9227.0-2702|SPU_000799	3921	1874	3959	4083	10474	5961	599	1083	1572
HE_FRAG1418.0-1488|SPU_005391	386	701	972	72	257	133	30	71	79
HE_FRAG1333.0-951|SPU_016996	3827	1483	2819	1976	663	1123	621	338	420
HE_COMP243701_C2_SEQ1.8-121|UNKNOWN	33	65	103	149	137	118	28	56	31
HE_COMP231106_C0_SEQ1.862-957|UNKNOWN	47	25	38	1	10	12	4	8	1
HE_FRAG16052.0-4682|SPU_000098	1802	1925	3005	3821	6129	3325	148	658	626
HE_COMP238382_C0_SEQ1.1500-1706|SPU_004110	79	73	140	38	69	71	1	9	19
HE_FRAG1410.393-792|SPU_009201	1005	857	1339	53	153	68	106	152	126
HE_FRAG5828.26-1361|SPU_026082	2633	2766	4454	4933	4964	4614	145	646	573
HE_COMP245853_C0_SEQ6.27-1074|SPU_008210	2361	3108	3394	4325	5051	3769	419	931	958
HE_FRAG11038.78-828|SPU_008992	4802	3944	4355	8390	8069	4963	478	673	519
HE_CONTIG2017|SPU_011476	168	275	198	238	391	352	60	62	80
HE_CONTIG1636|SPU_000558	11	25	51	156	121	136	6	13	13
HE_CONTIG2615|SPU_014060	1995	1567	1935	4629	6126	5429	658	968	617
HE_COMP238357_C0_SEQ2.690-2058|SPU_011641	1251	2056	2809	3148	2088	2625	41	229	217
HE_FRAG13668.2020-2148|UNKNOWN	8	16	17	17	21	15	0	5	2
HE_CONTIG4351|SPU_021019	23263	9027	10552	1819	1415	1663	18412	1190	3016
HE_FRAG7761.0-1521|SPU_026890	2464	3269	4266	4817	7213	4638	489	1355	1183
HE_COMP228394_C0_SEQ1.0-2903|SPU_007337	1231	1607	1831	1937	3066	1950	80	481	512
HE_COMP228830_C1_SEQ1.161-356|SPU_028737	3	5	4	110	25	5	2	5	0
HE_CONTIG2620|SPU_019153	3805	2278	2381	8845	7505	7912	1976	1522	1104
HE_COMP230267_C0_SEQ1.1203-1449|SPU_026800	15	0	1	18	4	0	0	0	1
HE_CONTIG3304|SPU_026465	2026	4052	4973	6798	10333	4452	103	832	584
HE_CONTIG3952|SPU_003634	78	34	37	39	32	24	13	17	13
HE_COMP232919_C1_SEQ3.504-1230|SPU_016722	115	62	63	121	92	61	48	10	10
HE_FRAG19454.0-3432|SPU_008533	5840	4341	5450	3875	5640	4558	725	1362	749
HE_FRAG16565.0-3602|SPU_020140	2264	1450	1677	2570	3501	3378	807	1388	1254
HE_CONTIG1406|SPU_016374	1930	1370	1819	1425	1470	1469	577	593	826
HE_COMP233926_C3_SEQ1.24-145|UNKNOWN	390	448	395	71	52	22	21	29	118
HE_CONTIG4266|SPU_018241	26	4	3	1	11	8	2	7	3
HE_FRAG14646.38-1109|SPU_018072	1279	1127	1697	1188	1381	968	98	226	154
HE_COMP244306_C5_SEQ1.0-42|UNKNOWN	0	0	0	1	1	0	0	0	0
HE_FRAG18879.0-2076|SPU_014271	209	239	429	1458	1961	1318	25	140	108
HE_CONTIG1092|SPU_001161	1513	1318	2046	1084	1800	1263	174	516	364
HE_FRAG6237.0-2271|SPU_026357	1027	1355	1578	2457	2832	2056	65	359	314
HE_COMP241845_C6_SEQ1.624-870|UNKNOWN	15	27	32	3	32	10	4	2	4
HE_CONTIG4106|SPU_009877	396	231	423	778	845	426	7	51	94
HE_FRAG4255.120-438|UNKNOWN	6154	2857	3293	5817	5142	4554	2598	1276	999
HE_CONTIG885|UNKNOWN	202	28	32	56	352	108	57	21	36
HE_CONTIG993|SPU_019631	377	372	539	6745	5606	7130	863	825	1181
HE_CONTIG4339|UNKNOWN	107	121	144	1181	922	1592	57	74	52
HE_CONTIG1330|SPU_027638	219	265	466	696	1611	1435	48	235	229
HE_CONTIG3369|UNKNOWN	26	34	21	7	10	6	2	8	6
HE_CONTIG5055|SPU_023729	962	1382	2235	7056	5631	2526	70	516	471
HE_COMP238551_C1_SEQ16.206-242|UNKNOWN	0	0	0	1	0	0	0	0	0
HE_COMP244331_C1_SEQ3.0-54|UNKNOWN	25	43	62	36	35	28	4	4	9
HE_COMP242184_C2_SEQ7.45-88|UNKNOWN	0	1	1	0	0	0	0	0	0
HE_COMP241371_C2_SEQ7.46-85|UNKNOWN	0	0	0	0	2	0	0	0	0
HE_FRAG16088.81-1328|SPU_006375	2985	3854	4746	3987	5949	4438	264	516	731
HE_FRAG2667.26-885|SPU_005237	175	323	316	161	218	191	41	130	86
HE_CONTIG1889|SPU_014028	2883	4541	5102	1883	2663	924	61	307	383
HE_COMP236657_C4_SEQ17.577-619|UNKNOWN	5	13	19	22	35	21	2	7	10
HE_FRAG4213.153-294|SPU_004811	19	9	19	9	16	8	2	4	0
HE_COMP240624_C4_SEQ6.0-684|SPU_016729	1456	1544	1981	1696	1433	1530	86	210	142
HE_CONTIG951|SPU_008802	94	271	73	9	23	14	17	5	123
HE_COMP224245_C1_SEQ1.0-354|SPU_020107	29	13	10	68	166	48	14	53	13
HE_FRAG20652.96-795|SPU_010675	452	312	409	181	552	183	35	38	40
HE_CONTIG4977|SPU_024637	1442	2407	2834	1337	1828	1043	31	223	204
HE_CONTIG893|SPU_021728	3259	3170	4244	4854	4771	5381	278	837	1012
HE_FRAG19379.3831-9399|SPU_016937	7451	8403	10062	2189	2544	2891	2500	3642	1379
HE_CONTIG4366|SPU_009667	12	24	28	21	47	35	3	6	4
HE_CONTIG583|UNKNOWN	8220	3728	4323	7985	6146	8982	5856	2361	1818
HE_COMP236870_C0_SEQ1.600-993|SPU_005061	3410	6203	7844	8247	15467	7112	561	1881	2021
HE_CONTIG2826|SPU_002792	680	2673	2131	1393	2380	3049	232	817	1887
HE_FRAG8660.75-1778|SPU_012115	4465	6069	6221	9962	12677	11201	914	1823	3034
HE_COMP232939_C1_SEQ1.131-167|UNKNOWN	5	10	8	50	46	49	2	8	3
HE_FRAG15563.0-612|SPU_025363	6479	5200	5642	4478	4771	4442	222	365	386
HE_COMP242244_C0_SEQ3.0-1062|SPU_013414	11364	11997	17334	13854	18877	7525	420	2068	1580
HE_COMP226560_C0_SEQ1.152-197|UNKNOWN	1	0	0	1	0	0	0	0	0
HE_COMP244574_C0_SEQ1.12-903|SPU_010530	1380	1051	1826	2984	3120	3134	144	316	199
HE_FRAG2929.129-180|UNKNOWN	9	5	4	1	4	1	1	1	0
HE_COMP235820_C3_SEQ1.48-183|UNKNOWN	4	5	3	4	16	36	4	10	4
HE_FRAG5205.40-1082|SPU_014801	13278	17382	18962	33020	45185	40587	3759	6957	9684
HE_CONTIG295|SPU_005834	2459	1921	2292	1851	1665	1655	864	918	1298
HE_COMP228417_C2_SEQ1.399-1160|UNKNOWN	48	30	72	375	284	518	26	37	40
HE_CONTIG1783|SPU_000523	87	25	38	22	38	76	12	17	15
HE_CONTIG1930|UNKNOWN	28	42	32	7	17	10	3	8	16
HE_CONTIG2889|SPU_006300	142	164	246	110	155	98	56	53	46
HE_FRAG17534.780-1692|SPU_013853	86	179	309	712	928	788	22	84	61
HE_FRAG428.2-4178|SPU_009207	1710	1953	2561	3990	6060	2910	72	425	467
HE_COMP242963_C1_SEQ1.0-444|UNKNOWN	1360	974	1666	2079	1728	1800	110	349	261
HE_COMP226309_C0_SEQ1.0-312|UNKNOWN	0	2	6	101	12	18	0	0	1
HE_FRAG21538.1962-2460|SPU_016340	109	114	126	94	121	51	7	72	22
HE_CONTIG403|SPU_017233	1890	4418	5776	5447	5686	5446	105	559	910
HE_CONTIG3117|SPU_027550	122	20	39	17	13	8	29	12	13
HE_CONTIG4346|SPU_003503	43	23	32	1	2	1	5	0	17
HE_CONTIG2034|UNKNOWN	75	114	220	150	203	101	13	53	23
HE_COMP233757_C7_SEQ1.47-89|UNKNOWN	0	5	3	0	2	2	0	0	1
HE_FRAG15652.63-4035|SPU_004915	114	169	294	570	1353	312	11	92	39
HE_COMP245256_C1_SEQ1.42-3492|SPU_020072	1570	1529	2166	2485	3667	2806	192	543	301
HE_FRAG14957.26-500|SPU_006674	560	423	593	1686	1880	577	22	207	95
HE_CONTIG2806|SPU_006238	1035	910	1401	1416	1987	2232	74	334	260
HE_COMP246365_C1_SEQ2.0-2042|SPU_004261	10089	5550	7488	11557	5692	9956	4837	3470	3689
HE_COMP230066_C2_SEQ2.188-1142|SPU_015696	14	2	4	160	133	68	0	9	0
HE_FRAG20470.21-111|UNKNOWN	11	10	20	50	57	44	0	11	7
HE_FRAG9099.0-2223|SPU_003490	1026	2369	2752	3119	4420	1035	32	282	265
HE_FRAG2589.84-336|SPU_016208	8163	6586	8879	14402	10597	14570	2474	1487	1527
HE_CONTIG4275|SPU_005205	3308	3282	3787	1520	1888	1789	190	359	290
HE_FRAG5273.0-1821|SPU_013810	3155	2981	3844	3962	4357	4751	344	1038	838
HE_COMP239756_C10_SEQ1.1335-1407|UNKNOWN	0	0	0	3	4	3	1	0	4
HE_COMP237218_C1_SEQ1.180-1985|SPU_028876	439	429	699	314	656	368	22	113	114
HE_COMP227496_C1_SEQ1.372-489|SPU_026182	3	12	5	12	12	4	2	0	4
HE_FRAG17310.0-2121|SPU_003635	958	1032	1165	586	1565	1074	127	242	546
HE_COMP208322_C0_SEQ1.264-441|UNKNOWN	32	22	30	12	6	8	3	4	1
HE_CONTIG1178|SPU_012250	1564	2850	3411	2318	2842	2447	132	378	327
HE_COMP247470_C7_SEQ1.32-83|UNKNOWN	33	26	10	429	480	428	20	42	43
HE_COMP241253_C8_SEQ1.24-69|UNKNOWN	0	0	0	0	0	0	0	0	1
HE_COMP224645_C3_SEQ1.0-414|SPU_013917	433	249	263	204	320	326	45	30	54
HE_COMP230583_C1_SEQ1.0-933|SPU_003149	72	79	122	360	335	245	7	23	18
HE_FRAG2693.0-990|SPU_016538	1328	912	1452	803	919	1155	247	287	252
HE_COMP228240_C2_SEQ1.27-111|UNKNOWN	9	1	3	0	0	0	0	0	0
HE_FRAG7175.0-864|SPU_019904	477	818	1140	639	1159	664	14	69	101
HE_COMP242039_C1_SEQ1.0-2144|SPU_018802	5520	5213	7059	7246	10821	6377	276	1513	1190
HE_COMP207647_C0_SEQ1.81-186|UNKNOWN	4	1	1	9	8	6	1	1	5
HE_FRAG1335.1910-2255|SPU_026349	409	77	119	7	5	9	1	7	16
HE_FRAG5997.171-1848|SPU_001156	375	441	443	158	347	238	12	21	57
HE_CONTIG618|SPU_005648	189	104	110	103	140	80	20	34	21
HE_COMP231608_C12_SEQ8.0-2055|SPU_018898	889	2427	2941	1319	2231	1487	70	402	403
HE_FRAG14006.0-2823|SPU_026184	7704	2427	3299	8996	10815	9035	1173	1360	891
HE_CONTIG1853|SPU_020702	280	360	585	775	1023	853	19	89	114
HE_CONTIG2977|SPU_005278	1629	1192	1727	1655	1805	2096	954	651	523
HE_COMP240836_C0_SEQ1.0-1512|SPU_024221	5454	11478	10948	18008	20990	19989	2627	3686	4208
HE_COMP237839_C4_SEQ2.3-45|UNKNOWN	6	5	9	14	14	15	2	0	3
HE_CONTIG5271|SPU_023496	24	18	19	81	98	63	37	8	9
HE_FRAG11753.65-1668|SPU_018989	307	496	643	658	773	1012	143	203	257
HE_CONTIG4669|SPU_008426	66	60	84	104	141	70	13	12	12
HE_CONTIG2455|SPU_003397	418	1274	1783	2071	2681	2697	68	208	473
HE_COMP247042_C6_SEQ1.9-522|SPU_028648	4052	5690	5409	1877	1837	1466	123	66	188
HE_COMP227078_C0_SEQ1.288-377|UNKNOWN	26	7	20	16	12	4	1	3	5
HE_COMP239265_C5_SEQ1.114-2136|SPU_006685	4747	3624	4525	5530	11079	4617	334	830	660
HE_COMP228609_C0_SEQ1.635-830|SPU_023205	26	41	34	41	58	38	17	15	6
HE_CONTIG2249|UNKNOWN	12	20	20	12	16	15	2	0	5
HE_COMP232513_C0_SEQ1.0-2283|SPU_019439	1460	1524	2149	2334	2706	2669	128	448	544
HE_CONTIG1653|SPU_018475	341	226	453	262	434	742	157	158	606
HE_COMP243397_C5_SEQ1.313-2484|SPU_021092	206	201	361	55	189	68	18	62	39
HE_COMP226491_C2_SEQ1.0-426|SPU_006816	3	4	40	47	50	73	8	5	11
HE_CONTIG3822|SPU_009985	2074	1793	2789	1394	1663	1535	151	435	207
HE_FRAG21330.1113-4536|SPU_013387	3908	2058	2667	7267	6466	7612	1953	1815	2560
HE_COMP240710_C0_SEQ1.102-2574|SPU_014076	529	537	748	941	1055	537	29	172	140
HE_CONTIG388|SPU_004136	9711	6283	8648	74353	76996	94382	2897	4018	3849
HE_FRAG7308.0-2204|SPU_018692	1712	2612	3359	4426	7098	5390	105	653	687
HE_FRAG615.9-2376|SPU_022827	1134	892	1232	1419	2365	1789	113	342	309
HE_FRAG17379.0-654|SPU_013368	7916	8763	9307	45016	27773	32945	11461	10082	6277
HE_FRAG3419.0-339|SPU_012592	9	16	29	27	29	17	3	4	5
HE_COMP233757_C7_SEQ2.47-89|UNKNOWN	3	1	2	7	12	6	2	0	5
HE_FRAG9694.0-546|SPU_000652	91	101	183	412	346	447	20	49	50
HE_FRAG4846.3-648|SPU_001218	1711	1478	1352	4592	4844	4981	677	709	1003
HE_CONTIG3271|SPU_010618	785	1119	1303	3293	3045	3284	547	902	843
HE_FRAG21341.6-2814|SPU_002812	808	1073	1456	568	800	770	86	384	679
HE_CONTIG4593|SPU_013734	3	9	14	0	6	3	0	0	4
HE_CONTIG4078|SPU_010236	413	224	351	24939	9704	28193	468	204	1083
HE_CONTIG1657|SPU_016352	204	226	297	500	514	413	14	57	49
HE_CONTIG470|SPU_013319	109	85	154	795	765	678	30	75	75
HE_CONTIG3354|SPU_027832	833	693	1161	8630	8025	9244	1577	1948	1840
