GENE	he	he+N	ht	ht+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
HE_COMP220861_C2_SEQ1.98-245|SPU_013095	0	0	0	0	0	0	1	0
HE_FRAG10256.1210-1718|SPU_020539	0	0	0	0	0	0	20	0
HE_CONTIG2956|UNKNOWN	0	0	0	0	0	0	28	0
HE_COMP234017_C2_SEQ2.0-729|SPU_002855	189	5	645	0	0	0	18	8
HE_CONTIG1420|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG23033.0-261|SPU_015958	4	0	3	0	0	0	1	0
HE_CONTIG775|SPU_001513	465	0	214	23	20	0	16	2
HE_FRAG467.1002-1545|SPU_011809	0	0	0	0	0	0	8	0
HE_COMP221958_C0_SEQ2.24-228|SPU_017911	0	0	0	0	0	0	0	0
HE_COMP240820_C1_SEQ2.0-759|SPU_019198	151	141	143	28	13	1	17	32
HE_COMP234455_C2_SEQ1.0-165|SPU_028797	0	0	0	0	0	0	3	0
HE_FRAG20215.1440-4977|SPU_030230	3805	452	3081	81	264	0	469	5
HE_FRAG23072.444-5781|SPU_000648	276	130	199	69	13	0	162	134
HE_COMP238784_C0_SEQ1.0-2324|SPU_011921	225	46	171	5	6	0	35	21
HE_COMP219674_C0_SEQ1.72-141|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG2329|SPU_026448	0	0	0	0	10	0	25	0
HE_CONTIG3542|SPU_013468	41	21	14	0	0	0	6	2
HE_CONTIG2452|SPU_026116	488	92	526	42	61	3	59	5
HE_COMP233166_C1_SEQ1.135-651|SPU_009897	0	0	0	0	0	0	16	0
HE_COMP237275_C0_SEQ9.15-572|SPU_019815	93	0	114	0	0	0	94	5
HE_CONTIG1919|SPU_020875	288	19	471	1	6	0	104	45
HE_FRAG6184.0-1359|SPU_022888	6194	1115	5441	2	523	118	422	4
HE_COMP239894_C0_SEQ1.10-572|SPU_018495	145	28	186	10	0	0	13	22
HE_COMP235663_C0_SEQ3.0-1425|SPU_009107	235	18	363	18	8	0	48	2
HE_COMP244245_C1_SEQ1.6-747|UNKNOWN	75	8	51	0	0	0	10	0
HE_COMP235113_C5_SEQ11.0-39|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG586|SPU_014415	19677	3184	7131	465	4163	1000	3674	1837
HE_CONTIG3325|SPU_006215	57	0	49	0	2	0	1	0
HE_CONTIG4249|SPU_027627	0	0	0	0	0	0	3	0
HE_FRAG10593.77-1602|SPU_007437	225	62	138	53	0	1	94	41
HE_FRAG13530.1-4614|SPU_024416	384	5	230	9	21	0	56	7
HE_COMP236993_C1_SEQ1.0-1010|SPU_003970	164	0	61	0	7	0	15	0
HE_COMP229557_C1_SEQ1.116-167|UNKNOWN	0	0	0	0	0	0	11	0
HE_COMP227798_C3_SEQ1.0-1254|SPU_021962	129	4	162	7	2	0	23	2
HE_CONTIG4082|SPU_014136	0	0	0	0	0	0	27	0
HE_COMP233219_C1_SEQ1.0-3909|SPU_012981	0	0	0	0	0	0	112	0
HE_FRAG206.0-1407|SPU_001456	0	0	0	0	0	0	43	0
HE_FRAG6247.0-702|SPU_022923	430	0	730	0	210	0	8	0
HE_FRAG496.1491-3252|SPU_015403	6	0	35	1	6	0	12	0
HE_COMP244123_C0_SEQ3.8-710|UNKNOWN	48	7	64	9	0	0	24	14
HE_CONTIG1376|UNKNOWN	0	3	0	0	0	0	1	34
HE_COMP232878_C5_SEQ2.127-291|SPU_003337	0	0	0	0	0	0	2	0
HE_FRAG22164.0-966|SPU_021628	1844	428	580	44	61	0	156	46
HE_COMP242462_C2_SEQ3.0-3303|SPU_003651	505	74	826	119	0	0	187	78
HE_FRAG2776.144-2181|SPU_027964	403	41	642	107	1	0	140	40
HE_FRAG11623.0-855|SPU_027420	102	22	193	14	17	4	20	8
HE_COMP240286_C3_SEQ1.0-1077|UNKNOWN	76	42	142	31	0	0	66	31
HE_COMP229433_C6_SEQ1.361-636|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP229551_C0_SEQ1.0-411|SPU_004349	434	0	264	61	0	0	3	0
HE_COMP246968_C3_SEQ1.0-129|SPU_010591	0	0	0	0	0	0	3	0
HE_COMP233402_C1_SEQ16.0-2853|SPU_015771	9	0	15	0	21	0	164	6
HE_FRAG7871.525-1260|SPU_012244	41	3	84	3	7	0	4	0
HE_COMP228844_C0_SEQ2.2310-2457|SPU_028475	0	0	0	0	0	0	2	0
HE_FRAG16559.708-939|SPU_006499	7	0	8	0	0	0	13	0
HE_CONTIG2323|SPU_015009	834	246	1328	121	128	22	294	379
HE_CONTIG4700|SPU_008465	252	4	319	0	13	0	18	0
HE_FRAG21940.0-789|SPU_004478	8	0	6	0	0	0	54	0
HE_CONTIG1700|SPU_013407	0	0	0	0	0	0	1	0
HE_CONTIG5162|SPU_010829	23542	15	25067	12	2119	0	761	11
HE_FRAG513.0-1035|SPU_023894	67	6	164	4	29	0	45	11
HE_COMP246909_C6_SEQ1.0-1305|SPU_003903	122	0	101	2	14	2	19	0
HE_FRAG113.96-1398|SPU_028329	4	0	4	0	0	0	43	0
HE_FRAG1318.97-2011|SPU_011716	111	2	68	0	12	0	16	0
HE_FRAG4107.180-276|UNKNOWN	19	0	16	3	0	0	1	28
HE_CONTIG5029|SPU_024312	280	44	575	55	0	0	82	41
HE_FRAG23393.0-8313|SPU_017173	765	524	1100	65	91	10	259	272
HE_FRAG13143.5022-7809|SPU_022200	369	14	402	18	3	0	36	1
HE_FRAG2329.227-272|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG2976.102-186|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP236349_C4_SEQ1.0-585|SPU_016196	274	80	68	8	0	0	22	28
HE_CONTIG4197|SPU_027720	48	2	129	16	2	0	54	16
HE_FRAG17021.0-3012|SPU_002214	451	45	842	90	18	0	74	20
HE_COMP232029_C0_SEQ1.8-2142|SPU_012229	107	1	217	2	22	0	36	3
HE_FRAG20265.0-1152|SPU_024689	184	6	142	0	1	0	12	0
HE_COMP247162_C0_SEQ2.108-145|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP235021_C4_SEQ2.167-230|UNKNOWN	1	1	14	0	0	0	0	1
HE_COMP225853_C0_SEQ1.0-168|UNKNOWN	0	0	0	0	0	0	4	0
HE_CONTIG2940|SPU_028120	43	5	54	0	12	1	10	3
HE_COMP236150_C3_SEQ1.66-486|SPU_013089	280	34	139	14	0	0	2	1
HE_COMP231832_C2_SEQ1.175-1424|SPU_012704	103	0	97	1	0	0	17	2
HE_CONTIG4369|SPU_013307	23	0	18	0	21	0	36	6
HE_CONTIG264|SPU_006282	0	0	0	0	0	0	1	0
HE_FRAG2518.0-2571|SPU_012328	3	0	6	0	0	0	101	0
HE_CONTIG1230|SPU_005070	92	19	152	16	3	0	44	37
HE_FRAG12177.0-273|SPU_009360	413	1	185	76	0	0	1	132
HE_FRAG10920.1701-1908|UNKNOWN	0	0	2	0	0	0	9	13
HE_CONTIG4450|SPU_019632	24954	5528	24582	2204	217	0	5295	1620
HE_FRAG6976.0-603|SPU_005572	7371	0	7137	31	825	0	46	0
HE_FRAG5444.3-1560|SPU_014924	0	0	0	0	0	0	42	0
HE_FRAG8438.27-606|SPU_027516	53	14	9	1	0	0	2	1
HE_COMP229767_C0_SEQ2.996-3213|SPU_006063	8	0	12	0	19	0	145	0
HE_COMP230434_C1_SEQ1.870-936|UNKNOWN	9	0	8	0	0	0	25	0
HE_COMP234701_C1_SEQ6.6-49|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG18584.0-1536|SPU_022020	281	38	206	6	4	0	34	21
HE_CONTIG649|SPU_007634	59	4	94	0	36	2	32	1
HE_CONTIG3160|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG8408.222-3066|SPU_024309	0	0	0	0	0	0	31	0
HE_COMP210028_C1_SEQ1.15-162|SPU_005900	0	0	0	0	0	0	0	0
HE_FRAG9602.0-722|SPU_027271	53	33	24	0	3	0	9	0
HE_FRAG10651.20-350|SPU_010200	2	3	3	0	2	0	13	0
HE_FRAG4119.42-945|SPU_003010	46	3	72	0	1	0	5	9
HE_FRAG19263.212-335|SPU_022505	0	0	0	0	0	0	1	0
HE_COMP240962_C1_SEQ1.65-303|SPU_008312	55	7	53	0	32	0	0	0
HE_COMP235138_C0_SEQ1.0-1797|SPU_011446	224	0	390	9	1	0	8	0
HE_FRAG14450.2-47|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP234963_C0_SEQ2.51-294|SPU_003402	1693	0	1298	0	1	0	11	0
HE_CONTIG2990|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG846|UNKNOWN	173	0	42	7	20	0	11	30
HE_COMP232510_C0_SEQ7.23-62|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG1352|SPU_000856	0	0	0	0	0	0	22	0
HE_CONTIG1316|SPU_007169	0	0	0	0	0	0	0	0
HE_COMP246027_C0_SEQ2.0-1137|SPU_007485	223	24	84	0	172	8	124	0
HE_COMP233175_C7_SEQ1.225-504|UNKNOWN	12	0	6	0	0	0	0	0
HE_FRAG535.0-2241|SPU_025343	35	4	74	0	7	5	58	0
HE_FRAG18260.1-1668|SPU_018718	105	46	140	17	4	0	40	11
HE_COMP242245_C3_SEQ1.0-3117|SPU_015751	361	30	463	11	29	0	71	0
HE_COMP227097_C0_SEQ1.21-231|SPU_008423	0	0	0	0	0	0	2	0
HE_FRAG9528.82-1164|UNKNOWN	12	0	2	0	0	0	22	0
HE_COMP230707_C0_SEQ1.75-1278|SPU_018308	60	0	34	2	0	0	4	0
HE_COMP233206_C2_SEQ1.0-1149|SPU_023201	118	30	71	1	0	0	42	4
HE_FRAG1838.96-1692|SPU_007947	255	0	159	7	1	0	6	0
HE_CONTIG3484|SPU_023197	30	8	67	0	9	0	20	1
HE_COMP232582_C0_SEQ1.1-371|SPU_013135	5644	918	4061	873	7	0	790	580
HE_COMP240949_C1_SEQ26.0-2355|SPU_007302	40	1	21	6	22	2	116	5
HE_CONTIG1755|UNKNOWN	0	0	0	0	0	0	1	0
HE_CONTIG4919|SPU_001012	112	2	139	0	14	0	6	1
HE_FRAG21305.105-1053|SPU_005959	152	65	164	2	11	10	26	8
HE_CONTIG1293|SPU_019800	25	6	31	0	0	0	0	0
HE_FRAG19503.677-728|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP231413_C5_SEQ14.363-420|UNKNOWN	0	0	0	0	0	0	3	0
HE_CONTIG1268|SPU_018168	53	13	19	0	0	0	24	12
HE_CONTIG4633|SPU_018535	226	19	208	0	29	3	20	0
HE_COMP230775_C1_SEQ1.0-1068|SPU_014005	60	59	182	5	10	0	18	58
HE_CONTIG1696|SPU_001464	20579	264	3557	113	489	0	336	158
HE_COMP224329_C3_SEQ1.1-68|UNKNOWN	8	22	0	6	0	0	16	76
HE_COMP234294_C7_SEQ1.30-1533|SPU_014729	317	19	493	0	31	0	24	7
HE_FRAG6754.18-1761|SPU_004945	2190	347	447	6	0	0	85	33
HE_CONTIG2119|SPU_022445	438	1	281	0	70	0	15	0
HE_CONTIG4097|SPU_006769	108	15	104	2	4	4	11	25
HE_FRAG9843.33-2220|SPU_008454	102	22	174	22	10	0	21	2
HE_FRAG8499.65-305|SPU_006214	1886	0	1042	0	0	0	203	0
HE_CONTIG1826|SPU_019703	32	5	29	6	4	1	7	0
HE_COMP226904_C1_SEQ1.2-44|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG4639|SPU_007674	68	3	46	14	37	1	0	0
HE_FRAG10986.0-1524|SPU_004612	358	33	279	0	20	0	32	21
HE_COMP233799_C1_SEQ1.2-45|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP246105_C0_SEQ1.3-333|SPU_027782	8	0	6	0	0	0	2	0
HE_COMP237856_C3_SEQ2.0-924|SPU_022003	97	25	49	1	0	0	71	29
HE_FRAG21578.0-2532|SPU_028918	1281	179	85	12	13	1	127	57
HE_FRAG17703.3-633|SPU_007213	796	98	932	0	0	0	33	15
HE_COMP232222_C8_SEQ2.2-46|UNKNOWN	1	0	6	0	0	0	1	0
HE_FRAG865.0-1568|SPU_009142	261	0	159	13	0	0	31	13
HE_COMP238379_C2_SEQ1.0-948|SPU_019955	75	7	90	0	20	0	14	4
HE_CONTIG1804|SPU_015278	220	6	382	17	0	0	77	35
HE_FRAG6066.2193-2586|UNKNOWN	0	0	0	0	0	0	10	0
HE_COMP244745_C0_SEQ1.26-1244|SPU_001425	0	0	0	0	0	0	50	0
HE_FRAG20084.2-4104|SPU_003919	1065	198	1426	183	49	5	311	236
HE_CONTIG3665|SPU_010725	436	63	831	0	44	0	102	0
HE_FRAG20082.0-285|SPU_008878	185	0	165	0	3	0	4	0
HE_COMP236486_C6_SEQ1.0-1209|SPU_012520	67	9	53	15	9	0	24	8
HE_FRAG10692.2390-3158|SPU_012003	4	2	4	0	0	2	19	3
HE_COMP228560_C2_SEQ1.30-99|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG11046.0-758|SPU_008825	80	13	22	0	0	0	39	15
HE_CONTIG4414|UNKNOWN	0	0	0	0	0	0	6	0
HE_FRAG3355.3-1138|SPU_010300	134	0	114	0	0	0	0	0
HE_FRAG16246.0-1659|SPU_022270	3878	234	5351	3	100	0	301	2
HE_COMP234498_C0_SEQ1.0-1046|SPU_015148	224	44	247	1	47	0	17	18
HE_CONTIG1163|SPU_024124	0	0	0	0	0	0	8	0
HE_COMP230691_C7_SEQ10.0-408|SPU_013837	13	0	4	0	0	0	17	16
HE_FRAG14037.0-451|SPU_018023	108	13	78	5	1	1	5	9
HE_COMP241903_C1_SEQ2.72-1752|SPU_003105	195	13	287	14	0	0	24	1
HE_CONTIG5078|SPU_008259	55	8	38	0	2	0	7	10
HE_COMP226527_C1_SEQ1.0-168|SPU_022393	0	0	0	0	0	0	4	0
HE_FRAG2630.0-2127|SPU_009530	222	28	525	4	1	0	62	14
HE_CONTIG1644|UNKNOWN	0	98	0	51	3	758	0	193
HE_COMP232253_C2_SEQ2.93-267|SPU_002278	0	0	0	0	0	0	0	0
HE_FRAG18437.3-3054|SPU_000243	139	39	170	26	21	1	103	14
HE_COMP232346_C2_SEQ4.600-876|SPU_027658	0	0	0	0	0	0	9	0
HE_CONTIG1601|SPU_011628	44	2	28	2	0	0	66	72
HE_CONTIG3003|SPU_028248	115	1	104	5	7	0	38	0
HE_COMP239090_C2_SEQ1.0-69|UNKNOWN	0	0	0	0	0	0	4	0
HE_FRAG3440.120-1530|SPU_016267	72	0	206	0	0	0	8	0
HE_CONTIG3193|SPU_022923	323	65	279	78	9	2	68	142
HE_FRAG13566.33-1836|UNKNOWN	99	35	189	10	0	0	15	57
HE_COMP237575_C1_SEQ1.0-2123|SPU_010764	1803	328	1541	174	68	13	118	83
HE_COMP205149_C0_SEQ1.2-245|UNKNOWN	0	0	0	0	0	0	7	0
HE_FRAG581.50-1380|SPU_011064	74	0	143	12	0	0	41	8
HE_CONTIG2850|SPU_017118	0	0	0	0	0	0	18	0
HE_COMP244589_C2_SEQ1.36-1026|UNKNOWN	39	0	43	0	2	0	9	0
HE_COMP235361_C2_SEQ3.0-1665|SPU_002613	65	0	77	0	31	0	45	0
HE_FRAG4789.1452-1652|SPU_010067	0	0	0	0	0	0	9	0
HE_CONTIG641|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3670|SPU_024205	0	0	0	0	0	0	6	0
HE_CONTIG4583|SPU_016665	125	29	61	3	16	1	2	3
HE_FRAG20458.356-2873|SPU_028411	219	22	248	20	4	0	96	23
HE_COMP237525_C1_SEQ4.6-1121|SPU_017206	62	8	178	34	5	0	23	2
HE_COMP242429_C3_SEQ1.0-1815|SPU_005308	192	41	207	15	10	0	66	31
HE_COMP239726_C3_SEQ1.0-2201|SPU_019111	354	68	407	30	22	5	31	26
HE_FRAG18069.60-1161|SPU_001879	2	3	49	0	11	0	53	9
HE_FRAG9683.0-2370|SPU_017430	272	62	414	13	48	3	108	40
HE_CONTIG364|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP233141_C0_SEQ1.0-1854|SPU_001497	202	40	244	3	3	0	52	10
HE_FRAG10108.4-248|SPU_005433	297	0	270	60	1	0	5	0
HE_COMP246607_C2_SEQ1.141-189|UNKNOWN	1	0	0	1	15	5	3	5
HE_CONTIG3743|SPU_028198	0	0	0	0	0	0	1	0
HE_COMP229729_C2_SEQ1.1503-1710|SPU_002420	0	0	0	0	0	0	0	0
HE_COMP231696_C4_SEQ1.96-297|SPU_024249	0	0	0	0	0	0	0	0
HE_CONTIG564|SPU_020220	167	42	72	1	13	1	84	14
HE_CONTIG2507|SPU_023057	74	0	100	15	0	1	7	6
HE_FRAG22737.0-244|SPU_004116	1359	1067	526	73	4	0	343	1574
HE_FRAG5785.0-2874|SPU_028458	125	4	89	4	12	0	79	4
HE_FRAG10403.1-1164|SPU_013377	31	1	359	1	34	0	14	4
HE_CONTIG1202|SPU_016663	1815	179	1263	49	69	0	851	340
HE_FRAG21188.29-312|SPU_009702	0	0	0	0	0	0	10	0
HE_COMP237064_C10_SEQ4.72-114|UNKNOWN	0	0	0	0	0	0	3	0
HE_COMP235616_C3_SEQ1.7-113|UNKNOWN	3	0	6	0	0	0	0	0
HE_FRAG1002.1620-2787|SPU_011176	0	0	0	0	0	0	39	0
HE_FRAG2887.1500-1824|SPU_004922	0	0	0	0	0	0	12	0
HE_CONTIG4347|SPU_013360	0	0	0	0	0	0	3	0
HE_FRAG16771.2304-2613|SPU_023615	0	0	0	0	0	0	1	0
HE_CONTIG4829|SPU_023376	72	10	3	0	0	0	0	0
HE_FRAG7717.51-108|UNKNOWN	0	0	3	6	0	0	7	8
HE_CONTIG1671|UNKNOWN	0	0	0	0	0	0	5	0
HE_COMP244569_C9_SEQ5.121-151|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3157|UNKNOWN	0	0	2	0	0	0	8	0
HE_CONTIG4617|SPU_021874	3	0	0	0	11	0	60	0
HE_FRAG3112.0-2406|SPU_005258	230	34	215	1	5	0	67	11
HE_FRAG23153.966-1597|SPU_012367	237	0	112	0	1	0	12	0
HE_COMP237422_C0_SEQ2.8-222|SPU_024381	80	28	77	3	25	4	2	112
HE_COMP226846_C4_SEQ2.2-167|SPU_006975	0	0	0	0	0	0	3	0
HE_CONTIG2655|UNKNOWN	0	0	0	0	0	0	9	0
HE_COMP243625_C2_SEQ1.4-1584|SPU_012964	106	28	97	6	31	7	19	4
HE_FRAG23291.2-130|UNKNOWN	1324	805	2	0	1	0	1011	2063
HE_COMP233465_C3_SEQ2.2-2152|SPU_024071	290	9	339	0	6	0	12	5
HE_COMP229839_C3_SEQ1.9-279|SPU_022690	0	0	0	0	0	0	1	0
HE_FRAG1128.1229-1802|SPU_003769	0	0	0	0	0	0	6	0
HE_CONTIG4454|SPU_025726	702	70	636	13	47	14	23	68
HE_FRAG1179.122-344|UNKNOWN	0	0	0	0	0	0	18	0
HE_FRAG10951.42-132|UNKNOWN	0	0	0	0	0	0	0	0
HE_CONTIG3156|SPU_028640	0	0	0	0	0	0	32	0
HE_FRAG2482.0-315|UNKNOWN	0	0	0	0	0	0	13	0
HE_FRAG17728.3-690|SPU_019996	47	23	26	13	0	0	32	15
HE_FRAG4474.0-1584|SPU_025527	163	11	243	46	27	0	25	2
HE_CONTIG4569|UNKNOWN	0	2	4	0	4	0	6	67
HE_COMP238683_C5_SEQ16.47-98|UNKNOWN	0	0	0	0	0	0	8	0
HE_CONTIG2314|SPU_016216	99	24	86	25	11	1	47	37
HE_COMP181020_C0_SEQ1.7-110|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP233799_C1_SEQ2.2-44|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP239932_C3_SEQ4.122-161|UNKNOWN	0	0	0	0	0	0	0	0
HE_FRAG6720.2884-3010|UNKNOWN	0	0	0	0	0	0	1	144
HE_CONTIG4590|SPU_028607	185	41	113	0	0	0	24	10
HE_FRAG15117.0-3819|SPU_027509	12	0	13	0	0	0	141	0
HE_COMP234959_C1_SEQ1.2-1635|SPU_018482	156	7	110	20	1	0	14	10
HE_FRAG13481.0-4428|SPU_018860	700	57	649	18	84	5	75	23
HE_FRAG14053.222-1896|SPU_026495	14	0	10	0	12	0	44	0
HE_CONTIG2920|UNKNOWN	2	0	0	0	0	0	2	6
HE_COMP241940_C4_SEQ1.0-598|SPU_002375	39	0	73	0	0	0	8	0
HE_FRAG7057.267-528|SPU_017131	9	0	1	0	0	0	6	1
HE_FRAG9548.0-2094|SPU_018378	400	26	602	87	36	0	188	36
HE_COMP242422_C6_SEQ1.7-1059|SPU_002852	16632	433	9352	457	4	0	210	69
HE_FRAG19018.0-3552|SPU_021302	1716	290	2281	24	174	1	254	71
HE_FRAG9355.0-1743|SPU_007551	81	0	112	0	7	0	28	0
HE_COMP234976_C2_SEQ1.81-4309|SPU_024044	1481	63	1481	50	84	0	162	18
HE_COMP238446_C5_SEQ1.0-795|SPU_018062	88	8	100	18	1	0	53	10
HE_CONTIG2085|SPU_018444	35	0	16	0	0	0	78	0
HE_CONTIG1310|UNKNOWN	0	0	0	5	0	0	1	115
HE_CONTIG3803|SPU_020861	4	0	21	0	12	0	34	0
HE_FRAG9656.0-1038|SPU_021488	0	0	0	0	0	0	44	0
HE_FRAG9280.0-846|SPU_018492	77	29	73	6	2	11	11	5
HE_COMP236639_C1_SEQ1.0-1583|SPU_019224	121	1	263	20	23	1	17	16
HE_FRAG19363.0-1626|SPU_017791	29	10	34	0	15	0	53	5
HE_COMP235122_C2_SEQ3.9-1740|SPU_020608	17	0	12	0	16	1	93	3
HE_FRAG14274.2121-4299|SPU_008958	222	14	228	0	25	0	19	5
HE_COMP240857_C4_SEQ2.0-174|SPU_024310	79	0	229	0	148	0	12	0
HE_FRAG481.1299-1494|SPU_004347	0	0	0	0	0	0	16	0
HE_COMP241424_C2_SEQ1.2-1511|SPU_023947	161	13	167	0	23	0	32	0
HE_CONTIG1792|SPU_006637	142	27	281	17	31	0	29	23
HE_COMP242639_C7_SEQ4.38-98|UNKNOWN	15	0	8	0	59	60	18	44
HE_COMP237613_C1_SEQ1.151-199|UNKNOWN	0	0	0	0	0	0	1	0
HE_COMP239788_C1_SEQ2.1-2207|SPU_025427	259	39	370	35	28	1	21	31
HE_COMP246707_C6_SEQ1.118-154|UNKNOWN	0	0	1	2	13	2	4	1
HE_COMP232855_C2_SEQ1.27-998|SPU_014282	131	0	180	11	8	0	10	0
HE_COMP241995_C10_SEQ1.6-48|UNKNOWN	0	0	0	0	0	0	5	0
HE_CONTIG4688|SPU_016655	489	121	480	8	5	4	54	27
HE_FRAG23186.2-7224|SPU_027310	30	1	20	0	2	0	264	3
HE_COMP239318_C1_SEQ1.474-1479|SPU_018490	48	23	31	0	0	0	11	3
HE_COMP229165_C5_SEQ2.84-189|UNKNOWN	0	0	0	1	0	0	1	16
HE_COMP232873_C0_SEQ1.0-1512|SPU_015596	117	4	691	38	0	0	110	25
HE_CONTIG2095|SPU_028442	208	25	3	0	0	0	11	0
HE_FRAG6260.2160-2307|SPU_001440	0	0	0	0	0	0	0	0
HE_FRAG17000.0-2073|SPU_002533	168	0	200	5	4	0	46	6
HE_FRAG1172.11-1007|SPU_022205	31	0	106	5	1	0	11	0
HE_CONTIG2844|SPU_002117	21	9	23	0	1	0	87	5
HE_FRAG18656.0-2084|SPU_020546	8	0	2	0	0	0	43	0
HE_CONTIG3494|SPU_008971	17	0	23	0	0	0	12	0
HE_COMP240685_C3_SEQ1.0-548|UNKNOWN	175	32	135	0	3	0	29	0
HE_CONTIG4141|SPU_017229	0	0	0	0	0	0	22	0
HE_FRAG6429.30-126|SPU_013033	13	0	5	0	0	0	13	0
HE_FRAG20868.324-390|UNKNOWN	0	0	0	0	0	0	2	0
HE_COMP238681_C0_SEQ1.1245-1665|SPU_028500	0	0	0	0	0	0	200	0
HE_COMP246136_C7_SEQ1.9-252|SPU_026399	0	0	0	0	0	0	1	0
HE_COMP232576_C2_SEQ1.91-201|UNKNOWN	0	2	0	0	0	0	0	10
HE_COMP235547_C4_SEQ1.27-806|SPU_026419	73	0	16	0	1	0	2	0
HE_FRAG11609.268-1381|SPU_019332	239	0	129	0	30	0	1	0
HE_COMP243366_C0_SEQ1.507-1004|UNKNOWN	25	0	24	8	0	0	6	0
HE_COMP232350_C1_SEQ8.510-768|UNKNOWN	0	0	0	0	0	0	5	0
HE_COMP244005_C3_SEQ1.0-318|SPU_015091	0	0	0	0	0	0	6	0
HE_FRAG1340.111-1574|SPU_003908	0	0	0	0	0	0	56	0
HE_COMP222496_C0_SEQ1.23-65|UNKNOWN	0	0	0	0	0	0	1	0
HE_FRAG19046.2304-8785|SPU_009464	175	6	111	0	17	0	213	0
HE_FRAG17258.2130-3449|SPU_002939	731	122	385	7	16	3	179	75
HE_FRAG3600.18-783|SPU_012518	3240	154	3715	7	1	0	603	18
HE_CONTIG4002|SPU_003288	276	3	307	7	14	0	99	2
HE_COMP240514_C2_SEQ2.260-1595|SPU_026815	167	2	134	11	5	0	20	0
HE_CONTIG120|SPU_009373	55	4	25	3	0	0	6	41
HE_FRAG15805.1239-2235|SPU_026847	13	0	6	0	0	0	39	0
HE_FRAG6092.2-1398|SPU_007515	1350	39	972	0	0	0	16	0
HE_COMP236125_C1_SEQ1.215-320|UNKNOWN	0	0	0	0	0	0	13	0
HE_COMP233107_C6_SEQ1.0-768|SPU_008797	165	0	152	2	0	0	35	17
HE_CONTIG3298|SPU_018751	188	0	86	18	0	0	6	15
HE_CONTIG2215|SPU_026898	890	172	1094	29	167	11	52	52
HE_COMP234843_C11_SEQ1.0-714|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP236760_C0_SEQ7.240-690|SPU_028116	0	0	0	0	0	0	1	0
HE_COMP241228_C3_SEQ1.0-537|UNKNOWN	1527	332	550	1	300	139	94	1
HE_FRAG22898.0-1221|SPU_026860	267	17	257	0	42	0	24	0
HE_COMP225434_C0_SEQ1.0-42|UNKNOWN	0	0	0	0	0	0	2	0
HE_CONTIG5235|SPU_006957	83	3	18	0	20	0	41	1
HE_COMP246843_C1_SEQ1.14-1670|SPU_003655	786	29	514	16	28	0	20	0
HE_COMP236717_C3_SEQ1.48-93|UNKNOWN	0	0	0	0	0	0	0	0
HE_COMP243623_C1_SEQ1.0-312|SPU_019173	0	0	0	0	0	0	8	0
HE_COMP245494_C2_SEQ1.1380-1707|UNKNOWN	93	0	51	7	7	0	15	0
HE_CONTIG1777|SPU_022103	21	0	8	0	6	0	30	0
HE_COMP225119_C1_SEQ1.240-1337|SPU_014374	0	0	0	0	0	0	28	0
HE_CONTIG1419|UNKNOWN	0	0	0	0	0	0	4	0
HE_COMP242349_C1_SEQ1.0-228|UNKNOWN	20	13	44	0	14	0	2	3
HE_FRAG1725.44-2393|SPU_016843	146	8	206	24	9	0	56	1
HE_CONTIG4127|SPU_006836	0	0	0	0	8	0	30	0
HE_FRAG19221.0-444|SPU_011354	207	36	77	7	0	0	134	15
HE_COMP239497_C4_SEQ1.459-1062|UNKNOWN	5	0	4	0	0	0	31	0
HE_COMP221777_C0_SEQ1.6-177|SPU_022542	0	0	0	0	0	0	6	0
HE_CONTIG3408|SPU_024623	310	55	458	14	18	1	50	21
HE_COMP234741_C1_SEQ1.150-1272|SPU_024998	60	0	74	25	0	0	10	12
HE_COMP189622_C1_SEQ1.78-273|SPU_011793	0	0	0	0	0	0	4	0
HE_COMP231237_C0_SEQ1.42-132|SPU_027546	0	0	0	0	0	0	1	0
HE_COMP236687_C1_SEQ1.0-1746|SPU_011725	1379	39	1621	2	50	0	67	0
HE_COMP232562_C2_SEQ3.0-324|SPU_013736	0	0	0	0	0	0	0	0
